#Constrained by relation between 12+log(O/H) and log(U)
12+log(O/H)     	 log(N/O)        	 log(U)          	 OII_3727        	 NeIII_3868      	 OIII_4363       	 OIII_5007       	 NII_6584        	 SII_6717,31    
7.2000000 	 -0.6250000 	 -1.7500000 	 0.1007000 	 0.1433000 	 0.0728000 	 2.2425000 	 0.0233000 	 0.0166000
7.2000000 	 -0.7500000 	 -1.7500000 	 0.1014000 	 0.1458000 	 0.0750000 	 2.2750000 	 0.0176000 	 0.0166000
7.2000000 	 -0.8750000 	 -1.7500000 	 0.1019000 	 0.1478000 	 0.0769000 	 2.3007000 	 0.0132000 	 0.0167000
7.2000000 	 -1.0000000 	 -1.7500000 	 0.1023000 	 0.1494000 	 0.0783000 	 2.3207000 	 0.0099000 	 0.0168000
7.2000000 	 -1.1250000 	 -1.7500000 	 0.1026000 	 0.1506000 	 0.0795000 	 2.3363000 	 0.0075000 	 0.0168000
7.2000000 	 -1.2500000 	 -1.7500000 	 0.1028000 	 0.1516000 	 0.0804000 	 2.3487000 	 0.0056000 	 0.0168000
7.2000000 	 -1.3750000 	 -1.7500000 	 0.1030000 	 0.1523000 	 0.0811000 	 2.3574000 	 0.0042000 	 0.0168000
7.2000000 	 -1.5000000 	 -1.7500000 	 0.1032000 	 0.1529000 	 0.0816000 	 2.3650000 	 0.0032000 	 0.0168000
7.2000000 	 -1.6250000 	 -1.7500000 	 0.1033000 	 0.1533000 	 0.0820000 	 2.3703000 	 0.0024000 	 0.0168000
7.2000000 	 -1.7500000 	 -1.7500000 	 0.1033000 	 0.1536000 	 0.0823000 	 2.3742000 	 0.0018000 	 0.0168000
7.2000000 	 -1.8750000 	 -1.7500000 	 0.1033000 	 0.1538000 	 0.0826000 	 2.3772000 	 0.0013000 	 0.0168000
7.2000000 	 -2.0000000 	 -1.7500000 	 0.1034000 	 0.1540000 	 0.0828000 	 2.3797000 	 0.0000000 	 0.0168000
7.2000000 	 0.0000000 	 -2.0000000 	 0.1281000 	 0.1094000 	 0.0459000 	 1.7588000 	 0.1279000 	 0.0210000
7.2000000 	 -0.1250000 	 -2.0000000 	 0.1303000 	 0.1137000 	 0.0492000 	 1.8187000 	 0.0967000 	 0.0212000
7.2000000 	 -0.2500000 	 -2.0000000 	 0.1320000 	 0.1175000 	 0.0521000 	 1.8694000 	 0.0730000 	 0.0214000
7.2000000 	 -0.3750000 	 -2.0000000 	 0.1334000 	 0.1206000 	 0.0545000 	 1.9116000 	 0.0550000 	 0.0215000
7.2000000 	 -0.5000000 	 -2.0000000 	 0.1344000 	 0.1232000 	 0.0566000 	 1.9459000 	 0.0414000 	 0.0215000
7.2000000 	 -0.6250000 	 -2.0000000 	 0.1353000 	 0.1252000 	 0.0583000 	 1.9733000 	 0.0312000 	 0.0216000
7.2000000 	 -0.7500000 	 -2.0000000 	 0.1360000 	 0.1269000 	 0.0597000 	 1.9948000 	 0.0234000 	 0.0217000
7.2000000 	 -0.8750000 	 -2.0000000 	 0.1364000 	 0.1281000 	 0.0608000 	 2.0117000 	 0.0176000 	 0.0217000
7.2000000 	 -1.0000000 	 -2.0000000 	 0.1368000 	 0.1291000 	 0.0616000 	 2.0246000 	 0.0132000 	 0.0217000
7.2000000 	 -1.1250000 	 -2.0000000 	 0.1371000 	 0.1299000 	 0.0623000 	 2.0345000 	 0.0099000 	 0.0217000
