#Constrained by relation between 12+log(O/H), log(U) and log(N/O)
12+log(O/H)     	 log(N/O)        	 log(U)          	 OII_3727        	 NeIII_3868      	 OIII_4363       	 OIII_5007       	 NII_6584        	 SII_6717,31    
8.4000000 	 -1.5000000 	 -3.0000000 	 3.6966000 	 0.1903000 	 0.0144000 	 2.5475000 	 0.1913000 	 0.6873000
8.5000000 	 -1.0000000 	 -2.5000000 	 2.0497000 	 0.2170000 	 0.0196000 	 4.1799000 	 0.3192000 	 0.3623000
8.5000000 	 -1.1250000 	 -2.5000000 	 2.0927000 	 0.2216000 	 0.0203000 	 4.2487000 	 0.2420000 	 0.3661000
8.5000000 	 -1.2500000 	 -2.5000000 	 2.1252000 	 0.2251000 	 0.0208000 	 4.3010000 	 0.1830000 	 0.3691000
8.5000000 	 -1.3750000 	 -2.5000000 	 2.1503000 	 0.2278000 	 0.0211000 	 4.3411000 	 0.1381000 	 0.3712000
8.5000000 	 -1.5000000 	 -2.5000000 	 2.1690000 	 0.2299000 	 0.0214000 	 4.3714000 	 0.1041000 	 0.3728000
8.5000000 	 -1.0000000 	 -2.7500000 	 2.6493000 	 0.1744000 	 0.0128000 	 3.0231000 	 0.4550000 	 0.5031000
8.5000000 	 -1.1250000 	 -2.7500000 	 2.7147000 	 0.1789000 	 0.0133000 	 3.0832000 	 0.3457000 	 0.5090000
8.5000000 	 -1.2500000 	 -2.7500000 	 2.7628000 	 0.1822000 	 0.0137000 	 3.1278000 	 0.2617000 	 0.5134000
8.5000000 	 -1.3750000 	 -2.7500000 	 2.8002000 	 0.1848000 	 0.0140000 	 3.1625000 	 0.1977000 	 0.5167000
8.5000000 	 -1.5000000 	 -2.7500000 	 2.8288000 	 0.1868000 	 0.0142000 	 3.1887000 	 0.1491000 	 0.5193000
8.5000000 	 -1.0000000 	 -3.0000000 	 3.1847000 	 0.1321000 	 0.0073000 	 1.8967000 	 0.6155000 	 0.6886000
8.5000000 	 -1.1250000 	 -3.0000000 	 3.2759000 	 0.1361000 	 0.0077000 	 1.9422000 	 0.4688000 	 0.6982000
