#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 100 kK
# SED: black body 
#plane-parallel geometry
#
12+log(O/H) T_eff log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
7.1 30000.00 -4.00 0.0059 0.0000 0.0022 0.0000 0.0163 0.0000 0.0000 0.0000 0.0034 0.0000 0.0000 0.0053 0.0000 0.0000 0.0000 0.0011 0.0000
7.1 30000.00 -3.75 0.0053 0.0000 0.0026 0.0000 0.0167 0.0000 0.0000 0.0000 0.0054 0.0000 0.0000 0.0081 0.0000 0.0000 0.0000 0.0011 0.0000
7.1 30000.00 -3.50 0.0048 0.0000 0.0031 0.0000 0.0172 0.0000 0.0000 0.0000 0.0082 0.0000 0.0000 0.0121 0.0000 0.0000 0.0000 0.0011 0.0000
7.1 30000.00 -3.25 0.0044 0.0000 0.0035 0.0000 0.0177 0.0000 0.0000 0.0000 0.0119 0.0000 0.0000 0.0174 0.0000 0.0000 0.0011 0.0011 0.0000
7.1 30000.00 -3.00 0.0041 0.0000 0.0040 0.0000 0.0181 0.0000 0.0000 0.0000 0.0164 0.0000 0.0000 0.0237 0.0023 0.0000 0.0028 0.0011 0.0000
7.1 30000.00 -2.75 0.0036 0.0000 0.0046 0.0000 0.0184 0.0000 0.0000 0.0000 0.0210 0.0000 0.0000 0.0301 0.0054 0.0013 0.0067 0.0010 0.0000
7.1 30000.00 -2.50 0.0030 0.0000 0.0053 0.0000 0.0185 0.0000 0.0000 0.0012 0.0254 0.0000 0.0000 0.0359 0.0118 0.0022 0.0145 0.0000 0.0000
7.1 30000.00 -2.25 0.0023 0.0000 0.0061 0.0000 0.0183 0.0000 0.0000 0.0022 0.0291 0.0000 0.0000 0.0407 0.0228 0.0033 0.0279 0.0000 0.0000
7.1 30000.00 -2.00 0.0015 0.0000 0.0069 0.0000 0.0176 0.0000 0.0000 0.0040 0.0319 0.0000 0.0000 0.0442 0.0384 0.0043 0.0469 0.0000 0.0000
7.1 30000.00 -1.75 0.0000 0.0000 0.0076 0.0017 0.0162 0.0000 0.0000 0.0066 0.0339 0.0000 0.0000 0.0466 0.0565 0.0053 0.0688 0.0000 0.0000
7.1 30000.00 -1.50 0.0000 0.0000 0.0080 0.0032 0.0141 0.0000 0.0000 0.0101 0.0351 0.0000 0.0000 0.0480 0.0738 0.0061 0.0894 0.0000 0.0000
7.1 32500.00 -4.00 0.0054 0.0000 0.0027 0.0000 0.0171 0.0000 0.0000 0.0000 0.0043 0.0000 0.0000 0.0066 0.0000 0.0000 0.0000 0.0011 0.0000
7.1 32500.00 -3.75 0.0046 0.0000 0.0033 0.0000 0.0173 0.0000 0.0000 0.0000 0.0067 0.0000 0.0000 0.0101 0.0000 0.0000 0.0000 0.0011 0.0000
7.1 32500.00 -3.50 0.0040 0.0000 0.0039 0.0000 0.0175 0.0000 0.0000 0.0000 0.0100 0.0000 0.0000 0.0148 0.0000 0.0000 0.0000 0.0011 0.0000
7.1 32500.00 -3.25 0.0034 0.0000 0.0045 0.0000 0.0178 0.0000 0.0000 0.0000 0.0142 0.0000 0.0000 0.0207 0.0019 0.0000 0.0023 0.0011 0.0000
7.1 32500.00 -3.00 0.0028 0.0000 0.0052 0.0000 0.0180 0.0000 0.0000 0.0000 0.0189 0.0000 0.0000 0.0272 0.0048 0.0011 0.0059 0.0011 0.0000
7.1 32500.00 -2.75 0.0022 0.0000 0.0058 0.0000 0.0180 0.0000 0.0000 0.0017 0.0234 0.0000 0.0000 0.0334 0.0112 0.0020 0.0137 0.0000 0.0000
7.1 32500.00 -2.50 0.0016 0.0000 0.0065 0.0000 0.0176 0.0000 0.0000 0.0030 0.0275 0.0000 0.0000 0.0387 0.0226 0.0031 0.0277 0.0000 0.0000
7.1 32500.00 -2.25 0.0011 0.0000 0.0072 0.0000 0.0167 0.0000 0.0000 0.0052 0.0309 0.0000 0.0000 0.0429 0.0391 0.0043 0.0478 0.0000 0.0000
7.1 32500.00 -2.00 0.0000 0.0000 0.0078 0.0019 0.0151 0.0000 0.0000 0.0084 0.0334 0.0000 0.0000 0.0460 0.0582 0.0053 0.0710 0.0000 0.0000
7.1 32500.00 -1.75 0.0000 0.0000 0.0081 0.0035 0.0128 0.0000 0.0000 0.0125 0.0351 0.0000 0.0000 0.0479 0.0766 0.0061 0.0930 0.0000 0.0000
7.1 32500.00 -1.50 0.0000 0.0000 0.0083 0.0061 0.0103 0.0000 0.0000 0.0168 0.0360 0.0000 0.0000 0.0488 0.0918 0.0066 0.1109 0.0000 0.0000
7.1 35000.00 -4.00 0.0049 0.0000 0.0033 0.0000 0.0177 0.0000 0.0000 0.0000 0.0052 0.0000 0.0000 0.0080 0.0000 0.0000 0.0000 0.0011 0.0000
7.1 35000.00 -3.75 0.0040 0.0000 0.0039 0.0000 0.0177 0.0000 0.0000 0.0000 0.0080 0.0000 0.0000 0.0119 0.0000 0.0000 0.0000 0.0011 0.0000
7.1 35000.00 -3.50 0.0033 0.0000 0.0046 0.0000 0.0178 0.0000 0.0000 0.0000 0.0117 0.0000 0.0000 0.0173 0.0012 0.0000 0.0015 0.0011 0.0000
7.1 35000.00 -3.25 0.0026 0.0000 0.0053 0.0000 0.0177 0.0000 0.0000 0.0011 0.0162 0.0000 0.0000 0.0235 0.0033 0.0000 0.0041 0.0011 0.0000
7.1 35000.00 -3.00 0.0019 0.0000 0.0060 0.0000 0.0176 0.0000 0.0000 0.0020 0.0209 0.0000 0.0000 0.0300 0.0085 0.0015 0.0105 0.0000 0.0000
7.1 35000.00 -2.75 0.0014 0.0000 0.0066 0.0000 0.0171 0.0000 0.0000 0.0035 0.0253 0.0000 0.0000 0.0359 0.0188 0.0026 0.0231 0.0000 0.0000
7.1 35000.00 -2.50 0.0000 0.0000 0.0072 0.0000 0.0160 0.0000 0.0000 0.0059 0.0291 0.0000 0.0000 0.0407 0.0350 0.0039 0.0429 0.0000 0.0000
7.1 35000.00 -2.25 0.0000 0.0000 0.0077 0.0018 0.0143 0.0000 0.0000 0.0094 0.0321 0.0000 0.0000 0.0444 0.0549 0.0050 0.0670 0.0000 0.0000
7.1 35000.00 -2.00 0.0000 0.0000 0.0080 0.0035 0.0119 0.0000 0.0000 0.0138 0.0342 0.0000 0.0000 0.0469 0.0746 0.0058 0.0908 0.0000 0.0000
7.1 35000.00 -1.75 0.0000 0.0000 0.0082 0.0062 0.0094 0.0000 0.0000 0.0184 0.0356 0.0000 0.0000 0.0484 0.0913 0.0065 0.1105 0.0000 0.0000
7.1 35000.00 -1.50 0.0000 0.0000 0.0083 0.0105 0.0070 0.0000 0.0000 0.0226 0.0362 0.0000 0.0000 0.0488 0.1040 0.0069 0.1253 0.0000 0.0000
7.1 37500.00 -4.00 0.0044 0.0000 0.0038 0.0000 0.0183 0.0000 0.0000 0.0000 0.0061 0.0000 0.0000 0.0092 0.0000 0.0000 0.0000 0.0011 0.0000
7.1 37500.00 -3.75 0.0035 0.0000 0.0044 0.0000 0.0180 0.0000 0.0000 0.0000 0.0091 0.0000 0.0000 0.0136 0.0000 0.0000 0.0000 0.0011 0.0000
7.1 37500.00 -3.50 0.0027 0.0000 0.0051 0.0000 0.0178 0.0000 0.0000 0.0012 0.0131 0.0000 0.0000 0.0193 0.0020 0.0000 0.0024 0.0011 0.0000
7.1 37500.00 -3.25 0.0020 0.0000 0.0058 0.0000 0.0174 0.0000 0.0000 0.0021 0.0177 0.0000 0.0000 0.0257 0.0054 0.0000 0.0066 0.0011 0.0000
7.1 37500.00 -3.00 0.0015 0.0000 0.0064 0.0000 0.0168 0.0000 0.0000 0.0036 0.0224 0.0000 0.0000 0.0321 0.0132 0.0019 0.0163 0.0000 0.0000
7.1 37500.00 -2.75 0.0000 0.0000 0.0070 0.0000 0.0156 0.0000 0.0000 0.0061 0.0266 0.0000 0.0000 0.0376 0.0275 0.0032 0.0338 0.0000 0.0000
7.1 37500.00 -2.50 0.0000 0.0000 0.0075 0.0015 0.0138 0.0000 0.0000 0.0096 0.0301 0.0000 0.0000 0.0420 0.0471 0.0044 0.0578 0.0000 0.0000
7.1 37500.00 -2.25 0.0000 0.0000 0.0079 0.0031 0.0115 0.0000 0.0000 0.0141 0.0328 0.0000 0.0000 0.0452 0.0682 0.0055 0.0833 0.0000 0.0000
7.1 37500.00 -2.00 0.0000 0.0000 0.0081 0.0056 0.0089 0.0000 0.0000 0.0188 0.0346 0.0000 0.0000 0.0473 0.0869 0.0062 0.1056 0.0000 0.0000
7.1 37500.00 -1.75 0.0000 0.0000 0.0083 0.0098 0.0066 0.0000 0.0000 0.0232 0.0357 0.0000 0.0000 0.0483 0.1015 0.0067 0.1227 0.0000 0.0000
7.1 37500.00 -1.50 0.0000 0.0000 0.0082 0.0163 0.0047 0.0000 0.0000 0.0267 0.0359 0.0000 0.0000 0.0481 0.1123 0.0071 0.1350 0.0000 0.0000
7.1 40000.00 -4.00 0.0040 0.0000 0.0042 0.0000 0.0187 0.0000 0.0000 0.0000 0.0068 0.0000 0.0000 0.0103 0.0000 0.0000 0.0000 0.0012 0.0000
7.1 40000.00 -3.75 0.0031 0.0000 0.0048 0.0000 0.0182 0.0000 0.0000 0.0012 0.0101 0.0000 0.0000 0.0151 0.0010 0.0000 0.0013 0.0011 0.0000
7.1 40000.00 -3.50 0.0023 0.0000 0.0055 0.0000 0.0176 0.0000 0.0000 0.0020 0.0143 0.0000 0.0000 0.0210 0.0029 0.0000 0.0036 0.0011 0.0000
7.1 40000.00 -3.25 0.0017 0.0000 0.0061 0.0000 0.0168 0.0000 0.0000 0.0034 0.0189 0.0000 0.0000 0.0274 0.0078 0.0012 0.0097 0.0010 0.0000
7.1 40000.00 -3.00 0.0012 0.0000 0.0067 0.0000 0.0156 0.0000 0.0000 0.0058 0.0235 0.0000 0.0000 0.0336 0.0186 0.0023 0.0230 0.0000 0.0000
7.1 40000.00 -2.75 0.0000 0.0000 0.0072 0.0011 0.0138 0.0000 0.0000 0.0092 0.0275 0.0000 0.0000 0.0388 0.0363 0.0037 0.0446 0.0000 0.0000
7.1 40000.00 -2.50 0.0000 0.0000 0.0076 0.0024 0.0115 0.0000 0.0000 0.0136 0.0307 0.0000 0.0000 0.0428 0.0579 0.0049 0.0710 0.0000 0.0000
7.1 40000.00 -2.25 0.0000 0.0000 0.0079 0.0047 0.0089 0.0000 0.0000 0.0184 0.0331 0.0000 0.0000 0.0456 0.0787 0.0058 0.0960 0.0000 0.0000
7.1 40000.00 -2.00 0.0000 0.0000 0.0081 0.0085 0.0065 0.0000 0.0000 0.0229 0.0347 0.0000 0.0000 0.0472 0.0958 0.0064 0.1162 0.0000 0.0000
7.1 40000.00 -1.75 0.0000 0.0000 0.0082 0.0145 0.0046 0.0000 0.0000 0.0267 0.0354 0.0000 0.0000 0.0477 0.1087 0.0069 0.1311 0.0000 0.0000
7.1 40000.00 -1.50 0.0000 0.0000 0.0080 0.0233 0.0031 0.0000 0.0000 0.0295 0.0351 0.0000 0.0000 0.0469 0.1181 0.0072 0.1417 0.0000 0.0000
7.1 45000.00 -4.00 0.0035 0.0000 0.0048 0.0000 0.0191 0.0000 0.0000 0.0017 0.0081 0.0000 0.0000 0.0122 0.0000 0.0000 0.0000 0.0012 0.0000
7.1 45000.00 -3.75 0.0026 0.0000 0.0055 0.0000 0.0179 0.0000 0.0000 0.0028 0.0117 0.0000 0.0000 0.0174 0.0019 0.0000 0.0024 0.0012 0.0000
7.1 45000.00 -3.50 0.0018 0.0000 0.0060 0.0000 0.0165 0.0000 0.0000 0.0045 0.0160 0.0000 0.0000 0.0235 0.0054 0.0000 0.0067 0.0011 0.0000
7.1 45000.00 -3.25 0.0013 0.0000 0.0066 0.0000 0.0148 0.0000 0.0000 0.0073 0.0206 0.0000 0.0000 0.0298 0.0139 0.0017 0.0172 0.0000 0.0000
7.1 45000.00 -3.00 0.0000 0.0000 0.0071 0.0000 0.0125 0.0000 0.0000 0.0110 0.0249 0.0000 0.0000 0.0355 0.0301 0.0030 0.0371 0.0000 0.0000
7.1 45000.00 -2.75 0.0000 0.0000 0.0075 0.0023 0.0099 0.0000 0.0000 0.0156 0.0285 0.0000 0.0000 0.0400 0.0520 0.0043 0.0638 0.0000 0.0000
7.1 45000.00 -2.50 0.0000 0.0000 0.0078 0.0049 0.0073 0.0000 0.0000 0.0203 0.0312 0.0000 0.0000 0.0433 0.0741 0.0054 0.0907 0.0000 0.0000
7.1 45000.00 -2.25 0.0000 0.0000 0.0079 0.0092 0.0051 0.0000 0.0000 0.0246 0.0331 0.0000 0.0000 0.0453 0.0926 0.0061 0.1128 0.0000 0.0000
7.1 45000.00 -2.00 0.0000 0.0000 0.0079 0.0162 0.0035 0.0000 0.0000 0.0280 0.0340 0.0000 0.0000 0.0461 0.1067 0.0067 0.1292 0.0000 0.0000
7.1 45000.00 -1.75 0.0000 0.0000 0.0078 0.0263 0.0023 0.0000 0.0000 0.0306 0.0339 0.0000 0.0000 0.0454 0.1172 0.0070 0.1411 0.0000 0.0000
7.1 45000.00 -1.50 0.0000 0.0000 0.0074 0.0400 0.0016 0.0000 0.0000 0.0325 0.0326 0.0000 0.0000 0.0433 0.1251 0.0071 0.1497 0.0000 0.0000
7.1 50000.00 -4.00 0.0031 0.0000 0.0053 0.0000 0.0190 0.0000 0.0000 0.0034 0.0090 0.0000 0.0000 0.0136 0.0010 0.0000 0.0013 0.0012 0.0000
7.1 50000.00 -3.75 0.0022 0.0000 0.0059 0.0000 0.0170 0.0000 0.0000 0.0052 0.0128 0.0000 0.0000 0.0190 0.0030 0.0000 0.0037 0.0012 0.0000
7.1 50000.00 -3.50 0.0015 0.0000 0.0064 0.0000 0.0148 0.0000 0.0000 0.0079 0.0171 0.0000 0.0000 0.0251 0.0083 0.0000 0.0104 0.0011 0.0000
7.1 50000.00 -3.25 0.0010 0.0000 0.0069 0.0000 0.0122 0.0000 0.0000 0.0117 0.0216 0.0000 0.0000 0.0312 0.0205 0.0021 0.0254 0.0000 0.0000
7.1 50000.00 -3.00 0.0000 0.0000 0.0072 0.0017 0.0095 0.0000 0.0000 0.0161 0.0256 0.0000 0.0000 0.0364 0.0405 0.0034 0.0498 0.0000 0.0000
7.1 50000.00 -2.75 0.0000 0.0000 0.0075 0.0040 0.0069 0.0000 0.0000 0.0206 0.0288 0.0000 0.0000 0.0404 0.0635 0.0047 0.0780 0.0000 0.0000
7.1 50000.00 -2.50 0.0000 0.0000 0.0077 0.0082 0.0047 0.0000 0.0000 0.0247 0.0311 0.0000 0.0000 0.0430 0.0842 0.0056 0.1029 0.0000 0.0000
7.1 50000.00 -2.25 0.0000 0.0000 0.0077 0.0152 0.0031 0.0000 0.0000 0.0280 0.0324 0.0000 0.0000 0.0442 0.1003 0.0063 0.1220 0.0000 0.0000
7.1 50000.00 -2.00 0.0000 0.0000 0.0076 0.0257 0.0020 0.0000 0.0000 0.0305 0.0325 0.0000 0.0012 0.0439 0.1124 0.0067 0.1359 0.0000 0.0000
7.1 50000.00 -1.75 0.0000 0.0000 0.0072 0.0400 0.0013 0.0000 0.0000 0.0324 0.0315 0.0000 0.0019 0.0420 0.1215 0.0068 0.1460 0.0000 0.0000
7.1 50000.00 -1.50 0.0000 0.0000 0.0065 0.0576 0.0000 0.0000 0.0000 0.0338 0.0294 0.0000 0.0030 0.0388 0.1286 0.0068 0.1535 0.0000 0.0000
7.1 55000.00 -4.00 0.0028 0.0000 0.0057 0.0000 0.0184 0.0000 0.0000 0.0056 0.0097 0.0000 0.0000 0.0147 0.0015 0.0000 0.0018 0.0012 0.0000
7.1 55000.00 -3.75 0.0020 0.0000 0.0062 0.0000 0.0156 0.0000 0.0000 0.0082 0.0135 0.0000 0.0000 0.0201 0.0042 0.0000 0.0053 0.0012 0.0000
7.1 55000.00 -3.50 0.0014 0.0000 0.0066 0.0000 0.0128 0.0000 0.0000 0.0116 0.0178 0.0000 0.0000 0.0261 0.0115 0.0012 0.0143 0.0010 0.0000
7.1 55000.00 -3.25 0.0000 0.0000 0.0070 0.0010 0.0098 0.0000 0.0000 0.0157 0.0221 0.0000 0.0000 0.0319 0.0268 0.0024 0.0331 0.0000 0.0000
7.1 55000.00 -3.00 0.0000 0.0000 0.0073 0.0027 0.0071 0.0000 0.0000 0.0200 0.0259 0.0000 0.0000 0.0367 0.0487 0.0038 0.0600 0.0000 0.0000
7.1 55000.00 -2.75 0.0000 0.0000 0.0075 0.0061 0.0048 0.0000 0.0000 0.0239 0.0288 0.0000 0.0000 0.0402 0.0714 0.0049 0.0876 0.0000 0.0000
7.1 55000.00 -2.50 0.0000 0.0000 0.0076 0.0123 0.0031 0.0000 0.0000 0.0272 0.0306 0.0000 0.0013 0.0422 0.0902 0.0057 0.1102 0.0000 0.0000
7.1 55000.00 -2.25 0.0000 0.0000 0.0075 0.0222 0.0020 0.0000 0.0000 0.0297 0.0312 0.0000 0.0020 0.0425 0.1045 0.0063 0.1270 0.0000 0.0000
7.1 55000.00 -2.00 0.0000 0.0000 0.0071 0.0361 0.0013 0.0000 0.0000 0.0317 0.0306 0.0000 0.0030 0.0412 0.1152 0.0065 0.1392 0.0000 0.0000
7.1 55000.00 -1.75 0.0000 0.0000 0.0065 0.0537 0.0000 0.0000 0.0000 0.0332 0.0288 0.0000 0.0048 0.0384 0.1235 0.0065 0.1481 0.0000 0.0000
7.1 55000.00 -1.50 0.0000 0.0000 0.0057 0.0734 0.0000 0.0000 0.0000 0.0343 0.0261 0.0000 0.0079 0.0345 0.1299 0.0063 0.1548 0.0000 0.0000
7.1 60000.00 -4.00 0.0026 0.0000 0.0060 0.0000 0.0175 0.0000 0.0000 0.0082 0.0102 0.0000 0.0000 0.0154 0.0019 0.0000 0.0024 0.0012 0.0000
7.1 60000.00 -3.75 0.0018 0.0000 0.0064 0.0000 0.0141 0.0000 0.0000 0.0113 0.0140 0.0000 0.0000 0.0208 0.0055 0.0000 0.0069 0.0012 0.0000
7.1 60000.00 -3.50 0.0012 0.0000 0.0068 0.0000 0.0109 0.0000 0.0000 0.0150 0.0183 0.0000 0.0000 0.0267 0.0146 0.0013 0.0182 0.0010 0.0000
7.1 60000.00 -3.25 0.0000 0.0000 0.0071 0.0015 0.0079 0.0000 0.0000 0.0190 0.0224 0.0000 0.0000 0.0322 0.0321 0.0026 0.0397 0.0000 0.0000
7.1 60000.00 -3.00 0.0000 0.0000 0.0073 0.0038 0.0054 0.0000 0.0000 0.0228 0.0259 0.0000 0.0000 0.0367 0.0549 0.0039 0.0675 0.0000 0.0000
7.1 60000.00 -2.75 0.0000 0.0000 0.0075 0.0085 0.0035 0.0000 0.0000 0.0260 0.0285 0.0000 0.0017 0.0397 0.0765 0.0050 0.0938 0.0000 0.0000
7.1 60000.00 -2.50 0.0000 0.0000 0.0074 0.0168 0.0023 0.0000 0.0000 0.0286 0.0298 0.0000 0.0028 0.0410 0.0937 0.0057 0.1144 0.0000 0.0000
7.1 60000.00 -2.25 0.0000 0.0000 0.0071 0.0295 0.0014 0.0000 0.0000 0.0306 0.0298 0.0000 0.0043 0.0405 0.1066 0.0061 0.1294 0.0000 0.0000
7.1 60000.00 -2.00 0.0000 0.0000 0.0066 0.0463 0.0000 0.0000 0.0000 0.0322 0.0286 0.0000 0.0067 0.0384 0.1163 0.0062 0.1403 0.0000 0.0000
7.1 60000.00 -1.75 0.0000 0.0000 0.0058 0.0660 0.0000 0.0000 0.0000 0.0334 0.0262 0.0000 0.0108 0.0348 0.1237 0.0061 0.1483 0.0000 0.0000
7.1 60000.00 -1.50 0.0000 0.0000 0.0050 0.0863 0.0000 0.0000 0.0000 0.0344 0.0232 0.0000 0.0180 0.0305 0.1292 0.0057 0.1538 0.0000 0.0000
7.1 70000.00 -4.00 0.0025 0.0000 0.0064 0.0000 0.0153 0.0000 0.0000 0.0135 0.0108 0.0000 0.0000 0.0163 0.0028 0.0000 0.0035 0.0013 0.0000
7.1 70000.00 -3.75 0.0017 0.0000 0.0067 0.0000 0.0113 0.0000 0.0000 0.0168 0.0145 0.0000 0.0000 0.0216 0.0080 0.0000 0.0100 0.0012 0.0000
7.1 70000.00 -3.50 0.0011 0.0000 0.0069 0.0000 0.0080 0.0000 0.0000 0.0201 0.0186 0.0000 0.0000 0.0271 0.0201 0.0016 0.0249 0.0000 0.0000
7.1 70000.00 -3.25 0.0000 0.0000 0.0072 0.0024 0.0054 0.0000 0.0000 0.0231 0.0225 0.0000 0.0012 0.0322 0.0401 0.0029 0.0495 0.0000 0.0000
7.1 70000.00 -3.00 0.0000 0.0000 0.0073 0.0063 0.0035 0.0000 0.0000 0.0258 0.0255 0.0000 0.0029 0.0361 0.0624 0.0041 0.0767 0.0000 0.0000
7.1 70000.00 -2.75 0.0000 0.0000 0.0072 0.0138 0.0022 0.0000 0.0000 0.0280 0.0274 0.0000 0.0055 0.0382 0.0816 0.0050 0.1000 0.0000 0.0000
7.1 70000.00 -2.50 0.0000 0.0000 0.0069 0.0261 0.0014 0.0000 0.0000 0.0297 0.0279 0.0000 0.0091 0.0383 0.0962 0.0056 0.1173 0.0000 0.0000
7.1 70000.00 -2.25 0.0000 0.0000 0.0064 0.0432 0.0000 0.0000 0.0000 0.0311 0.0269 0.0000 0.0146 0.0365 0.1069 0.0057 0.1296 0.0000 0.0000
7.1 70000.00 -2.00 0.0000 0.0000 0.0056 0.0636 0.0000 0.0000 0.0000 0.0321 0.0247 0.0000 0.0234 0.0331 0.1145 0.0055 0.1380 0.0000 0.0000
7.1 70000.00 -1.75 0.0000 0.0000 0.0048 0.0844 0.0000 0.0000 0.0000 0.0328 0.0217 0.0000 0.0378 0.0288 0.1197 0.0051 0.1433 0.0000 0.0000
7.1 70000.00 -1.50 0.0000 0.0000 0.0040 0.1030 0.0000 0.0000 0.0000 0.0330 0.0186 0.0000 0.0602 0.0244 0.1224 0.0045 0.1455 0.0000 0.0000
7.1 80000.00 -4.00 0.0024 0.0000 0.0066 0.0000 0.0135 0.0000 0.0000 0.0182 0.0110 0.0000 0.0000 0.0167 0.0035 0.0000 0.0045 0.0013 0.0000
7.1 80000.00 -3.75 0.0017 0.0000 0.0068 0.0000 0.0094 0.0000 0.0000 0.0208 0.0147 0.0000 0.0000 0.0218 0.0100 0.0000 0.0125 0.0012 0.0000
7.1 80000.00 -3.50 0.0011 0.0000 0.0070 0.0012 0.0063 0.0000 0.0000 0.0232 0.0186 0.0000 0.0000 0.0271 0.0240 0.0017 0.0299 0.0000 0.0000
7.1 80000.00 -3.25 0.0000 0.0000 0.0072 0.0035 0.0041 0.0000 0.0000 0.0254 0.0222 0.0000 0.0027 0.0318 0.0449 0.0030 0.0554 0.0000 0.0000
7.1 80000.00 -3.00 0.0000 0.0000 0.0072 0.0089 0.0026 0.0000 0.0000 0.0272 0.0249 0.0000 0.0069 0.0351 0.0658 0.0042 0.0810 0.0000 0.0000
7.1 80000.00 -2.75 0.0000 0.0000 0.0070 0.0190 0.0016 0.0000 0.0000 0.0286 0.0262 0.0000 0.0133 0.0365 0.0828 0.0049 0.1014 0.0000 0.0000
7.1 80000.00 -2.50 0.0000 0.0000 0.0065 0.0345 0.0010 0.0000 0.0000 0.0298 0.0259 0.0000 0.0227 0.0356 0.0951 0.0053 0.1159 0.0000 0.0000
7.1 80000.00 -2.25 0.0000 0.0000 0.0058 0.0543 0.0000 0.0000 0.0000 0.0305 0.0242 0.0000 0.0368 0.0328 0.1034 0.0052 0.1253 0.0000 0.0000
7.1 80000.00 -2.00 0.0000 0.0000 0.0049 0.0756 0.0000 0.0000 0.0000 0.0308 0.0215 0.0000 0.0577 0.0288 0.1084 0.0048 0.1305 0.0000 0.0000
7.1 80000.00 -1.75 0.0000 0.0000 0.0041 0.0950 0.0000 0.0000 0.0000 0.0306 0.0184 0.0000 0.0881 0.0244 0.1103 0.0042 0.1320 0.0000 0.0000
7.1 80000.00 -1.50 0.0000 0.0000 0.0034 0.1096 0.0000 0.0013 0.0000 0.0295 0.0153 0.0000 0.1305 0.0202 0.1088 0.0036 0.1295 0.0000 0.0000
7.1 90000.00 -4.00 0.0025 0.0000 0.0068 0.0000 0.0123 0.0000 0.0000 0.0218 0.0112 0.0000 0.0000 0.0169 0.0041 0.0000 0.0052 0.0013 0.0000
7.1 90000.00 -3.75 0.0017 0.0000 0.0069 0.0000 0.0082 0.0000 0.0000 0.0236 0.0147 0.0000 0.0000 0.0218 0.0114 0.0000 0.0143 0.0012 0.0000
7.1 90000.00 -3.50 0.0011 0.0000 0.0070 0.0015 0.0054 0.0000 0.0000 0.0252 0.0184 0.0000 0.0013 0.0268 0.0267 0.0018 0.0331 0.0000 0.0000
7.1 90000.00 -3.25 0.0000 0.0000 0.0071 0.0045 0.0035 0.0000 0.0000 0.0265 0.0218 0.0000 0.0050 0.0313 0.0476 0.0030 0.0588 0.0000 0.0000
7.1 90000.00 -3.00 0.0000 0.0000 0.0070 0.0115 0.0021 0.0000 0.0000 0.0277 0.0242 0.0000 0.0131 0.0341 0.0671 0.0041 0.0824 0.0000 0.0000
7.1 90000.00 -2.75 0.0000 0.0000 0.0066 0.0240 0.0013 0.0000 0.0000 0.0286 0.0250 0.0000 0.0263 0.0348 0.0817 0.0048 0.1000 0.0000 0.0000
7.1 90000.00 -2.50 0.0000 0.0000 0.0060 0.0417 0.0000 0.0000 0.0000 0.0291 0.0242 0.0000 0.0457 0.0332 0.0914 0.0050 0.1114 0.0000 0.0000
7.1 90000.00 -2.25 0.0000 0.0000 0.0052 0.0626 0.0000 0.0000 0.0000 0.0291 0.0220 0.0000 0.0725 0.0298 0.0969 0.0047 0.1174 0.0000 0.0000
7.1 90000.00 -2.00 0.0000 0.0000 0.0044 0.0832 0.0000 0.0000 0.0000 0.0284 0.0191 0.0000 0.1083 0.0255 0.0986 0.0042 0.1189 0.0000 0.0000
7.1 90000.00 -1.75 0.0000 0.0010 0.0036 0.0996 0.0000 0.0016 0.0013 0.0270 0.0159 0.0000 0.1550 0.0212 0.0968 0.0036 0.1160 0.0000 0.0000
7.1 90000.00 -1.50 0.0000 0.0020 0.0029 0.1093 0.0000 0.0030 0.0034 0.0249 0.0131 0.0000 0.2119 0.0172 0.0911 0.0029 0.1087 0.0000 0.0000
7.1 100000.00 -4.00 0.0026 0.0000 0.0069 0.0000 0.0117 0.0000 0.0000 0.0247 0.0112 0.0000 0.0000 0.0170 0.0044 0.0000 0.0056 0.0013 0.0000
7.1 100000.00 -3.75 0.0018 0.0000 0.0070 0.0000 0.0078 0.0000 0.0000 0.0257 0.0146 0.0000 0.0000 0.0217 0.0123 0.0000 0.0154 0.0012 0.0000
7.1 100000.00 -3.50 0.0012 0.0000 0.0070 0.0018 0.0051 0.0000 0.0000 0.0265 0.0182 0.0000 0.0020 0.0265 0.0283 0.0018 0.0351 0.0000 0.0000
7.1 100000.00 -3.25 0.0000 0.0000 0.0071 0.0055 0.0032 0.0000 0.0000 0.0272 0.0214 0.0000 0.0080 0.0307 0.0491 0.0030 0.0605 0.0000 0.0000
7.1 100000.00 -3.00 0.0000 0.0000 0.0069 0.0140 0.0020 0.0000 0.0000 0.0278 0.0235 0.0000 0.0216 0.0331 0.0670 0.0040 0.0822 0.0000 0.0000
7.1 100000.00 -2.75 0.0000 0.0000 0.0064 0.0284 0.0011 0.0000 0.0000 0.0281 0.0239 0.0000 0.0447 0.0332 0.0792 0.0046 0.0968 0.0000 0.0000
7.1 100000.00 -2.50 0.0000 0.0000 0.0056 0.0476 0.0000 0.0000 0.0000 0.0278 0.0226 0.0000 0.0773 0.0310 0.0860 0.0046 0.1046 0.0000 0.0000
