#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 100 kK
# SED: black body 
#spherical geometry
#
12+log(O/H) T_eff log(U) ArII_7m ArV_8m	ArIII_9m SIV_10m NeII_12m ArV_13m NeV_14m NeIII_15m SIII_18m NeV_24m OIV_26m SIII_33m OIII_52m NIII_57m OIII_88m NII_122m NII_205m
8.0 55000.00 -3.37 0.0079 0.0000 0.0402 0.0034 0.0964 0.0000 0.0000 0.0908 0.1359 0.0000 0.0000 0.2042 0.1097 0.0188 0.1362 0.0131 0.0041
8.0 55000.00 -3.01 0.0049 0.0000 0.0422 0.0129 0.0707 0.0000 0.0000 0.1258 0.1683 0.0000 0.0024 0.2501 0.2638 0.0385 0.3261 0.0097 0.0030
8.0 55000.00 -2.58 0.0030 0.0000 0.0432 0.0410 0.0475 0.0000 0.0000 0.1604 0.1910 0.0000 0.0070 0.2811 0.4421 0.0564 0.5424 0.0066 0.0020
8.0 55000.00 -2.07 0.0020 0.0000 0.0427 0.1034 0.0307 0.0000 0.0000 0.1874 0.2004 0.0000 0.0135 0.2922 0.5778 0.0676 0.6998 0.0045 0.0014
8.0 55000.00 -1.54 0.0014 0.0000 0.0411 0.1938 0.0206 0.0000 0.0000 0.2054 0.1987 0.0000 0.0232 0.2872 0.6680 0.0732 0.7948 0.0033 0.0010
8.0 55000.00 -1.02 0.0010 0.0000 0.0389 0.2971 0.0142 0.0000 0.0000 0.2179 0.1911 0.0000 0.0409 0.2738 0.7331 0.0754 0.8557 0.0026 0.0000
8.0 55000.00 -0.53 0.0000 0.0000 0.0363 0.4029 0.0101 0.0000 0.0000 0.2269 0.1803 0.0000 0.0679 0.2562 0.7822 0.0755 0.8968 0.0021 0.0000
8.0 55000.00 -0.06 0.0000 0.0000 0.0335 0.5087 0.0074 0.0000 0.0000 0.2336 0.1673 0.0000 0.1049 0.2358 0.8211 0.0738 0.9269 0.0017 0.0000
8.0 55000.00 0.37 0.0000 0.0000 0.0307 0.6043 0.0056 0.0015 0.0000 0.2384 0.1539 0.0000 0.1528 0.2154 0.8502 0.0710 0.9475 0.0015 0.0000
8.0 60000.00 -3.96 0.0164 0.0000 0.0367 0.0000 0.1364 0.0000 0.0000 0.0624 0.0768 0.0000 0.0000 0.1185 0.0156 0.0028 0.0197 0.0163 0.0055
8.0 60000.00 -3.68 0.0112 0.0000 0.0392 0.0012 0.1095 0.0000 0.0000 0.0868 0.1066 0.0000 0.0000 0.1618 0.0481 0.0082 0.0601 0.0153 0.0049
8.0 60000.00 -3.36 0.0072 0.0000 0.0415 0.0051 0.0817 0.0000 0.0000 0.1186 0.1416 0.0000 0.0011 0.2120 0.1427 0.0220 0.1773 0.0129 0.0041
8.0 60000.00 -3.01 0.0046 0.0000 0.0431 0.0185 0.0571 0.0000 0.0000 0.1510 0.1717 0.0000 0.0053 0.2542 0.3083 0.0416 0.3809 0.0094 0.0030
8.0 60000.00 -2.56 0.0028 0.0000 0.0435 0.0602 0.0359 0.0000 0.0000 0.1818 0.1927 0.0000 0.0152 0.2822 0.4896 0.0592 0.6000 0.0062 0.0020
8.0 60000.00 -2.06 0.0019 0.0000 0.0422 0.1409 0.0230 0.0000 0.0000 0.2027 0.1979 0.0000 0.0293 0.2870 0.6113 0.0685 0.7395 0.0044 0.0014
8.0 60000.00 -1.52 0.0013 0.0000 0.0399 0.2507 0.0152 0.0000 0.0000 0.2167 0.1925 0.0000 0.0531 0.2767 0.6941 0.0726 0.8251 0.0032 0.0010
8.0 60000.00 -1.00 0.0010 0.0000 0.0372 0.3646 0.0105 0.0000 0.0000 0.2259 0.1821 0.0000 0.0902 0.2596 0.7513 0.0733 0.8776 0.0025 0.0000
8.0 60000.00 -0.51 0.0000 0.0000 0.0343 0.4744 0.0076 0.0000 0.0000 0.2321 0.1694 0.0000 0.1388 0.2395 0.7935 0.0719 0.9125 0.0021 0.0000
8.0 60000.00 -0.04 0.0000 0.0012 0.0313 0.5782 0.0056 0.0019 0.0000 0.2365 0.1553 0.0000 0.2021 0.2178 0.8254 0.0690 0.9365 0.0017 0.0000
8.0 60000.00 0.40 0.0000 0.0021 0.0284 0.6686 0.0043 0.0033 0.0000 0.2391 0.1411 0.0000 0.2842 0.1965 0.8472 0.0651 0.9508 0.0015 0.0000
8.0 70000.00 -3.96 0.0154 0.0000 0.0396 0.0000 0.1216 0.0000 0.0000 0.1050 0.0827 0.0000 0.0000 0.1271 0.0231 0.0036 0.0292 0.0169 0.0058
8.0 70000.00 -3.68 0.0105 0.0000 0.0414 0.0021 0.0892 0.0000 0.0000 0.1311 0.1126 0.0000 0.0000 0.1703 0.0704 0.0103 0.0880 0.0156 0.0051
8.0 70000.00 -3.36 0.0067 0.0000 0.0431 0.0090 0.0609 0.0000 0.0000 0.1593 0.1466 0.0000 0.0038 0.2183 0.1933 0.0260 0.2400 0.0127 0.0041
8.0 70000.00 -3.01 0.0043 0.0000 0.0440 0.0317 0.0397 0.0000 0.0000 0.1842 0.1746 0.0000 0.0172 0.2568 0.3707 0.0454 0.4576 0.0091 0.0029
8.0 70000.00 -2.56 0.0027 0.0000 0.0433 0.0987 0.0240 0.0000 0.0000 0.2052 0.1908 0.0000 0.0492 0.2773 0.5373 0.0609 0.6576 0.0061 0.0019
8.0 70000.00 -2.06 0.0018 0.0000 0.0407 0.2115 0.0152 0.0000 0.0000 0.2184 0.1899 0.0000 0.1005 0.2732 0.6411 0.0677 0.7749 0.0043 0.0014
8.0 70000.00 -1.52 0.0014 0.0000 0.0375 0.3418 0.0101 0.0000 0.0000 0.2260 0.1796 0.0000 0.1780 0.2562 0.7075 0.0689 0.8422 0.0033 0.0011
8.0 70000.00 -1.00 0.0011 0.0012 0.0343 0.4611 0.0071 0.0020 0.0000 0.2298 0.1663 0.0000 0.2693 0.2352 0.7507 0.0674 0.8813 0.0026 0.0000
8.0 70000.00 -0.51 0.0000 0.0024 0.0311 0.5657 0.0052 0.0038 0.0011 0.2315 0.1519 0.0014 0.3747 0.2133 0.7793 0.0642 0.9041 0.0021 0.0000
8.0 70000.00 -0.04 0.0000 0.0040 0.0281 0.6558 0.0040 0.0063 0.0027 0.2314 0.1373 0.0033 0.5053 0.1914 0.7958 0.0600 0.9141 0.0018 0.0000
8.0 70000.00 0.40 0.0000 0.0061 0.0253 0.7258 0.0031 0.0094 0.0055 0.2292 0.1233 0.0068 0.6641 0.1712 0.8005 0.0553 0.9120 0.0015 0.0000
8.0 80000.00 -3.96 0.0153 0.0000 0.0415 0.0000 0.1083 0.0000 0.0000 0.1427 0.0859 0.0000 0.0000 0.1319 0.0297 0.0041 0.0375 0.0175 0.0062
8.0 80000.00 -3.68 0.0103 0.0000 0.0427 0.0031 0.0748 0.0000 0.0000 0.1643 0.1154 0.0000 0.0012 0.1739 0.0887 0.0117 0.1110 0.0158 0.0053
8.0 80000.00 -3.36 0.0066 0.0000 0.0439 0.0131 0.0485 0.0000 0.0000 0.1851 0.1484 0.0000 0.0093 0.2200 0.2294 0.0282 0.2847 0.0126 0.0042
8.0 80000.00 -3.01 0.0043 0.0000 0.0443 0.0462 0.0307 0.0000 0.0000 0.2023 0.1745 0.0000 0.0403 0.2552 0.4066 0.0471 0.5014 0.0090 0.0029
8.0 80000.00 -2.56 0.0027 0.0000 0.0424 0.1378 0.0184 0.0000 0.0000 0.2162 0.1863 0.0000 0.1190 0.2691 0.5555 0.0606 0.6791 0.0061 0.0020
8.0 80000.00 -2.06 0.0019 0.0000 0.0389 0.2724 0.0117 0.0000 0.0000 0.2230 0.1808 0.0000 0.2455 0.2587 0.6397 0.0649 0.7732 0.0044 0.0014
8.0 80000.00 -1.52 0.0014 0.0016 0.0354 0.4079 0.0079 0.0026 0.0000 0.2245 0.1680 0.0011 0.3994 0.2383 0.6889 0.0642 0.8225 0.0034 0.0011
8.0 80000.00 -1.00 0.0011 0.0035 0.0320 0.5200 0.0056 0.0054 0.0032 0.2236 0.1536 0.0039 0.5545 0.2162 0.7177 0.0613 0.8476 0.0027 0.0000
8.0 80000.00 -0.51 0.0000 0.0058 0.0289 0.6109 0.0042 0.0090 0.0076 0.2208 0.1390 0.0095 0.7236 0.1944 0.7310 0.0574 0.8556 0.0022 0.0000
8.0 80000.00 -0.04 0.0000 0.0086 0.0259 0.6825 0.0032 0.0133 0.0155 0.2158 0.1247 0.0192 0.9220 0.1734 0.7303 0.0527 0.8483 0.0019 0.0000
8.0 80000.00 0.40 0.0000 0.0121 0.0232 0.7306 0.0026 0.0185 0.0277 0.2084 0.1115 0.0342 1.1471 0.1544 0.7159 0.0478 0.8269 0.0016 0.0000
8.0 90000.00 -3.96 0.0157 0.0000 0.0428 0.0000 0.0993 0.0000 0.0000 0.1730 0.0877 0.0000 0.0000 0.1346 0.0347 0.0044 0.0440 0.0180 0.0065
8.0 90000.00 -3.68 0.0106 0.0000 0.0436 0.0040 0.0661 0.0000 0.0000 0.1880 0.1165 0.0000 0.0023 0.1753 0.1021 0.0125 0.1278 0.0161 0.0055
8.0 90000.00 -3.36 0.0068 0.0000 0.0444 0.0172 0.0418 0.0000 0.0000 0.2015 0.1486 0.0000 0.0175 0.2196 0.2535 0.0295 0.3144 0.0127 0.0042
8.0 90000.00 -3.01 0.0044 0.0000 0.0443 0.0607 0.0260 0.0000 0.0000 0.2125 0.1729 0.0000 0.0763 0.2518 0.4256 0.0476 0.5244 0.0090 0.0030
8.0 90000.00 -2.56 0.0028 0.0000 0.0413 0.1743 0.0155 0.0000 0.0000 0.2202 0.1809 0.0000 0.2320 0.2600 0.5546 0.0592 0.6774 0.0061 0.0020
8.0 90000.00 -2.06 0.0020 0.0013 0.0372 0.3217 0.0099 0.0021 0.0010 0.2202 0.1723 0.0013 0.4620 0.2453 0.6168 0.0615 0.7460 0.0045 0.0015
8.0 90000.00 -1.52 0.0015 0.0037 0.0335 0.4529 0.0067 0.0058 0.0050 0.2159 0.1582 0.0061 0.6946 0.2234 0.6487 0.0595 0.7769 0.0035 0.0011
8.0 90000.00 -1.00 0.0012 0.0069 0.0301 0.5517 0.0048 0.0107 0.0138 0.2103 0.1436 0.0171 0.9086 0.2014 0.6622 0.0560 0.7866 0.0028 0.0000
8.0 90000.00 -0.51 0.0010 0.0104 0.0270 0.6264 0.0036 0.0160 0.0287 0.2031 0.1292 0.0355 1.1289 0.1802 0.6598 0.0517 0.7783 0.0023 0.0000
8.0 90000.00 -0.04 0.0000 0.0144 0.0241 0.6791 0.0028 0.0222 0.0511 0.1933 0.1153 0.0631 1.3719 0.1600 0.6419 0.0469 0.7530 0.0019 0.0000
8.0 90000.00 0.40 0.0000 0.0190 0.0215 0.7073 0.0023 0.0290 0.0820 0.1813 0.1027 0.1007 1.6231 0.1420 0.6105 0.0421 0.7134 0.0017 0.0000
8.0 100000.00 -3.96 0.0165 0.0000 0.0437 0.0011 0.0947 0.0000 0.0000 0.1970 0.0888 0.0000 0.0000 0.1364 0.0380 0.0046 0.0483 0.0184 0.0068
8.0 100000.00 -3.68 0.0112 0.0000 0.0442 0.0048 0.0622 0.0000 0.0000 0.2054 0.1168 0.0000 0.0036 0.1756 0.1110 0.0128 0.1390 0.0164 0.0057
8.0 100000.00 -3.36 0.0072 0.0000 0.0446 0.0210 0.0389 0.0000 0.0000 0.2126 0.1481 0.0000 0.0279 0.2183 0.2683 0.0300 0.3327 0.0128 0.0043
8.0 100000.00 -3.01 0.0046 0.0000 0.0440 0.0744 0.0240 0.0000 0.0000 0.2183 0.1708 0.0000 0.1236 0.2479 0.4340 0.0475 0.5340 0.0090 0.0030
8.0 100000.00 -2.56 0.0029 0.0000 0.0402 0.2068 0.0139 0.0000 0.0000 0.2196 0.1755 0.0000 0.3802 0.2512 0.5414 0.0573 0.6607 0.0062 0.0021
8.0 100000.00 -2.06 0.0021 0.0026 0.0355 0.3610 0.0089 0.0041 0.0042 0.2126 0.1645 0.0052 0.7202 0.2333 0.5808 0.0579 0.7030 0.0046 0.0015
8.0 100000.00 -1.52 0.0016 0.0065 0.0316 0.4826 0.0060 0.0102 0.0166 0.2029 0.1497 0.0205 1.0196 0.2107 0.5957 0.0551 0.7155 0.0035 0.0012
8.0 100000.00 -1.00 0.0013 0.0109 0.0283 0.5666 0.0044 0.0169 0.0393 0.1930 0.1351 0.0487 1.2729 0.1889 0.5945 0.0512 0.7095 0.0029 0.0000
8.0 100000.00 -0.51 0.0011 0.0154 0.0252 0.6251 0.0033 0.0238 0.0719 0.1817 0.1209 0.0889 1.5183 0.1682 0.5776 0.0468 0.6857 0.0024 0.0000
8.0 100000.00 -0.04 0.0000 0.0204 0.0223 0.6604 0.0026 0.0312 0.1158 0.1681 0.1073 0.1425 1.7668 0.1487 0.5457 0.0420 0.6452 0.0020 0.0000
8.0 100000.00 0.40 0.0000 0.0254 0.0198 0.6722 0.0021 0.0388 0.1712 0.1530 0.0949 0.2099 1.9943 0.1312 0.5028 0.0373 0.5929 0.0017 0.0000
8.3 30000.00 -3.96 0.0722 0.0000 0.0236 0.0000 0.1970 0.0000 0.0000 0.0000 0.0339 0.0000 0.0000 0.0563 0.0000 0.0000 0.0000 0.0375 0.0117
8.3 30000.00 -3.68 0.0655 0.0000 0.0299 0.0000 0.2074 0.0000 0.0000 0.0000 0.0555 0.0000 0.0000 0.0904 0.0017 0.0014 0.0021 0.0385 0.0117
8.3 30000.00 -3.39 0.0595 0.0000 0.0366 0.0000 0.2169 0.0000 0.0000 0.0013 0.0890 0.0000 0.0000 0.1432 0.0050 0.0043 0.0061 0.0394 0.0117
8.3 30000.00 -3.06 0.0539 0.0000 0.0434 0.0000 0.2252 0.0000 0.0000 0.0024 0.1375 0.0000 0.0000 0.2188 0.0154 0.0133 0.0189 0.0395 0.0116
8.3 30000.00 -2.68 0.0481 0.0000 0.0504 0.0000 0.2308 0.0000 0.0000 0.0048 0.1943 0.0000 0.0000 0.3066 0.0458 0.0350 0.0562 0.0374 0.0109
8.3 30000.00 -2.22 0.0409 0.0000 0.0582 0.0028 0.2327 0.0000 0.0000 0.0102 0.2485 0.0000 0.0000 0.3897 0.1208 0.0711 0.1476 0.0326 0.0095
8.3 30000.00 -1.73 0.0325 0.0000 0.0666 0.0076 0.2297 0.0000 0.0000 0.0201 0.2884 0.0000 0.0000 0.4501 0.2365 0.1075 0.2848 0.0273 0.0079
8.3 30000.00 -1.24 0.0230 0.0000 0.0754 0.0170 0.2219 0.0000 0.0000 0.0354 0.3165 0.0000 0.0000 0.4919 0.3680 0.1407 0.4302 0.0223 0.0065
8.3 30000.00 -0.77 0.0137 0.0000 0.0837 0.0335 0.2103 0.0000 0.0000 0.0555 0.3360 0.0000 0.0000 0.5202 0.5051 0.1711 0.5685 0.0176 0.0051
8.3 30000.00 -0.34 0.0074 0.0000 0.0891 0.0586 0.1963 0.0000 0.0000 0.0790 0.3483 0.0000 0.0000 0.5370 0.6400 0.1962 0.6927 0.0136 0.0039
8.3 30000.00 0.08 0.0042 0.0000 0.0916 0.0957 0.1793 0.0000 0.0000 0.1072 0.3549 0.0000 0.0000 0.5449 0.7766 0.2166 0.8080 0.0104 0.0030
8.3 32500.00 -3.96 0.0680 0.0000 0.0314 0.0000 0.2130 0.0000 0.0000 0.0010 0.0446 0.0000 0.0000 0.0734 0.0011 0.0000 0.0014 0.0392 0.0123
8.3 32500.00 -3.68 0.0589 0.0000 0.0393 0.0000 0.2198 0.0000 0.0000 0.0018 0.0720 0.0000 0.0000 0.1166 0.0034 0.0024 0.0042 0.0400 0.0122
8.3 32500.00 -3.39 0.0504 0.0000 0.0477 0.0000 0.2258 0.0000 0.0000 0.0033 0.1125 0.0000 0.0000 0.1798 0.0103 0.0075 0.0126 0.0404 0.0120
8.3 32500.00 -3.06 0.0419 0.0000 0.0565 0.0000 0.2305 0.0000 0.0000 0.0063 0.1668 0.0000 0.0000 0.2640 0.0320 0.0224 0.0393 0.0394 0.0116
8.3 32500.00 -2.69 0.0340 0.0000 0.0648 0.0018 0.2321 0.0000 0.0000 0.0120 0.2235 0.0000 0.0000 0.3510 0.0895 0.0538 0.1099 0.0354 0.0103
8.3 32500.00 -2.20 0.0252 0.0000 0.0736 0.0064 0.2280 0.0000 0.0000 0.0252 0.2775 0.0000 0.0000 0.4332 0.2249 0.1016 0.2739 0.0286 0.0083
8.3 32500.00 -1.71 0.0173 0.0000 0.0812 0.0162 0.2174 0.0000 0.0000 0.0458 0.3122 0.0000 0.0000 0.4852 0.3872 0.1411 0.4616 0.0227 0.0066
8.3 32500.00 -1.22 0.0106 0.0000 0.0873 0.0348 0.2018 0.0000 0.0000 0.0731 0.3352 0.0000 0.0000 0.5188 0.5488 0.1737 0.6326 0.0177 0.0051
8.3 32500.00 -0.75 0.0063 0.0000 0.0910 0.0652 0.1832 0.0000 0.0000 0.1046 0.3493 0.0000 0.0000 0.5383 0.7031 0.2002 0.7795 0.0136 0.0039
8.3 32500.00 -0.32 0.0040 0.0000 0.0928 0.1081 0.1630 0.0000 0.0000 0.1383 0.3563 0.0000 0.0000 0.5466 0.8435 0.2203 0.9003 0.0105 0.0030
8.3 32500.00 0.10 0.0026 0.0000 0.0933 0.1675 0.1407 0.0000 0.0000 0.1756 0.3583 0.0000 0.0000 0.5470 0.9755 0.2358 1.0029 0.0081 0.0024
8.3 35000.00 -3.96 0.0636 0.0000 0.0391 0.0000 0.2266 0.0000 0.0000 0.0023 0.0557 0.0000 0.0000 0.0911 0.0019 0.0012 0.0024 0.0408 0.0129
8.3 35000.00 -3.68 0.0527 0.0000 0.0480 0.0000 0.2299 0.0000 0.0000 0.0040 0.0885 0.0000 0.0000 0.1425 0.0060 0.0038 0.0074 0.0413 0.0126
8.3 35000.00 -3.39 0.0425 0.0000 0.0574 0.0000 0.2326 0.0000 0.0000 0.0073 0.1347 0.0000 0.0000 0.2143 0.0185 0.0116 0.0228 0.0412 0.0123
8.3 35000.00 -3.05 0.0323 0.0000 0.0672 0.0011 0.2331 0.0000 0.0000 0.0138 0.1945 0.0000 0.0000 0.3063 0.0588 0.0342 0.0723 0.0388 0.0114
8.3 35000.00 -2.67 0.0235 0.0000 0.0759 0.0038 0.2290 0.0000 0.0000 0.0262 0.2517 0.0000 0.0000 0.3936 0.1586 0.0763 0.1946 0.0329 0.0096
8.3 35000.00 -2.19 0.0157 0.0000 0.0834 0.0123 0.2163 0.0000 0.0000 0.0506 0.2996 0.0000 0.0000 0.4660 0.3460 0.1280 0.4195 0.0251 0.0073
8.3 35000.00 -1.69 0.0101 0.0000 0.0887 0.0304 0.1966 0.0000 0.0000 0.0848 0.3294 0.0000 0.0000 0.5101 0.5427 0.1677 0.6413 0.0191 0.0056
8.3 35000.00 -1.19 0.0063 0.0000 0.0919 0.0631 0.1733 0.0000 0.0000 0.1240 0.3471 0.0000 0.0000 0.5350 0.7204 0.1978 0.8211 0.0144 0.0042
8.3 35000.00 -0.72 0.0041 0.0000 0.0935 0.1126 0.1491 0.0000 0.0000 0.1644 0.3559 0.0000 0.0000 0.5460 0.8763 0.2202 0.9608 0.0110 0.0032
8.3 35000.00 -0.29 0.0028 0.0000 0.0938 0.1777 0.1255 0.0000 0.0000 0.2040 0.3584 0.0000 0.0000 0.5471 1.0094 0.2365 1.0669 0.0085 0.0025
8.3 35000.00 0.12 0.0019 0.0000 0.0932 0.2611 0.1025 0.0000 0.0000 0.2432 0.3563 0.0000 0.0011 0.5408 1.1266 0.2486 1.1498 0.0067 0.0020
8.3 37500.00 -3.96 0.0593 0.0000 0.0463 0.0000 0.2382 0.0000 0.0000 0.0045 0.0666 0.0000 0.0000 0.1084 0.0031 0.0017 0.0039 0.0423 0.0134
8.3 37500.00 -3.68 0.0472 0.0000 0.0558 0.0000 0.2380 0.0000 0.0000 0.0079 0.1042 0.0000 0.0000 0.1669 0.0098 0.0054 0.0121 0.0425 0.0130
8.3 37500.00 -3.39 0.0363 0.0000 0.0653 0.0000 0.2368 0.0000 0.0000 0.0140 0.1546 0.0000 0.0000 0.2447 0.0300 0.0164 0.0370 0.0418 0.0125
8.3 37500.00 -3.05 0.0260 0.0000 0.0749 0.0019 0.2321 0.0000 0.0000 0.0261 0.2163 0.0000 0.0000 0.3392 0.0933 0.0463 0.1149 0.0380 0.0112
8.3 37500.00 -2.65 0.0174 0.0000 0.0830 0.0070 0.2200 0.0000 0.0000 0.0488 0.2739 0.0000 0.0000 0.4267 0.2454 0.0981 0.3008 0.0303 0.0089
8.3 37500.00 -2.18 0.0111 0.0000 0.0887 0.0211 0.1978 0.0000 0.0000 0.0861 0.3155 0.0000 0.0000 0.4892 0.4710 0.1498 0.5686 0.0223 0.0065
8.3 37500.00 -1.67 0.0070 0.0000 0.0922 0.0512 0.1696 0.0000 0.0000 0.1328 0.3406 0.0000 0.0000 0.5256 0.6862 0.1879 0.8050 0.0164 0.0048
8.3 37500.00 -1.17 0.0046 0.0000 0.0939 0.1019 0.1415 0.0000 0.0000 0.1794 0.3534 0.0000 0.0000 0.5426 0.8640 0.2147 0.9772 0.0123 0.0036
8.3 37500.00 -0.70 0.0031 0.0000 0.0942 0.1736 0.1153 0.0000 0.0000 0.2234 0.3577 0.0000 0.0011 0.5463 1.0120 0.2338 1.1020 0.0094 0.0028
8.3 37500.00 -0.25 0.0021 0.0000 0.0934 0.2667 0.0913 0.0000 0.0000 0.2646 0.3561 0.0000 0.0018 0.5406 1.1387 0.2477 1.1950 0.0073 0.0022
8.3 37500.00 0.17 0.0016 0.0000 0.0918 0.3772 0.0711 0.0000 0.0000 0.3005 0.3500 0.0000 0.0031 0.5276 1.2432 0.2573 1.2616 0.0058 0.0017
8.3 40000.00 -3.96 0.0554 0.0000 0.0530 0.0000 0.2479 0.0000 0.0000 0.0082 0.0771 0.0000 0.0000 0.1249 0.0046 0.0023 0.0058 0.0437 0.0139
8.3 40000.00 -3.68 0.0427 0.0000 0.0625 0.0000 0.2437 0.0000 0.0000 0.0140 0.1186 0.0000 0.0000 0.1892 0.0147 0.0073 0.0182 0.0436 0.0134
8.3 40000.00 -3.38 0.0313 0.0000 0.0721 0.0000 0.2378 0.0000 0.0000 0.0247 0.1738 0.0000 0.0000 0.2740 0.0465 0.0225 0.0574 0.0421 0.0126
8.3 40000.00 -3.04 0.0214 0.0000 0.0808 0.0033 0.2264 0.0000 0.0000 0.0446 0.2358 0.0000 0.0000 0.3683 0.1392 0.0598 0.1715 0.0369 0.0109
8.3 40000.00 -2.62 0.0135 0.0000 0.0878 0.0121 0.2041 0.0000 0.0000 0.0809 0.2921 0.0000 0.0000 0.4536 0.3486 0.1193 0.4264 0.0277 0.0082
8.3 40000.00 -2.14 0.0084 0.0000 0.0921 0.0354 0.1723 0.0000 0.0000 0.1319 0.3287 0.0000 0.0000 0.5080 0.6037 0.1700 0.7252 0.0197 0.0058
8.3 40000.00 -1.61 0.0053 0.0000 0.0943 0.0843 0.1381 0.0000 0.0000 0.1876 0.3489 0.0000 0.0012 0.5363 0.8254 0.2055 0.9602 0.0142 0.0042
8.3 40000.00 -1.10 0.0035 0.0000 0.0947 0.1605 0.1086 0.0000 0.0000 0.2369 0.3564 0.0000 0.0018 0.5447 0.9963 0.2290 1.1163 0.0106 0.0031
8.3 40000.00 -0.63 0.0024 0.0000 0.0938 0.2587 0.0842 0.0000 0.0000 0.2788 0.3559 0.0000 0.0028 0.5405 1.1314 0.2447 1.2216 0.0081 0.0024
8.3 40000.00 -0.16 0.0017 0.0000 0.0918 0.3847 0.0631 0.0000 0.0000 0.3166 0.3494 0.0000 0.0048 0.5267 1.2490 0.2559 1.2995 0.0063 0.0019
8.3 40000.00 0.27 0.0013 0.0000 0.0890 0.5252 0.0473 0.0000 0.0000 0.3467 0.3386 0.0000 0.0089 0.5063 1.3430 0.2628 1.3528 0.0051 0.0016
8.3 45000.00 -3.96 0.0490 0.0000 0.0643 0.0000 0.2615 0.0000 0.0000 0.0210 0.0961 0.0000 0.0000 0.1545 0.0088 0.0038 0.0111 0.0462 0.0149
8.3 45000.00 -3.68 0.0360 0.0000 0.0732 0.0000 0.2476 0.0000 0.0000 0.0347 0.1431 0.0000 0.0000 0.2267 0.0280 0.0117 0.0348 0.0454 0.0141
8.3 45000.00 -3.37 0.0247 0.0000 0.0818 0.0019 0.2291 0.0000 0.0000 0.0589 0.2036 0.0000 0.0000 0.3188 0.0897 0.0355 0.1110 0.0423 0.0129
8.3 45000.00 -3.02 0.0159 0.0000 0.0889 0.0077 0.2017 0.0000 0.0000 0.0987 0.2653 0.0000 0.0000 0.4120 0.2529 0.0862 0.3115 0.0345 0.0104
8.3 45000.00 -2.60 0.0097 0.0000 0.0935 0.0267 0.1631 0.0000 0.0000 0.1567 0.3144 0.0000 0.0014 0.4854 0.5328 0.1491 0.6500 0.0243 0.0073
8.3 45000.00 -2.10 0.0059 0.0000 0.0957 0.0764 0.1213 0.0000 0.0000 0.2218 0.3435 0.0000 0.0030 0.5274 0.8098 0.1966 0.9662 0.0166 0.0050
8.3 45000.00 -1.58 0.0038 0.0000 0.0956 0.1655 0.0887 0.0000 0.0000 0.2752 0.3542 0.0000 0.0048 0.5404 1.0099 0.2253 1.1667 0.0119 0.0036
8.3 45000.00 -1.07 0.0027 0.0000 0.0939 0.2892 0.0646 0.0000 0.0000 0.3169 0.3531 0.0000 0.0074 0.5350 1.1601 0.2432 1.2921 0.0090 0.0027
8.3 45000.00 -0.58 0.0019 0.0000 0.0910 0.4381 0.0468 0.0000 0.0000 0.3499 0.3446 0.0000 0.0128 0.5180 1.2798 0.2542 1.3745 0.0070 0.0021
8.3 45000.00 -0.12 0.0015 0.0000 0.0871 0.6029 0.0340 0.0000 0.0000 0.3756 0.3311 0.0000 0.0232 0.4935 1.3764 0.2600 1.4302 0.0056 0.0017
8.3 45000.00 0.31 0.0012 0.0000 0.0825 0.7760 0.0251 0.0000 0.0000 0.3959 0.3141 0.0000 0.0400 0.4642 1.4556 0.2616 1.4714 0.0046 0.0014
8.3 50000.00 -3.96 0.0445 0.0000 0.0733 0.0000 0.2667 0.0000 0.0000 0.0430 0.1118 0.0000 0.0000 0.1787 0.0144 0.0053 0.0181 0.0484 0.0159
8.3 50000.00 -3.68 0.0316 0.0000 0.0811 0.0000 0.2412 0.0000 0.0000 0.0673 0.1622 0.0000 0.0000 0.2555 0.0452 0.0164 0.0563 0.0469 0.0148
8.3 50000.00 -3.37 0.0210 0.0000 0.0883 0.0036 0.2093 0.0000 0.0000 0.1065 0.2238 0.0000 0.0000 0.3485 0.1402 0.0473 0.1736 0.0423 0.0130
8.3 50000.00 -3.02 0.0132 0.0000 0.0938 0.0139 0.1693 0.0000 0.0000 0.1617 0.2831 0.0000 0.0014 0.4375 0.3632 0.1058 0.4474 0.0328 0.0100
8.3 50000.00 -2.59 0.0079 0.0000 0.0969 0.0480 0.1228 0.0000 0.0000 0.2295 0.3278 0.0000 0.0047 0.5033 0.6824 0.1693 0.8308 0.0222 0.0068
8.3 50000.00 -2.08 0.0049 0.0000 0.0972 0.1327 0.0831 0.0000 0.0000 0.2911 0.3497 0.0000 0.0092 0.5334 0.9516 0.2123 1.1313 0.0149 0.0046
8.3 50000.00 -1.56 0.0033 0.0000 0.0950 0.2670 0.0574 0.0000 0.0000 0.3341 0.3520 0.0000 0.0148 0.5329 1.1312 0.2357 1.3025 0.0108 0.0033
8.3 50000.00 -1.04 0.0023 0.0000 0.0913 0.4366 0.0400 0.0000 0.0000 0.3659 0.3432 0.0000 0.0250 0.5153 1.2663 0.2486 1.4066 0.0082 0.0026
8.3 50000.00 -0.63 0.0018 0.0000 0.0876 0.5888 0.0301 0.0000 0.0000 0.3861 0.3311 0.0000 0.0405 0.4936 1.3548 0.2537 1.4631 0.0068 0.0021
