#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 60 kK
# SED: black body 
#spherical geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135 NII_6584
8.6000 70000.0000 -2.9400 2.8604 4.5333 0.7918 0.3875 0.0227 0.0585 0.0166 0.0165 0.0017 0.1301 0.9861
8.6000 70000.0000 -3.2100 3.5149 2.7173 1.0995 0.3354 0.0232 0.0598 0.0170 0.0150 0.0000 0.1245 1.3751
8.6000 70000.0000 -3.4700 3.7782 1.2204 1.4295 0.2610 0.0239 0.0616 0.0175 0.0126 0.0000 0.1130 1.7025
8.6000 70000.0000 -3.7400 3.2609 0.3582 1.6962 0.1771 0.0248 0.0641 0.0182 0.0094 0.0000 0.0958 1.7442
8.6000 70000.0000 -4.0000 2.4241 0.0939 1.8107 0.1134 0.0258 0.0668 0.0190 0.0066 0.0000 0.0786 1.5534
8.6000 80000.0000 -1.4700 1.2040 14.5163 0.3261 0.3206 0.0180 0.0462 0.0130 0.0925 0.0411 0.1088 0.3301
8.6000 80000.0000 -1.7200 1.3599 13.4068 0.3633 0.3457 0.0190 0.0486 0.0137 0.0756 0.0336 0.1162 0.3761
8.6000 80000.0000 -2.0200 1.6142 11.6827 0.4244 0.3751 0.0199 0.0512 0.0144 0.0586 0.0245 0.1246 0.4551
8.6000 80000.0000 -2.2100 1.8050 10.5725 0.4718 0.3905 0.0204 0.0525 0.0148 0.0507 0.0195 0.1288 0.5180
8.6000 80000.0000 -2.4500 2.1299 9.0566 0.5578 0.4087 0.0210 0.0539 0.0152 0.0427 0.0135 0.1339 0.6323
8.6000 80000.0000 -2.7000 2.5807 7.4672 0.6924 0.4228 0.0215 0.0551 0.0156 0.0374 0.0078 0.1391 0.8066
8.6000 80000.0000 -2.9500 3.2218 5.7411 0.9120 0.4203 0.0219 0.0563 0.0160 0.0344 0.0031 0.1442 1.0829
8.6000 80000.0000 -3.2200 4.0640 3.6630 1.2667 0.3740 0.0226 0.0581 0.0165 0.0314 0.0000 0.1418 1.5207
8.6000 80000.0000 -3.4800 4.5701 1.7798 1.6604 0.2971 0.0236 0.0608 0.0172 0.0265 0.0000 0.1312 1.9310
8.6000 80000.0000 -3.7500 4.1791 0.5637 2.0124 0.2074 0.0251 0.0646 0.0183 0.0200 0.0000 0.1145 2.0563
8.6000 80000.0000 -4.0000 3.2342 0.1531 2.2036 0.1366 0.0267 0.0688 0.0196 0.0144 0.0000 0.0969 1.8870
8.6000 90000.0000 -1.5000 1.2772 14.1179 0.3522 0.3135 0.0155 0.0397 0.0112 0.1415 0.0447 0.1072 0.3559
8.6000 90000.0000 -1.7400 1.4461 13.5365 0.3961 0.3406 0.0167 0.0428 0.0120 0.1195 0.0381 0.1156 0.4060
8.6000 90000.0000 -2.0400 1.7250 12.2679 0.4678 0.3742 0.0180 0.0462 0.0130 0.0959 0.0292 0.1257 0.4922
8.6000 90000.0000 -2.2200 1.9373 11.3344 0.5232 0.3929 0.0187 0.0480 0.0135 0.0845 0.0241 0.1313 0.5610
8.6000 90000.0000 -2.4600 2.2977 9.9555 0.6214 0.4161 0.0195 0.0500 0.0141 0.0723 0.0177 0.1382 0.6847
8.6000 90000.0000 -2.7100 2.8061 8.4829 0.7726 0.4377 0.0201 0.0517 0.0146 0.0641 0.0112 0.1460 0.8728
8.6000 90000.0000 -2.9600 3.5434 6.8075 1.0184 0.4461 0.0207 0.0532 0.0151 0.0593 0.0050 0.1552 1.1714
8.6000 90000.0000 -3.2300 4.5653 4.5688 1.4209 0.4068 0.0216 0.0556 0.0157 0.0541 0.0012 0.1568 1.6548
8.6000 90000.0000 -3.4800 5.3049 2.3410 1.8778 0.3278 0.0230 0.0591 0.0168 0.0458 0.0000 0.1472 2.1406
8.6000 90000.0000 -3.7500 5.0597 0.7796 2.3111 0.2333 0.0250 0.0642 0.0182 0.0349 0.0000 0.1308 2.3429
8.6000 90000.0000 -4.0000 4.0320 0.2169 2.5770 0.1567 0.0271 0.0699 0.0199 0.0256 0.0000 0.1131 2.1968
8.9000 30000.0000 -1.4400 1.1534 0.3977 0.1290 0.2951 0.0227 0.0599 0.0168 0.0000 0.0000 0.0857 0.3688
8.9000 30000.0000 -1.6800 0.9038 0.2922 0.1485 0.2650 0.0218 0.0574 0.0162 0.0000 0.0000 0.0727 0.4035
8.9000 30000.0000 -1.9100 0.6690 0.2257 0.1662 0.2304 0.0203 0.0534 0.0151 0.0000 0.0000 0.0585 0.4150
8.9000 30000.0000 -2.1500 0.4487 0.1752 0.1778 0.1881 0.0186 0.0489 0.0139 0.0000 0.0000 0.0445 0.3913
8.9000 30000.0000 -2.3900 0.2908 0.1242 0.1805 0.1455 0.0171 0.0450 0.0128 0.0000 0.0000 0.0337 0.3416
8.9000 30000.0000 -2.6300 0.1863 0.0594 0.1731 0.1004 0.0160 0.0422 0.0120 0.0000 0.0000 0.0241 0.2815
8.9000 30000.0000 -2.7900 0.1443 0.0282 0.1536 0.0847 0.0217 0.0574 0.0164 0.0000 0.0000 0.0235 0.2567
8.9000 30000.0000 -3.0700 0.0584 0.0057 0.1416 0.0427 0.0201 0.0535 0.0154 0.0000 0.0000 0.0132 0.1804
8.9000 30000.0000 -3.3900 0.0104 0.0000 0.0676 0.0111 0.0144 0.0388 0.0111 0.0000 0.0000 0.0038 0.0659
8.9000 30000.0000 -3.6800 0.0035 0.0000 0.0438 0.0041 0.0118 0.0320 0.0091 0.0000 0.0000 0.0016 0.0362
8.9000 30000.0000 -3.9600 0.0011 0.0000 0.0343 0.0019 0.0091 0.0246 0.0070 0.0000 0.0000 0.0000 0.0254
8.9000 32500.0000 -1.4300 1.0931 0.7584 0.1186 0.2970 0.0231 0.0610 0.0171 0.0000 0.0000 0.0893 0.3031
8.9000 32500.0000 -1.6700 0.9507 0.5293 0.1364 0.2758 0.0229 0.0605 0.0170 0.0000 0.0000 0.0809 0.3443
8.9000 32500.0000 -1.9000 0.7517 0.3837 0.1545 0.2476 0.0225 0.0594 0.0168 0.0000 0.0000 0.0703 0.3705
8.9000 32500.0000 -2.1400 0.5331 0.2792 0.1707 0.2108 0.0217 0.0570 0.0162 0.0000 0.0000 0.0570 0.3715
8.9000 32500.0000 -2.3800 0.3380 0.1960 0.1793 0.1665 0.0206 0.0542 0.0154 0.0000 0.0000 0.0432 0.3401
8.9000 32500.0000 -2.6200 0.2212 0.1087 0.1832 0.1229 0.0196 0.0517 0.0147 0.0000 0.0000 0.0319 0.3014
8.9000 32500.0000 -2.8400 0.1350 0.0426 0.1433 0.0850 0.0218 0.0577 0.0165 0.0000 0.0000 0.0237 0.2358
8.9000 32500.0000 -3.0900 0.0771 0.0125 0.1493 0.0542 0.0214 0.0567 0.0162 0.0000 0.0000 0.0165 0.2032
8.9000 32500.0000 -3.3900 0.0231 0.0016 0.0995 0.0192 0.0159 0.0425 0.0121 0.0000 0.0000 0.0068 0.1051
8.9000 32500.0000 -3.6800 0.0078 0.0000 0.0663 0.0073 0.0137 0.0367 0.0105 0.0000 0.0000 0.0030 0.0580
8.9000 32500.0000 -3.9600 0.0041 0.0000 0.0532 0.0034 0.0111 0.0298 0.0085 0.0000 0.0000 0.0016 0.0410
8.9000 35000.0000 -1.4300 0.8719 1.2769 0.1130 0.2961 0.0232 0.0612 0.0172 0.0000 0.0000 0.0913 0.2529
8.9000 35000.0000 -1.6600 0.8413 0.8882 0.1274 0.2762 0.0232 0.0611 0.0172 0.0000 0.0000 0.0832 0.2903
8.9000 35000.0000 -1.8900 0.7508 0.6195 0.1452 0.2551 0.0231 0.0607 0.0172 0.0000 0.0000 0.0752 0.3259
8.9000 35000.0000 -2.1300 0.5894 0.4276 0.1640 0.2256 0.0228 0.0600 0.0170 0.0000 0.0000 0.0649 0.3472
8.9000 35000.0000 -2.3800 0.4106 0.2864 0.1809 0.1879 0.0224 0.0588 0.0167 0.0000 0.0000 0.0526 0.3443
8.9000 35000.0000 -2.6200 0.2659 0.1673 0.1941 0.1435 0.0217 0.0572 0.0163 0.0000 0.0000 0.0399 0.3214
8.9000 35000.0000 -2.9000 0.1513 0.0590 0.1932 0.0876 0.0209 0.0552 0.0157 0.0000 0.0000 0.0253 0.2712
8.9000 35000.0000 -3.0800 0.1099 0.0282 0.1629 0.0702 0.0218 0.0578 0.0165 0.0000 0.0000 0.0215 0.2361
8.9000 35000.0000 -3.4000 0.0417 0.0044 0.1382 0.0307 0.0195 0.0524 0.0151 0.0000 0.0000 0.0109 0.1552
8.9000 35000.0000 -3.6800 0.0152 0.0000 0.0938 0.0119 0.0152 0.0405 0.0116 0.0000 0.0000 0.0050 0.0864
8.9000 35000.0000 -3.9600 0.0081 0.0000 0.0769 0.0056 0.0128 0.0342 0.0098 0.0000 0.0000 0.0028 0.0614
8.9000 37500.0000 -1.4100 0.7521 1.8937 0.1155 0.3107 0.0233 0.0612 0.0172 0.0000 0.0000 0.0988 0.2286
8.9000 37500.0000 -1.6500 0.7273 1.3497 0.1262 0.2848 0.0233 0.0612 0.0173 0.0000 0.0000 0.0881 0.2569
8.9000 37500.0000 -1.8900 0.6793 0.9288 0.1413 0.2596 0.0232 0.0611 0.0173 0.0000 0.0000 0.0784 0.2899
8.9000 37500.0000 -2.1300 0.6035 0.6245 0.1610 0.2353 0.0231 0.0608 0.0172 0.0000 0.0000 0.0697 0.3233
8.9000 37500.0000 -2.3700 0.4639 0.4063 0.1824 0.2025 0.0229 0.0603 0.0171 0.0000 0.0000 0.0589 0.3405
8.9000 37500.0000 -2.6200 0.3187 0.2399 0.2052 0.1613 0.0225 0.0593 0.0169 0.0000 0.0000 0.0468 0.3399
8.9000 37500.0000 -2.8900 0.2009 0.1037 0.2209 0.1097 0.0220 0.0580 0.0165 0.0000 0.0000 0.0331 0.3158
8.9000 37500.0000 -3.1100 0.1073 0.0389 0.1529 0.0720 0.0221 0.0585 0.0167 0.0000 0.0000 0.0218 0.2241
8.9000 37500.0000 -3.4000 0.0543 0.0082 0.1517 0.0386 0.0207 0.0553 0.0159 0.0000 0.0000 0.0135 0.1790
8.9000 37500.0000 -3.6800 0.0270 0.0016 0.1255 0.0178 0.0164 0.0436 0.0124 0.0000 0.0000 0.0076 0.1216
8.9000 37500.0000 -3.9600 0.0144 0.0000 0.1049 0.0085 0.0142 0.0380 0.0108 0.0000 0.0000 0.0044 0.0870
8.9000 40000.0000 -1.3700 0.6766 2.7013 0.1220 0.3307 0.0233 0.0612 0.0172 0.0000 0.0018 0.1092 0.2144
8.9000 40000.0000 -1.6100 0.6769 1.9565 0.1311 0.3046 0.0233 0.0612 0.0173 0.0000 0.0010 0.0974 0.2401
8.9000 40000.0000 -1.8600 0.6442 1.3533 0.1440 0.2750 0.0233 0.0612 0.0173 0.0000 0.0000 0.0854 0.2698
8.9000 40000.0000 -2.1000 0.5955 0.9171 0.1608 0.2475 0.0232 0.0611 0.0173 0.0000 0.0000 0.0752 0.3017
8.9000 40000.0000 -2.3500 0.5137 0.5842 0.1847 0.2177 0.0231 0.0608 0.0173 0.0000 0.0000 0.0652 0.3346
8.9000 40000.0000 -2.6100 0.3857 0.3418 0.2156 0.1796 0.0229 0.0603 0.0171 0.0000 0.0000 0.0538 0.3563
8.9000 40000.0000 -2.8800 0.2629 0.1668 0.2471 0.1321 0.0225 0.0594 0.0169 0.0000 0.0000 0.0411 0.3580
8.9000 40000.0000 -3.1700 0.1425 0.0414 0.2448 0.0721 0.0219 0.0578 0.0165 0.0000 0.0000 0.0248 0.2972
8.9000 40000.0000 -3.3900 0.0809 0.0171 0.1771 0.0510 0.0214 0.0568 0.0163 0.0000 0.0000 0.0179 0.2206
8.9000 40000.0000 -3.6900 0.0409 0.0032 0.1600 0.0250 0.0193 0.0517 0.0149 0.0000 0.0000 0.0106 0.1611
8.9000 40000.0000 -3.9600 0.0240 0.0000 0.1380 0.0123 0.0155 0.0412 0.0117 0.0000 0.0000 0.0064 0.1184
8.9000 45000.0000 -1.3700 0.6224 4.2136 0.1474 0.3555 0.0232 0.0608 0.0171 0.0021 0.0047 0.1243 0.2155
8.9000 45000.0000 -1.6100 0.6397 3.1786 0.1557 0.3356 0.0233 0.0610 0.0172 0.0015 0.0028 0.1135 0.2393
8.9000 45000.0000 -1.8500 0.6407 2.3043 0.1674 0.3098 0.0233 0.0612 0.0173 0.0011 0.0015 0.1016 0.2676
8.9000 45000.0000 -2.1000 0.6177 1.5948 0.1839 0.2795 0.0233 0.0612 0.0173 0.0000 0.0000 0.0892 0.3006
8.9000 45000.0000 -2.3400 0.5748 1.0414 0.2076 0.2467 0.0233 0.0612 0.0174 0.0000 0.0000 0.0774 0.3391
8.9000 45000.0000 -2.6000 0.5118 0.6226 0.2454 0.2115 0.0233 0.0611 0.0174 0.0000 0.0000 0.0666 0.3873
8.9000 45000.0000 -2.8700 0.4046 0.3280 0.3020 0.1687 0.0231 0.0607 0.0173 0.0000 0.0000 0.0554 0.4348
8.9000 45000.0000 -3.1600 0.2721 0.1158 0.3385 0.1105 0.0228 0.0601 0.0171 0.0000 0.0000 0.0400 0.4260
8.9000 45000.0000 -3.4400 0.1357 0.0200 0.3085 0.0547 0.0222 0.0588 0.0168 0.0000 0.0000 0.0235 0.3179
8.9000 45000.0000 -3.6900 0.0691 0.0089 0.2012 0.0371 0.0208 0.0553 0.0159 0.0000 0.0000 0.0157 0.2167
8.9000 45000.0000 -3.9700 0.0428 0.0020 0.1905 0.0198 0.0191 0.0509 0.0146 0.0000 0.0000 0.0104 0.1717
8.9000 50000.0000 -1.3700 0.6263 5.8384 0.1786 0.3688 0.0230 0.0601 0.0170 0.0053 0.0092 0.1347 0.2280
8.9000 50000.0000 -1.6500 0.6612 4.3357 0.1901 0.3555 0.0232 0.0606 0.0171 0.0037 0.0052 0.1255 0.2577
8.9000 50000.0000 -1.8600 0.6777 3.3990 0.2015 0.3395 0.0232 0.0608 0.0172 0.0028 0.0033 0.1168 0.2838
8.9000 50000.0000 -2.1000 0.6837 2.4428 0.2200 0.3143 0.0233 0.0610 0.0173 0.0022 0.0017 0.1052 0.3210
8.9000 50000.0000 -2.3500 0.6714 1.6498 0.2477 0.2831 0.0234 0.0612 0.0174 0.0017 0.0000 0.0929 0.3678
8.9000 50000.0000 -2.6000 0.6406 1.0339 0.2920 0.2467 0.0234 0.0613 0.0174 0.0015 0.0000 0.0812 0.4292
8.9000 50000.0000 -2.8800 0.5720 0.5586 0.3654 0.2031 0.0234 0.0613 0.0174 0.0013 0.0000 0.0698 0.5116
8.9000 50000.0000 -3.1700 0.4378 0.2309 0.4388 0.1460 0.0233 0.0612 0.0174 0.0011 0.0000 0.0555 0.5544
8.9000 50000.0000 -3.4500 0.2550 0.0509 0.4327 0.0808 0.0231 0.0609 0.0174 0.0000 0.0000 0.0363 0.4615
8.9000 50000.0000 -3.7200 0.1311 0.0088 0.3800 0.0412 0.0226 0.0597 0.0170 0.0000 0.0000 0.0228 0.3331
8.9000 50000.0000 -3.9700 0.0696 0.0046 0.2423 0.0281 0.0203 0.0538 0.0154 0.0000 0.0000 0.0149 0.2282
8.9000 55000.0000 -1.3800 0.6523 7.4035 0.2118 0.3731 0.0227 0.0591 0.0167 0.0111 0.0147 0.1408 0.2454
8.9000 55000.0000 -1.6200 0.6942 5.9175 0.2240 0.3714 0.0229 0.0597 0.0169 0.0083 0.0096 0.1367 0.2725
8.9000 55000.0000 -1.8600 0.7337 4.5505 0.2405 0.3612 0.0231 0.0602 0.0170 0.0062 0.0058 0.1294 0.3072
8.9000 55000.0000 -2.1100 0.7642 3.3842 0.2629 0.3434 0.0232 0.0606 0.0172 0.0048 0.0033 0.1198 0.3500
8.9000 55000.0000 -2.3500 0.7835 2.3782 0.2961 0.3181 0.0233 0.0609 0.0173 0.0038 0.0016 0.1088 0.4057
8.9000 55000.0000 -2.6000 0.7908 1.5455 0.3495 0.2847 0.0234 0.0612 0.0174 0.0033 0.0000 0.0973 0.4832
8.9000 55000.0000 -2.8800 0.7638 0.8824 0.4395 0.2401 0.0235 0.0614 0.0175 0.0029 0.0000 0.0857 0.5936
8.9000 55000.0000 -3.1600 0.6423 0.4034 0.5422 0.1820 0.0236 0.0618 0.0176 0.0026 0.0000 0.0717 0.6813
8.9000 55000.0000 -3.4500 0.4186 0.1043 0.5699 0.1087 0.0237 0.0622 0.0177 0.0020 0.0000 0.0507 0.6195
8.9000 55000.0000 -3.7200 0.2295 0.0196 0.5204 0.0581 0.0235 0.0621 0.0177 0.0014 0.0000 0.0335 0.4683
8.9000 55000.0000 -3.9900 0.1208 0.0043 0.4399 0.0320 0.0230 0.0609 0.0174 0.0000 0.0000 0.0223 0.3378
8.9000 60000.0000 -1.3800 0.6866 8.9197 0.2441 0.3724 0.0222 0.0576 0.0163 0.0202 0.0209 0.1444 0.2634
8.9000 60000.0000 -1.6200 0.7410 7.2517 0.2602 0.3784 0.0225 0.0586 0.0165 0.0152 0.0142 0.1435 0.2941
8.9000 60000.0000 -1.9300 0.8107 5.3656 0.2870 0.3748 0.0228 0.0595 0.0168 0.0109 0.0079 0.1380 0.3441
8.9000 60000.0000 -2.1100 0.8507 4.3734 0.3085 0.3665 0.0230 0.0599 0.0170 0.0091 0.0053 0.1325 0.3820
8.9000 60000.0000 -2.3600 0.9000 3.1845 0.3484 0.3486 0.0231 0.0604 0.0171 0.0074 0.0027 0.1235 0.4469
8.9000 60000.0000 -2.6100 0.9465 2.1443 0.4129 0.3208 0.0233 0.0608 0.0173 0.0063 0.0011 0.1134 0.5406
8.9000 60000.0000 -2.8800 0.9672 1.3021 0.5167 0.2789 0.0235 0.0613 0.0174 0.0057 0.0000 0.1026 0.6737
8.9000 60000.0000 -3.1700 0.8701 0.6163 0.6522 0.2155 0.0237 0.0620 0.0177 0.0051 0.0000 0.0878 0.8087
8.9000 60000.0000 -3.4500 0.6329 0.1924 0.7175 0.1394 0.0240 0.0630 0.0180 0.0040 0.0000 0.0668 0.7905
8.9000 60000.0000 -3.7300 0.3603 0.0371 0.6748 0.0759 0.0243 0.0638 0.0182 0.0028 0.0000 0.0453 0.6174
8.9000 60000.0000 -3.9900 0.1973 0.0084 0.5875 0.0429 0.0242 0.0638 0.0182 0.0018 0.0000 0.0313 0.4571
8.9000 70000.0000 -1.4100 0.7747 11.1946 0.3041 0.3680 0.0207 0.0537 0.0151 0.0474 0.0320 0.1484 0.3033
8.9000 70000.0000 -1.6500 0.8491 9.4547 0.3294 0.3842 0.0213 0.0553 0.0156 0.0374 0.0231 0.1523 0.3409
8.9000 70000.0000 -1.9600 0.9574 7.3448 0.3698 0.3962 0.0219 0.0569 0.0161 0.0279 0.0141 0.1533 0.4032
8.9000 70000.0000 -2.1400 1.0297 6.1826 0.4012 0.3978 0.0222 0.0577 0.0163 0.0238 0.0100 0.1517 0.4513
8.9000 70000.0000 -2.3800 1.1363 4.7502 0.4582 0.3938 0.0225 0.0586 0.0166 0.0198 0.0057 0.1476 0.5360
8.9000 70000.0000 -2.6300 1.2590 3.4252 0.5479 0.3804 0.0228 0.0593 0.0168 0.0173 0.0026 0.1420 0.6604
8.9000 70000.0000 -2.8900 1.3802 2.2583 0.6894 0.3482 0.0231 0.0602 0.0171 0.0158 0.0000 0.1349 0.8431
8.9000 70000.0000 -3.1800 1.3818 1.1841 0.8862 0.2813 0.0236 0.0615 0.0175 0.0142 0.0000 0.1206 1.0638
8.9000 70000.0000 -3.4500 1.1398 0.4391 1.0226 0.1951 0.0243 0.0635 0.0181 0.0115 0.0000 0.0983 1.1290
8.9000 70000.0000 -3.7300 0.7230 0.0972 1.0201 0.1132 0.0252 0.0659 0.0188 0.0081 0.0000 0.0715 0.9520
8.9000 70000.0000 -3.9900 0.4168 0.0224 0.9227 0.0660 0.0259 0.0680 0.0194 0.0055 0.0000 0.0517 0.7291
8.9000 80000.0000 -1.4300 0.8661 2.5401 0.3531 0.3637 0.0187 0.0483 0.0136 0.0859 0.0405 0.1505 0.3408
8.9000 80000.0000 -1.6800 0.9569 10.9918 0.3877 0.3858 0.0196 0.0506 0.0143 0.0704 0.0308 0.1576 0.3845
8.9000 80000.0000 -1.9800 1.0980 8.9184 0.4429 0.4084 0.0205 0.0531 0.0150 0.0547 0.0201 0.1636 0.4585
8.9000 80000.0000 -2.1600 1.1985 7.7071 0.4851 0.4177 0.0210 0.0543 0.0154 0.0474 0.0149 0.1653 0.5165
8.9000 80000.0000 -2.4000 1.3574 6.1580 0.5601 0.4250 0.0215 0.0557 0.0158 0.0402 0.0092 0.1657 0.6195
8.9000 80000.0000 -2.6500 1.5583 4.6951 0.6764 0.4260 0.0219 0.0568 0.0161 0.0356 0.0048 0.1653 0.7735
8.9000 80000.0000 -2.9000 1.7814 3.3118 0.8583 0.4074 0.0223 0.0580 0.0165 0.0330 0.0018 0.1637 1.0023
8.9000 80000.0000 -3.1900 1.9212 1.8915 1.1216 0.3424 0.0231 0.0599 0.0170 0.0297 0.0000 0.1524 1.3072
8.9000 80000.0000 -3.4600 1.7337 0.7798 1.3343 0.2473 0.0241 0.0628 0.0179 0.0244 0.0000 0.1293 1.4642
8.9000 80000.0000 -3.7300 1.1992 0.1915 1.3900 0.1501 0.0256 0.0668 0.0190 0.0176 0.0000 0.0987 1.3100
8.9000 80000.0000 -3.9900 0.7221 0.0451 1.2971 0.0896 0.0270 0.0706 0.0201 0.0123 0.0000 0.0739 1.0334
8.9000 90000.0000 -1.4600 0.9499 12.9272 0.3900 0.3599 0.0164 0.0421 0.0119 0.1321 0.0458 0.1513 0.3735
8.9000 90000.0000 -1.7000 1.0549 11.7841 0.4332 0.3858 0.0175 0.0450 0.0127 0.1117 0.0363 0.1604 0.4227
8.9000 90000.0000 -2.0000 1.2239 9.9839 0.5025 0.4154 0.0187 0.0483 0.0137 0.0898 0.0251 0.1701 0.5070
8.9000 90000.0000 -2.1700 1.3481 8.8406 0.5551 0.4303 0.0193 0.0500 0.0141 0.0792 0.0194 0.1745 0.5736
8.9000 90000.0000 -2.4100 1.5519 7.3124 0.6477 0.4468 0.0201 0.0519 0.0147 0.0681 0.0128 0.1789 0.6928
8.9000 90000.0000 -2.6600 1.8208 5.8200 0.7889 0.4599 0.0207 0.0535 0.0152 0.0608 0.0074 0.1833 0.8723
8.9000 90000.0000 -2.9100 2.1574 4.3610 1.0127 0.4571 0.0212 0.0550 0.0156 0.0566 0.0032 0.1885 1.1461
8.9000 90000.0000 -3.2000 2.4598 2.6728 1.3467 0.3980 0.0222 0.0574 0.0163 0.0513 0.0000 0.1819 1.5336
8.9000 90000.0000 -3.4600 2.3798 1.1906 1.6422 0.2960 0.0236 0.0613 0.0174 0.0422 0.0000 0.1590 1.7900
8.9000 90000.0000 -3.7400 1.7663 0.3151 1.7692 0.1858 0.0256 0.0667 0.0190 0.0312 0.0000 0.1258 1.6773
8.9000 90000.0000 -3.9900 1.1013 0.0754 1.6924 0.1129 0.0276 0.0722 0.0206 0.0223 0.0000 0.0966 1.3554
