#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 140 kK
# SED: WM-Basic (Pauldrach et al 2001 (30-60 kK), Rauch (80-120 kK)) 
#spherical geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135 NII_6584
8.3 55000 -2.97 3.4663 4.0452 0.5074 0.3132 0.0231 0.0593 0.0168 0.0000 0.0000 0.1333 0.4172
8.3 55000 -2.72 2.6915 5.6966 0.3741 0.3336 0.0229 0.0588 0.0167 0.0000 0.0022 0.1384 0.2990
8.3 55000 -2.47 2.1771 7.1995 0.2978 0.3385 0.0228 0.0585 0.0166 0.0000 0.0053 0.1404 0.2289
8.3 55000 -2.22 1.8022 8.6591 0.2496 0.3353 0.0227 0.0583 0.0165 0.0000 0.0095 0.1404 0.1825
8.3 55000 -2.03 1.5680 9.7986 0.2227 0.3294 0.0226 0.0581 0.0164 0.0000 0.0134 0.1393 0.1560
8.3 55000 -1.72 1.2804 11.5577 0.1924 0.3154 0.0225 0.0579 0.0163 0.0011 0.0208 0.1358 0.1259
8.3 55000 -1.48 1.1003 12.9405 0.1742 0.3003 0.0223 0.0577 0.0163 0.0016 0.0277 0.1310 0.1083
8.3 60000 -3.99 4.0001 0.1379 1.6836 0.1057 0.0252 0.0646 0.0183 0.0000 0.0000 0.0973 0.8704
8.3 60000 -3.74 4.6788 0.4691 1.4465 0.1549 0.0244 0.0625 0.0177 0.0000 0.0000 0.1097 0.8812
8.3 60000 -3.49 4.8283 1.3977 1.1542 0.2138 0.0237 0.0606 0.0172 0.0013 0.0000 0.1216 0.7797
8.3 60000 -3.24 4.1545 3.0205 0.8616 0.2686 0.0232 0.0593 0.0168 0.0015 0.0000 0.1310 0.5895
8.3 60000 -2.97 3.1446 4.9576 0.6101 0.3097 0.0228 0.0582 0.0165 0.0017 0.0017 0.1372 0.4068
8.3 60000 -2.72 2.4289 6.6215 0.4567 0.3239 0.0225 0.0576 0.0163 0.0019 0.0050 0.1374 0.2971
8.3 60000 -2.47 1.9472 8.2013 0.3633 0.3211 0.0223 0.0571 0.0161 0.0022 0.0104 0.1338 0.2290
8.3 60000 -2.22 1.6076 9.6935 0.3041 0.3116 0.0221 0.0567 0.0160 0.0028 0.0166 0.1292 0.1846
8.3 60000 -2.04 1.4086 10.7836 0.2720 0.3021 0.0220 0.0564 0.0159 0.0034 0.0218 0.1253 0.1603
8.3 60000 -1.73 1.1466 12.5975 0.2314 0.2824 0.0218 0.0559 0.0157 0.0050 0.0317 0.1174 0.1299
8.3 60000 -1.48 0.9867 13.9887 0.2070 0.2643 0.0216 0.0554 0.0155 0.0068 0.0403 0.1102 0.1122
8.3 80000 -4.00 5.1821 0.2728 2.0682 0.1336 0.0274 0.0703 0.0199 0.0016 0.0000 0.1196 1.0671
8.3 80000 -3.75 5.8160 0.8805 1.7351 0.1880 0.0258 0.0661 0.0187 0.0022 0.0000 0.1311 1.0548
8.3 80000 -3.50 5.6327 2.3779 1.3726 0.2509 0.0245 0.0628 0.0177 0.0027 0.0000 0.1429 0.9154
8.3 80000 -3.25 4.5847 4.6286 1.0324 0.3068 0.0236 0.0604 0.0170 0.0030 0.0011 0.1525 0.6890
8.3 80000 -2.99 3.3604 7.0567 0.7425 0.3365 0.0230 0.0588 0.0165 0.0033 0.0045 0.1551 0.4801
8.3 80000 -2.75 2.5501 9.0318 0.5611 0.3281 0.0226 0.0577 0.0162 0.0037 0.0117 0.1468 0.3540
8.3 80000 -2.50 2.0112 10.8061 0.4454 0.3055 0.0223 0.0570 0.0160 0.0043 0.0209 0.1354 0.2740
8.3 80000 -2.26 1.6382 12.3823 0.3680 0.2818 0.0220 0.0564 0.0158 0.0054 0.0301 0.1250 0.2207
8.3 80000 -2.02 1.3648 13.8289 0.3114 0.2578 0.0218 0.0559 0.0156 0.0069 0.0396 0.1148 0.1827
8.3 80000 -1.78 1.1540 15.2017 0.2671 0.2337 0.0216 0.0553 0.0154 0.0090 0.0493 0.1048 0.1541
8.3 80000 -1.53 0.9940 16.4512 0.2326 0.2109 0.0213 0.0547 0.0153 0.0119 0.0588 0.0954 0.1326
8.3 100000 -4.00 5.8491 0.3744 2.3878 0.1454 0.0271 0.0692 0.0196 0.0401 0.0000 0.1321 1.1879
8.3 100000 -3.75 6.4424 1.2022 1.9753 0.2012 0.0242 0.0618 0.0175 0.0524 0.0000 0.1430 1.1589
8.3 100000 -3.50 5.9782 3.1269 1.5404 0.2665 0.0218 0.0556 0.0157 0.0659 0.0000 0.1544 0.9842
8.3 100000 -3.26 4.6962 5.6337 1.1448 0.3211 0.0201 0.0513 0.0144 0.0763 0.0027 0.1618 0.7293
8.3 100000 -3.01 3.4382 7.8113 0.8183 0.3389 0.0190 0.0484 0.0136 0.0829 0.0103 0.1557 0.5121
8.3 100000 -2.77 2.6394 9.0797 0.6195 0.3209 0.0182 0.0465 0.0130 0.0895 0.0205 0.1416 0.3831
8.3 100000 -2.53 2.0983 9.9934 0.4913 0.2954 0.0174 0.0444 0.0124 0.0997 0.0291 0.1294 0.2992
8.3 100000 -2.29 1.7198 10.6876 0.4038 0.2708 0.0165 0.0421 0.0118 0.1133 0.0362 0.1188 0.2424
8.3 100000 -2.05 1.4393 11.1090 0.3392 0.2465 0.0155 0.0395 0.0110 0.1300 0.0425 0.1085 0.2015
8.3 100000 -1.81 1.2234 11.2110 0.2889 0.2226 0.0143 0.0366 0.0102 0.1497 0.0480 0.0984 0.1705
8.3 100000 -1.57 1.0586 10.9805 0.2499 0.2004 0.0131 0.0336 0.0094 0.1712 0.0518 0.0889 0.1471
8.3 120000 -4.00 6.0559 0.4002 2.5375 0.1481 0.0270 0.0690 0.0195 0.0559 0.0000 0.1364 1.2350
8.3 120000 -3.76 6.6469 1.2858 2.0916 0.2037 0.0236 0.0603 0.0170 0.0722 0.0000 0.1467 1.2006
8.3 120000 -3.51 6.1213 3.3300 1.6262 0.2694 0.0207 0.0529 0.0149 0.0904 0.0000 0.1579 1.0167
8.3 120000 -3.26 4.7717 5.9216 1.2024 0.3238 0.0186 0.0476 0.0134 0.1054 0.0034 0.1648 0.7507
8.3 120000 -3.01 3.4870 7.9603 0.8535 0.3375 0.0173 0.0441 0.0124 0.1156 0.0124 0.1560 0.5274
8.3 120000 -2.78 2.6836 8.9239 0.6438 0.3155 0.0163 0.0417 0.0117 0.1246 0.0235 0.1394 0.3960
8.3 120000 -2.54 2.1381 9.5425 0.5086 0.2884 0.0154 0.0392 0.0110 0.1376 0.0315 0.1261 0.3101
8.3 120000 -2.30 1.7526 9.9264 0.4158 0.2629 0.0143 0.0365 0.0102 0.1539 0.0376 0.1148 0.2513
8.3 120000 -2.06 1.4652 10.0132 0.3471 0.2380 0.0131 0.0335 0.0094 0.1730 0.0427 0.1041 0.2085
8.3 120000 -1.82 1.2421 9.7694 0.2936 0.2135 0.0119 0.0303 0.0085 0.1946 0.0465 0.0936 0.1759
8.3 120000 -1.58 1.0709 9.2428 0.2522 0.1910 0.0106 0.0271 0.0075 0.2172 0.0485 0.0839 0.1513
8.6 30000 -3.96 0.0110 0.0000 0.0545 0.0000 0.0011 0.0029 0.0000 0.0000 0.0000 0.0000 0.0395
8.6 30000 -3.69 0.0194 0.0000 0.0800 0.0022 0.0020 0.0053 0.0015 0.0000 0.0000 0.0000 0.0618
8.6 30000 -3.46 0.0581 0.0000 0.1723 0.0052 0.0014 0.0037 0.0011 0.0000 0.0000 0.0000 0.1303
8.6 30000 -3.19 0.1433 0.0000 0.2447 0.0144 0.0014 0.0037 0.0011 0.0000 0.0000 0.0010 0.2190
8.6 30000 -2.94 0.3115 0.0000 0.3090 0.0350 0.0015 0.0039 0.0011 0.0000 0.0000 0.0017 0.3483
8.6 30000 -2.68 0.4681 0.0011 0.2964 0.0618 0.0016 0.0043 0.0012 0.0000 0.0000 0.0024 0.4438
8.6 30000 -2.43 0.5602 0.0036 0.2470 0.0825 0.0019 0.0050 0.0015 0.0000 0.0000 0.0032 0.4830
8.6 30000 -2.18 0.6187 0.0102 0.1986 0.0965 0.0024 0.0063 0.0018 0.0000 0.0000 0.0043 0.4904
8.6 30000 -1.93 0.6644 0.0240 0.1580 0.1063 0.0030 0.0080 0.0023 0.0000 0.0000 0.0058 0.4829
8.6 30000 -1.69 0.6997 0.0417 0.1256 0.1130 0.0038 0.0099 0.0028 0.0000 0.0000 0.0074 0.4680
8.6 30000 -1.45 0.7344 0.0610 0.0989 0.1179 0.0046 0.0122 0.0034 0.0000 0.0000 0.0094 0.4474
8.6 32500 -3.96 0.0311 0.0000 0.1303 0.0034 0.0044 0.0119 0.0034 0.0000 0.0000 0.0000 0.0975
8.6 32500 -3.71 0.0687 0.0000 0.2202 0.0063 0.0040 0.0105 0.0030 0.0000 0.0000 0.0011 0.1590
8.6 32500 -3.46 0.1309 0.0000 0.2786 0.0136 0.0044 0.0116 0.0033 0.0000 0.0000 0.0019 0.2294
8.6 32500 -3.20 0.3271 0.0011 0.3807 0.0353 0.0045 0.0119 0.0034 0.0000 0.0000 0.0044 0.3890
8.6 32500 -2.95 0.6767 0.0049 0.4462 0.0753 0.0047 0.0123 0.0035 0.0000 0.0000 0.0075 0.5979
8.6 32500 -2.68 1.0525 0.0199 0.4065 0.1259 0.0051 0.0133 0.0038 0.0000 0.0000 0.0107 0.7567
8.6 32500 -2.43 1.2677 0.0549 0.3329 0.1611 0.0058 0.0152 0.0043 0.0000 0.0000 0.0136 0.8049
8.6 32500 -2.19 1.4011 0.1121 0.2669 0.1858 0.0068 0.0179 0.0051 0.0000 0.0000 0.0168 0.8086
8.6 32500 -1.94 1.5020 0.1836 0.2128 0.2042 0.0082 0.0214 0.0061 0.0000 0.0000 0.0208 0.7917
8.6 32500 -1.70 1.5926 0.2616 0.1711 0.2184 0.0097 0.0254 0.0072 0.0000 0.0000 0.0255 0.7600
8.6 32500 -1.45 1.6855 0.3561 0.1370 0.2304 0.0114 0.0300 0.0084 0.0000 0.0000 0.0314 0.7099
8.6 35000 -3.98 0.1060 0.0000 0.3124 0.0089 0.0084 0.0223 0.0064 0.0000 0.0000 0.0031 0.2193
8.6 35000 -3.72 0.1760 0.0000 0.3622 0.0171 0.0100 0.0265 0.0076 0.0000 0.0000 0.0050 0.2901
8.6 35000 -3.47 0.3216 0.0024 0.4258 0.0345 0.0113 0.0296 0.0084 0.0000 0.0000 0.0085 0.4048
8.6 35000 -3.20 0.6906 0.0148 0.5004 0.0760 0.0120 0.0314 0.0090 0.0000 0.0000 0.0162 0.6143
8.6 35000 -2.93 1.2187 0.0681 0.4961 0.1377 0.0125 0.0325 0.0093 0.0000 0.0000 0.0259 0.8028
8.6 35000 -2.68 1.6402 0.2136 0.4184 0.1964 0.0132 0.0345 0.0098 0.0000 0.0000 0.0346 0.8602
8.6 35000 -2.43 1.8513 0.4380 0.3326 0.2383 0.0145 0.0378 0.0107 0.0000 0.0000 0.0423 0.8343
8.6 35000 -2.18 1.9775 0.6814 0.2630 0.2678 0.0162 0.0422 0.0120 0.0000 0.0000 0.0504 0.7785
8.6 35000 -1.94 2.0723 0.9482 0.2093 0.2904 0.0181 0.0471 0.0133 0.0000 0.0000 0.0601 0.6971
8.6 35000 -1.70 2.1349 1.2572 0.1682 0.3083 0.0197 0.0514 0.0145 0.0000 0.0000 0.0707 0.5965
8.6 35000 -1.46 2.1642 1.6436 0.1357 0.3236 0.0210 0.0548 0.0154 0.0000 0.0000 0.0813 0.4879
8.6 37500 -3.98 0.2022 0.0000 0.4377 0.0176 0.0146 0.0384 0.0110 0.0000 0.0000 0.0089 0.3249
8.6 37500 -3.72 0.3338 0.0033 0.4884 0.0329 0.0166 0.0437 0.0124 0.0000 0.0000 0.0138 0.4267
8.6 37500 -3.47 0.5843 0.0161 0.5371 0.0626 0.0182 0.0477 0.0136 0.0000 0.0000 0.0222 0.5731
8.6 37500 -3.20 1.0626 0.0858 0.5507 0.1195 0.0196 0.0509 0.0145 0.0000 0.0000 0.0367 0.7487
8.6 37500 -2.94 1.5063 0.3174 0.4736 0.1858 0.0205 0.0533 0.0151 0.0000 0.0000 0.0520 0.7807
8.6 37500 -2.68 1.6675 0.7349 0.3627 0.2370 0.0212 0.0551 0.0157 0.0000 0.0000 0.0636 0.6843
8.6 37500 -2.43 1.6926 1.1995 0.2757 0.2710 0.0218 0.0566 0.0160 0.0000 0.0000 0.0723 0.5763
8.6 37500 -2.18 1.6915 1.6758 0.2162 0.2952 0.0221 0.0574 0.0163 0.0000 0.0000 0.0797 0.4814
8.6 37500 -1.94 1.6621 2.2015 0.1754 0.3137 0.0222 0.0578 0.0163 0.0000 0.0000 0.0863 0.3990
8.6 37500 -1.69 1.5990 2.8206 0.1465 0.3291 0.0223 0.0580 0.0164 0.0000 0.0000 0.0926 0.3293
8.6 37500 -1.45 1.5089 3.5297 0.1266 0.3422 0.0223 0.0580 0.0163 0.0000 0.0000 0.0988 0.2747
8.6 40000 -3.98 0.5725 0.0061 0.7594 0.0437 0.0210 0.0550 0.0157 0.0000 0.0000 0.0263 0.6154
8.6 40000 -3.72 0.9098 0.0275 0.7904 0.0769 0.0218 0.0569 0.0162 0.0000 0.0000 0.0373 0.7790
8.6 40000 -3.47 1.4179 0.1236 0.7751 0.1311 0.0223 0.0579 0.0165 0.0000 0.0000 0.0522 0.9415
8.6 40000 -3.21 1.9110 0.4638 0.6672 0.2015 0.0225 0.0583 0.0166 0.0000 0.0000 0.0687 0.9599
8.6 40000 -2.94 1.9974 1.1600 0.4958 0.2613 0.0226 0.0586 0.0166 0.0000 0.0000 0.0806 0.7806
8.6 40000 -2.68 1.8419 1.9678 0.3620 0.2992 0.0227 0.0587 0.0167 0.0000 0.0000 0.0882 0.5966
8.6 40000 -2.42 1.6900 2.8309 0.2785 0.3264 0.0227 0.0587 0.0166 0.0000 0.0000 0.0958 0.4684
8.6 40000 -2.17 1.5617 3.7331 0.2288 0.3452 0.0226 0.0587 0.0166 0.0000 0.0000 0.1033 0.3822
8.6 40000 -1.93 1.4423 4.7036 0.1972 0.3588 0.0226 0.0586 0.0165 0.0000 0.0014 0.1105 0.3208
8.6 40000 -1.68 1.3127 5.8518 0.1741 0.3691 0.0225 0.0584 0.0165 0.0000 0.0026 0.1178 0.2713
8.6 40000 -1.44 1.1902 7.0877 0.1583 0.3748 0.0224 0.0582 0.0164 0.0000 0.0042 0.1244 0.2344
8.6 45000 -3.98 0.9607 0.0137 0.9835 0.0677 0.0229 0.0596 0.0170 0.0000 0.0000 0.0401 0.8524
8.6 45000 -3.73 1.4650 0.0597 0.9773 0.1132 0.0231 0.0601 0.0171 0.0000 0.0000 0.0539 1.0447
8.6 45000 -3.47 2.1208 0.2531 0.8976 0.1810 0.0232 0.0600 0.0171 0.0000 0.0000 0.0711 1.1880
8.6 45000 -3.20 2.5284 0.8350 0.7204 0.2551 0.0231 0.0597 0.0170 0.0000 0.0000 0.0867 1.1035
8.6 45000 -2.93 2.4013 1.7980 0.5229 0.3095 0.0230 0.0595 0.0169 0.0000 0.0000 0.0962 0.8497
8.6 45000 -2.67 2.1002 2.8905 0.3816 0.3450 0.0230 0.0594 0.0169 0.0000 0.0000 0.1030 0.6319
8.6 45000 -2.42 1.8604 3.9903 0.3010 0.3672 0.0229 0.0593 0.0168 0.0000 0.0014 0.1089 0.4956
8.6 45000 -2.18 1.6664 5.1565 0.2523 0.3808 0.0229 0.0591 0.0168 0.0000 0.0028 0.1138 0.4039
8.6 45000 -1.93 1.4914 6.4343 0.2198 0.3889 0.0228 0.0590 0.0167 0.0000 0.0049 0.1179 0.3368
8.6 45000 -1.68 1.3323 7.8209 0.1975 0.3919 0.0228 0.0588 0.0166 0.0000 0.0077 0.1209 0.2868
8.6 45000 -1.44 1.1901 9.3014 0.1815 0.3897 0.0227 0.0586 0.0166 0.0000 0.0114 0.1224 0.2489
8.6 50000 -3.99 1.3720 0.0327 1.2244 0.0856 0.0242 0.0628 0.0179 0.0000 0.0000 0.0533 1.0704
8.6 50000 -3.73 2.0047 0.1356 1.1876 0.1391 0.0240 0.0622 0.0177 0.0000 0.0000 0.0688 1.2701
8.6 50000 -3.47 2.6281 0.5052 1.0508 0.2105 0.0237 0.0613 0.0175 0.0000 0.0000 0.0855 1.3480
8.6 50000 -3.21 2.8010 1.3903 0.8252 0.2823 0.0234 0.0605 0.0172 0.0000 0.0000 0.0990 1.1716
8.6 50000 -2.94 2.4844 2.6531 0.5984 0.3354 0.0232 0.0600 0.0170 0.0000 0.0000 0.1074 0.8731
8.6 50000 -2.67 2.0897 3.9974 0.4437 0.3668 0.0231 0.0596 0.0169 0.0000 0.0013 0.1130 0.6447
8.6 50000 -2.43 1.8088 5.3263 0.3577 0.3805 0.0230 0.0593 0.0168 0.0011 0.0032 0.1167 0.5086
8.6 50000 -2.18 1.5838 6.7559 0.3037 0.3851 0.0229 0.0590 0.0167 0.0014 0.0059 0.1191 0.4156
8.6 50000 -1.97 1.4271 8.0152 0.2732 0.3846 0.0228 0.0588 0.0167 0.0017 0.0088 0.1204 0.3591
8.6 50000 -1.72 1.2625 9.6515 0.2462 0.3793 0.0227 0.0585 0.0166 0.0024 0.0133 0.1207 0.3070
8.6 50000 -1.44 1.0998 11.6564 0.2233 0.3663 0.0225 0.0581 0.0164 0.0035 0.0199 0.1188 0.2617
8.6 55000 -3.99 2.0099 0.0506 1.4673 0.1151 0.0253 0.0657 0.0187 0.0000 0.0000 0.0710 1.3579
8.6 55000 -3.73 2.8153 0.2017 1.3697 0.1785 0.0247 0.0640 0.0182 0.0000 0.0000 0.0877 1.5491
8.6 55000 -3.48 3.5279 0.7153 1.1729 0.2581 0.0242 0.0625 0.0178 0.0000 0.0000 0.1048 1.5636
8.6 55000 -3.21 3.5782 1.9168 0.8931 0.3352 0.0237 0.0613 0.0174 0.0000 0.0000 0.1181 1.2824
8.6 55000 -2.94 3.0596 3.4943 0.6462 0.3881 0.0235 0.0605 0.0172 0.0000 0.0000 0.1263 0.9303
8.6 55000 -2.68 2.5081 5.1111 0.4820 0.4171 0.0233 0.0601 0.0171 0.0000 0.0014 0.1322 0.6782
8.6 55000 -2.43 2.1081 6.7000 0.3882 0.4269 0.0232 0.0598 0.0170 0.0000 0.0036 0.1361 0.5261
8.6 55000 -2.19 1.8028 8.3442 0.3297 0.4276 0.0231 0.0595 0.0169 0.0000 0.0067 0.1385 0.4250
8.6 55000 -1.99 1.6004 9.6851 0.2969 0.4240 0.0230 0.0594 0.0168 0.0000 0.0098 0.1395 0.3662
8.6 55000 -1.69 1.3432 11.8581 0.2598 0.4121 0.0229 0.0591 0.0167 0.0011 0.0159 0.1390 0.2989
8.6 55000 -1.45 1.1755 13.6509 0.2373 0.3970 0.0228 0.0589 0.0167 0.0015 0.0220 0.1365 0.2591
8.6 60000 -3.99 2.4402 0.0922 1.7861 0.1110 0.0257 0.0665 0.0189 0.0000 0.0000 0.0817 1.5439
8.6 60000 -3.73 3.2769 0.3485 1.6754 0.1742 0.0249 0.0642 0.0183 0.0000 0.0000 0.0984 1.7099
8.6 60000 -3.47 3.8304 1.1444 1.4313 0.2561 0.0242 0.0622 0.0177 0.0012 0.0000 0.1148 1.6462
8.6 60000 -3.21 3.6473 2.6166 1.1120 0.3333 0.0236 0.0607 0.0172 0.0015 0.0000 0.1267 1.3228
8.6 60000 -2.94 2.9901 4.4872 0.8032 0.3911 0.0232 0.0596 0.0169 0.0016 0.0011 0.1339 0.9437
8.6 60000 -2.68 2.4244 6.2158 0.6082 0.4131 0.0229 0.0590 0.0167 0.0018 0.0034 0.1355 0.6991
8.6 60000 -2.43 2.0142 7.9817 0.4900 0.4137 0.0228 0.0585 0.0166 0.0022 0.0074 0.1341 0.5455
8.6 60000 -2.19 1.7105 9.7551 0.4155 0.4062 0.0226 0.0581 0.0164 0.0027 0.0123 0.1318 0.4446
8.6 60000 -2.00 1.5253 11.1162 0.3747 0.3977 0.0225 0.0578 0.0163 0.0033 0.0167 0.1296 0.3886
8.6 60000 -1.70 1.2716 13.4872 0.3229 0.3780 0.0223 0.0573 0.0162 0.0047 0.0255 0.1242 0.3180
8.6 60000 -1.45 1.1116 15.3998 0.2912 0.3583 0.0221 0.0569 0.0160 0.0064 0.0336 0.1184 0.2766
8.6 80000 -3.99 4.3952 0.2459 2.6091 0.1680 0.0282 0.0727 0.0206 0.0015 0.0000 0.1209 2.3086
8.6 80000 -3.74 5.4064 0.8388 2.3309 0.2459 0.0265 0.0682 0.0194 0.0021 0.0000 0.1377 2.4242
8.6 80000 -3.48 5.6840 2.3871 1.9249 0.3392 0.0252 0.0647 0.0183 0.0026 0.0000 0.1535 2.2217
8.6 80000 -3.23 4.9654 4.8238 1.4835 0.4228 0.0242 0.0621 0.0176 0.0030 0.0000 0.1653 1.7384
8.6 80000 -2.96 3.8351 7.5842 1.0791 0.4691 0.0235 0.0604 0.0171 0.0033 0.0034 0.1692 1.2320
8.6 80000 -2.71 2.9867 9.9364 0.8193 0.4597 0.0231 0.0593 0.0167 0.0036 0.0093 0.1614 0.9108
8.6 80000 -2.47 2.3992 12.1843 0.6544 0.4307 0.0228 0.0586 0.0165 0.0043 0.0173 0.1506 0.7068
8.6 80000 -2.23 1.9842 14.3131 0.5443 0.4009 0.0226 0.0581 0.0163 0.0052 0.0259 0.1407 0.5714
8.6 80000 -1.99 1.6741 16.3594 0.4639 0.3705 0.0224 0.0576 0.0162 0.0066 0.0353 0.1309 0.4750
8.6 80000 -1.75 1.4316 18.3689 0.4004 0.3390 0.0222 0.0570 0.0160 0.0086 0.0453 0.1207 0.4019
8.6 80000 -1.50 1.2433 20.2537 0.3503 0.3084 0.0220 0.0565 0.0158 0.0114 0.0553 0.1107 0.3467
8.6 100000 -3.99 5.9975 0.3947 3.3130 0.2025 0.0282 0.0723 0.0205 0.0389 0.0000 0.1483 2.8847
8.6 100000 -3.75 7.1138 1.3247 2.8859 0.2890 0.0252 0.0645 0.0183 0.0512 0.0000 0.1651 2.9530
8.6 100000 -3.49 7.0129 3.5697 2.3211 0.3899 0.0226 0.0580 0.0164 0.0650 0.0000 0.1802 2.6074
8.6 100000 -3.24 5.7568 6.5929 1.7474 0.4739 0.0208 0.0533 0.0151 0.0762 0.0022 0.1889 1.9723
8.6 100000 -2.98 4.3088 9.3387 1.2494 0.5013 0.0196 0.0503 0.0142 0.0829 0.0086 0.1819 1.3842
8.6 100000 -2.74 3.3363 11.1066 0.9449 0.4738 0.0189 0.0484 0.0136 0.0887 0.0178 0.1657 1.0291
8.6 100000 -2.49 2.6760 12.5223 0.7512 0.4373 0.0181 0.0464 0.0131 0.0983 0.0263 0.1522 0.8022
8.6 100000 -2.26 2.2106 13.7215 0.6199 0.4028 0.0173 0.0441 0.0124 0.1117 0.0338 0.1406 0.6500
8.6 100000 -2.02 1.8653 14.6269 0.5229 0.3690 0.0163 0.0417 0.0117 0.1282 0.0411 0.1294 0.5409
8.6 100000 -1.78 1.5972 15.1461 0.4472 0.3355 0.0152 0.0389 0.0109 0.1479 0.0478 0.1182 0.4585
8.6 100000 -1.54 1.3923 15.2098 0.3883 0.3041 0.0141 0.0359 0.0101 0.1696 0.0532 0.1077 0.3967
8.6 120000 -4.00 6.6945 0.4520 3.6427 0.2152 0.0282 0.0724 0.0205 0.0547 0.0000 0.1596 3.1378
8.6 120000 -3.75 7.8540 1.5104 3.1497 0.3042 0.0247 0.0633 0.0179 0.0710 0.0000 0.1759 3.1853
8.6 120000 -3.50 7.6248 4.0275 2.5178 0.4081 0.0217 0.0554 0.0157 0.0897 0.0000 0.1909 2.7892
8.6 120000 -3.25 6.1602 7.3089 1.8818 0.4934 0.0194 0.0498 0.0141 0.1054 0.0029 0.1989 2.0913
8.6 120000 -2.99 4.5511 10.0153 1.3325 0.5139 0.0180 0.0461 0.0130 0.1155 0.0109 0.1880 1.4591
8.6 120000 -2.75 3.5095 11.4837 1.0018 0.4787 0.0171 0.0438 0.0123 0.1238 0.0214 0.1680 1.0852
8.6 120000 -2.51 2.8089 12.5699 0.7921 0.4378 0.0162 0.0414 0.0116 0.1364 0.0296 0.1524 0.8463
8.6 120000 -2.27 2.3183 13.4049 0.6497 0.4009 0.0152 0.0387 0.0109 0.1528 0.0365 0.1398 0.6856
8.6 120000 -2.04 1.9519 13.8682 0.5444 0.3650 0.0140 0.0359 0.0101 0.1722 0.0429 0.1276 0.5696
8.6 120000 -1.80 1.6667 13.8909 0.4624 0.3298 0.0128 0.0327 0.0092 0.1944 0.0482 0.1157 0.4816
8.6 120000 -1.56 1.4490 13.4898 0.3990 0.2973 0.0116 0.0295 0.0083 0.2179 0.0518 0.1046 0.4156
8.9 30000 -3.95 0.0000 0.0000 0.0000 0.0000 0.0000 0.0010 0.0000 0.0000 0.0000 0.0000 0.0000
8.9 30000 -3.67 0.0000 0.0000 0.0010 0.0000 0.0000 0.0019 0.0000 0.0000 0.0000 0.0000 0.0013
8.9 30000 -3.39 0.0000 0.0000 0.0038 0.0000 0.0010 0.0033 0.0000 0.0000 0.0000 0.0000 0.0029
8.9 30000 -3.06 0.0012 0.0000 0.0122 0.0016 0.0019 0.0060 0.0018 0.0000 0.0000 0.0000 0.0117
8.9 30000 -2.73 0.0386 0.0000 0.0826 0.0206 0.0053 0.0141 0.0041 0.0000 0.0000 0.0032 0.1090
8.9 30000 -2.22 0.0000 0.0000 0.0050 0.0039 0.0030 0.0096 0.0039 0.0000 0.0000 0.0000 0.0104
8.9 30000 -2.12 0.1076 0.0035 0.0952 0.0685 0.0024 0.0064 0.0018 0.0000 0.0000 0.0036 0.2343
8.9 30000 -1.88 0.1350 0.0078 0.0867 0.0809 0.0030 0.0081 0.0023 0.0000 0.0000 0.0049 0.2556
8.9 30000 -1.73 0.0035 0.0000 0.0078 0.0077 0.0039 0.0124 0.0048 0.0000 0.0000 0.0013 0.0179
8.9 30000 -1.65 0.1660 0.0125 0.0777 0.0914 0.0038 0.0101 0.0028 0.0000 0.0000 0.0064 0.2722
8.9 30000 -1.41 0.2112 0.0152 0.0685 0.1024 0.0046 0.0123 0.0035 0.0000 0.0000 0.0086 0.2876
8.9 32500 -3.95 0.0000 0.0000 0.0070 0.0000 0.0018 0.0054 0.0016 0.0000 0.0000 0.0000 0.0050
8.9 32500 -3.67 0.0000 0.0000 0.0099 0.0000 0.0029 0.0087 0.0025 0.0000 0.0000 0.0000 0.0077
8.9 32500 -3.39 0.0000 0.0000 0.0174 0.0021 0.0045 0.0133 0.0039 0.0000 0.0000 0.0000 0.0154
8.9 32500 -3.07 0.0213 0.0000 0.0676 0.0143 0.0078 0.0214 0.0063 0.0000 0.0000 0.0034 0.0788
8.9 32500 -2.78 0.1251 0.0035 0.1644 0.0611 0.0134 0.0356 0.0102 0.0000 0.0000 0.0123 0.2675
8.9 32500 -2.57 0.1989 0.0096 0.1561 0.0921 0.0063 0.0166 0.0048 0.0000 0.0000 0.0112 0.3424
8.9 32500 -2.38 0.2690 0.0209 0.1663 0.1196 0.0057 0.0149 0.0043 0.0000 0.0000 0.0120 0.4135
8.9 32500 -2.13 0.3526 0.0369 0.1548 0.1497 0.0066 0.0175 0.0050 0.0000 0.0000 0.0146 0.4758
8.9 32500 -1.89 0.4468 0.0527 0.1391 0.1748 0.0079 0.0209 0.0060 0.0000 0.0000 0.0180 0.5217
8.9 32500 -1.66 0.5690 0.0662 0.1234 0.1995 0.0094 0.0248 0.0070 0.0000 0.0000 0.0235 0.5549
8.9 32500 -1.42 0.7167 0.0825 0.1074 0.2234 0.0110 0.0293 0.0083 0.0000 0.0000 0.0310 0.5692
