#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 100 kK
# SED: black body 
#spherical geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135	NII_6584	CIV_1549	CIII_1909
8.0 60000 -3.01 3.2006 1.9378 0.4940 0.1674 0.0226 0.0579 0.0163 0.0055 0.0000 0.0627 0.2204 0.0029 0.4120
8.0 60000 -2.56 2.4009 3.3686 0.3453 0.1963 0.0223 0.0572 0.0161 0.0060 0.0000 0.0673 0.1517 0.0114 0.6234
8.0 60000 -2.06 1.8203 4.5791 0.2546 0.2098 0.0221 0.0567 0.0159 0.0068 0.0027 0.0688 0.1094 0.0383 0.8592
8.0 60000 -1.52 1.4300 5.6308 0.1987 0.2117 0.0219 0.0562 0.0158 0.0082 0.0053 0.0682 0.0830 0.0930 1.1140
8.0 60000 -1.00 1.1596 6.5381 0.1638 0.2069 0.0217 0.0556 0.0156 0.0104 0.0084 0.0664 0.0660 0.1387 1.3581
8.0 60000 -0.51 0.9593 7.3716 0.1400 0.1984 0.0214 0.0550 0.0154 0.0137 0.0119 0.0637 0.0541 0.1684 1.6005
8.0 60000 -0.04 0.8047 8.1656 0.1228 0.1869 0.0210 0.0541 0.0151 0.0181 0.0159 0.0602 0.0455 0.2050 1.8469
8.0 60000 0.40 0.6871 8.8790 0.1101 0.1739 0.0206 0.0530 0.0148 0.0241 0.0201 0.0562 0.0392 0.2569 2.0743
8.0 70000 -3.96 3.2702 0.1118 1.1017 0.0708 0.0247 0.0634 0.0179 0.0074 0.0000 0.0482 0.3271 0.0000 0.0937
8.0 70000 -3.68 3.7171 0.3854 0.9157 0.1023 0.0238 0.0609 0.0172 0.0103 0.0000 0.0544 0.3287 0.0000 0.1814
8.0 70000 -3.36 3.6963 1.1929 0.7077 0.1409 0.0229 0.0587 0.0166 0.0133 0.0000 0.0611 0.2882 0.0015 0.3317
8.0 70000 -3.01 3.0513 2.5229 0.5227 0.1761 0.0223 0.0571 0.0161 0.0151 0.0000 0.0667 0.2164 0.0070 0.5311
8.0 70000 -2.56 2.2380 4.0247 0.3698 0.2016 0.0219 0.0560 0.0157 0.0165 0.0019 0.0698 0.1491 0.0307 0.7955
8.0 70000 -2.06 1.6940 5.2223 0.2766 0.2085 0.0215 0.0551 0.0155 0.0184 0.0047 0.0690 0.1089 0.1019 1.0743
8.0 70000 -1.52 1.3329 6.2061 0.2187 0.2041 0.0211 0.0542 0.0152 0.0218 0.0083 0.0666 0.0836 0.2079 1.3405
8.0 70000 -1.00 1.0831 7.0280 0.1817 0.1946 0.0207 0.0531 0.0149 0.0269 0.0121 0.0634 0.0672 0.2762 1.5669
8.0 70000 -0.51 0.8999 7.7528 0.1559 0.1826 0.0202 0.0518 0.0145 0.0338 0.0161 0.0595 0.0557 0.3352 1.7763
8.0 70000 -0.04 0.7595 8.3831 0.1366 0.1688 0.0196 0.0503 0.0140 0.0429 0.0203 0.0553 0.0472 0.4081 1.9670
8.0 70000 0.40 0.6533 8.8699 0.1220 0.1544 0.0189 0.0485 0.0135 0.0543 0.0244 0.0510 0.0409 0.5005 2.1155
8.0 80000 -3.96 3.4265 0.1505 1.1775 0.0751 0.0253 0.0648 0.0183 0.0158 0.0000 0.0517 0.3426 0.0000 0.1165
8.0 80000 -3.68 3.8296 0.5115 0.9702 0.1070 0.0238 0.0609 0.0172 0.0215 0.0000 0.0576 0.3391 0.0000 0.2210
8.0 80000 -3.36 3.6732 1.4976 0.7471 0.1460 0.0225 0.0575 0.0162 0.0276 0.0000 0.0640 0.2909 0.0030 0.3988
8.0 80000 -3.01 2.9451 2.9459 0.5529 0.1806 0.0216 0.0552 0.0156 0.0315 0.0000 0.0692 0.2161 0.0144 0.6367
8.0 80000 -2.56 2.1523 4.4434 0.3940 0.2022 0.0210 0.0536 0.0151 0.0342 0.0030 0.0705 0.1500 0.0667 0.9479
8.0 80000 -2.06 1.6374 5.5411 0.2973 0.2037 0.0205 0.0524 0.0147 0.0378 0.0069 0.0679 0.1108 0.2056 1.2493
8.0 80000 -1.52 1.2938 6.3831 0.2364 0.1952 0.0199 0.0510 0.0143 0.0438 0.0110 0.0643 0.0860 0.3609 1.4961
8.0 80000 -1.00 1.0553 7.0624 0.1967 0.1833 0.0192 0.0493 0.0138 0.0526 0.0150 0.0603 0.0695 0.4575 1.6869
8.0 80000 -0.51 0.8806 7.6048 0.1686 0.1698 0.0185 0.0474 0.0132 0.0640 0.0188 0.0561 0.0580 0.5480 1.8510
8.0 80000 -0.04 0.7466 7.9913 0.1469 0.1551 0.0176 0.0451 0.0126 0.0784 0.0226 0.0516 0.0493 0.6589 1.9797
8.0 80000 0.40 0.6451 8.1754 0.1303 0.1408 0.0166 0.0425 0.0118 0.0953 0.0260 0.0472 0.0429 0.7854 2.0554
8.0 90000 -3.96 3.5316 0.1824 1.2493 0.0777 0.0255 0.0653 0.0185 0.0274 0.0000 0.0543 0.3550 0.0000 0.1352
8.0 90000 -3.68 3.9017 0.6130 1.0234 0.1098 0.0235 0.0600 0.0170 0.0368 0.0000 0.0598 0.3480 0.0000 0.2539
8.0 90000 -3.36 3.6462 1.7298 0.7852 0.1488 0.0217 0.0555 0.0156 0.0470 0.0000 0.0660 0.2941 0.0051 0.4556
8.0 90000 -3.01 2.8725 3.2415 0.5806 0.1826 0.0205 0.0524 0.0148 0.0540 0.0011 0.0707 0.2172 0.0255 0.7285
8.0 90000 -2.56 2.1025 4.6739 0.4146 0.2005 0.0197 0.0503 0.0141 0.0588 0.0043 0.0703 0.1520 0.1212 1.0798
8.0 90000 -2.06 1.6110 5.6002 0.3142 0.1978 0.0190 0.0486 0.0136 0.0645 0.0089 0.0661 0.1134 0.3379 1.3845
8.0 90000 -1.52 1.2790 6.2637 0.2505 0.1868 0.0183 0.0467 0.0131 0.0736 0.0132 0.0618 0.0886 0.5294 1.5959
8.0 90000 -1.00 1.0468 6.7565 0.2082 0.1736 0.0174 0.0445 0.0124 0.0863 0.0169 0.0574 0.0720 0.6522 1.7472
8.0 90000 -0.51 0.8755 7.0740 0.1775 0.1594 0.0164 0.0419 0.0117 0.1021 0.0203 0.0529 0.0602 0.7715 1.8625
8.0 90000 -0.04 0.7433 7.1827 0.1538 0.1446 0.0152 0.0389 0.0109 0.1212 0.0233 0.0483 0.0512 0.9075 1.9283
8.0 90000 0.40 0.6423 7.0613 0.1351 0.1303 0.0139 0.0357 0.0099 0.1424 0.0256 0.0438 0.0445 1.0331 1.9307
8.0 100000 -3.96 3.5983 0.2057 1.3177 0.0795 0.0255 0.0653 0.0185 0.0416 0.0000 0.0561 0.3651 0.0000 0.1498
8.0 100000 -3.68 3.9428 0.6868 1.0743 0.1113 0.0230 0.0587 0.0166 0.0550 0.0000 0.0613 0.3554 0.0012 0.2792
8.0 100000 -3.36 3.6217 1.8955 0.8213 0.1502 0.0207 0.0529 0.0149 0.0700 0.0000 0.0673 0.2976 0.0076 0.5015
8.0 100000 -3.01 2.8213 3.4389 0.6051 0.1832 0.0192 0.0490 0.0138 0.0810 0.0015 0.0715 0.2188 0.0400 0.8064
8.0 100000 -2.56 2.0684 4.7545 0.4310 0.1977 0.0181 0.0463 0.0130 0.0885 0.0055 0.0696 0.1539 0.1902 1.1890
8.0 100000 -2.06 1.5945 5.4734 0.3271 0.1917 0.0173 0.0441 0.0124 0.0966 0.0107 0.0641 0.1157 0.4769 1.4818
8.0 100000 -1.52 1.2710 5.9387 0.2608 0.1790 0.0163 0.0418 0.0117 0.1089 0.0148 0.0591 0.0909 0.6862 1.6515
8.0 100000 -1.00 1.0416 6.2276 0.2159 0.1650 0.0152 0.0390 0.0109 0.1250 0.0180 0.0544 0.0740 0.8242 1.7615
8.0 100000 -0.51 0.8705 6.3121 0.1830 0.1503 0.0140 0.0359 0.0100 0.1443 0.0207 0.0496 0.0617 0.9562 1.8238
8.0 100000 -0.04 0.7374 6.1689 0.1572 0.1352 0.0127 0.0324 0.0090 0.1665 0.0228 0.0448 0.0524 1.0825 1.8237
8.0 100000 0.40 0.6346 5.8235 0.1369 0.1209 0.0113 0.0288 0.0080 0.1900 0.0240 0.0401 0.0454 1.1810 1.7603
8.3 30000 -3.96 0.6366 0.0000 0.6416 0.0130 0.0106 0.0276 0.0079 0.0000 0.0000 0.0105 0.2687 0.0000 0.0000
8.3 30000 -3.68 0.9391 0.0021 0.7023 0.0244 0.0124 0.0321 0.0091 0.0000 0.0000 0.0158 0.3347 0.0000 0.0000
8.3 30000 -3.39 1.3474 0.0081 0.7386 0.0446 0.0137 0.0356 0.0101 0.0000 0.0000 0.0228 0.4082 0.0000 0.0032
8.3 30000 -3.06 1.8321 0.0313 0.7143 0.0767 0.0147 0.0379 0.0108 0.0000 0.0000 0.0311 0.4733 0.0000 0.0093
8.3 30000 -2.68 2.2811 0.1095 0.6204 0.1172 0.0154 0.0397 0.0113 0.0000 0.0000 0.0399 0.4979 0.0000 0.0223
8.3 30000 -2.22 2.5878 0.3246 0.4938 0.1591 0.0163 0.0421 0.0120 0.0000 0.0000 0.0498 0.4710 0.0000 0.0433
8.3 30000 -1.73 2.6745 0.6684 0.3839 0.1919 0.0177 0.0457 0.0129 0.0000 0.0000 0.0596 0.4216 0.0028 0.0656
8.3 30000 -1.24 2.6532 1.0573 0.2961 0.2167 0.0194 0.0500 0.0141 0.0000 0.0000 0.0701 0.3664 0.0087 0.0891
8.3 30000 -0.77 2.5865 1.4806 0.2260 0.2364 0.0209 0.0539 0.0152 0.0000 0.0000 0.0808 0.3073 0.0172 0.1195
8.3 30000 -0.34 2.4884 1.9390 0.1741 0.2517 0.0217 0.0562 0.0158 0.0000 0.0000 0.0895 0.2523 0.0290 0.1574
8.3 30000 0.08 2.3515 2.4732 0.1364 0.2643 0.0220 0.0570 0.0160 0.0000 0.0000 0.0957 0.2035 0.0459 0.2042
8.3 32500 -3.96 0.8510 0.0012 0.7402 0.0190 0.0131 0.0339 0.0097 0.0000 0.0000 0.0158 0.3217 0.0000 0.0000
8.3 32500 -3.68 1.2191 0.0049 0.7817 0.0347 0.0150 0.0388 0.0110 0.0000 0.0000 0.0232 0.3923 0.0000 0.0013
8.3 32500 -3.39 1.6803 0.0191 0.7818 0.0606 0.0165 0.0427 0.0121 0.0000 0.0000 0.0326 0.4635 0.0000 0.0065
8.3 32500 -3.06 2.1846 0.0720 0.7128 0.0987 0.0178 0.0458 0.0130 0.0000 0.0000 0.0435 0.5130 0.0000 0.0173
8.3 32500 -2.69 2.5733 0.2304 0.5904 0.1413 0.0187 0.0481 0.0137 0.0000 0.0000 0.0545 0.5063 0.0000 0.0366
8.3 32500 -2.20 2.7311 0.6353 0.4425 0.1851 0.0197 0.0508 0.0144 0.0000 0.0000 0.0664 0.4419 0.0012 0.0663
8.3 32500 -1.71 2.6674 1.1412 0.3338 0.2155 0.0208 0.0535 0.0151 0.0000 0.0000 0.0767 0.3739 0.0046 0.0962
8.3 32500 -1.22 2.5503 1.6689 0.2529 0.2384 0.0216 0.0557 0.0157 0.0000 0.0000 0.0859 0.3110 0.0096 0.1310
8.3 32500 -0.75 2.4060 2.2248 0.1944 0.2559 0.0220 0.0568 0.0160 0.0000 0.0000 0.0932 0.2539 0.0163 0.1732
8.3 32500 -0.32 2.2384 2.8097 0.1544 0.2689 0.0222 0.0573 0.0161 0.0000 0.0000 0.0987 0.2066 0.0250 0.2223
8.3 32500 0.10 2.0484 3.4706 0.1256 0.2796 0.0222 0.0575 0.0162 0.0000 0.0011 0.1036 0.1673 0.0344 0.2835
8.3 35000 -3.96 1.0840 0.0025 0.8322 0.0257 0.0152 0.0394 0.0112 0.0000 0.0000 0.0219 0.3740 0.0000 0.0000
8.3 35000 -3.68 1.5113 0.0101 0.8496 0.0458 0.0170 0.0441 0.0125 0.0000 0.0000 0.0312 0.4469 0.0000 0.0043
8.3 35000 -3.39 2.0211 0.0385 0.8153 0.0772 0.0185 0.0479 0.0136 0.0000 0.0000 0.0425 0.5140 0.0000 0.0119
8.3 35000 -3.05 2.5339 0.1453 0.7043 0.1213 0.0197 0.0509 0.0144 0.0000 0.0000 0.0555 0.5437 0.0000 0.0294
8.3 35000 -2.67 2.8174 0.4375 0.5535 0.1663 0.0206 0.0531 0.0150 0.0000 0.0000 0.0677 0.5013 0.0000 0.0568
8.3 35000 -2.19 2.7771 1.0220 0.4031 0.2068 0.0213 0.0549 0.0156 0.0000 0.0000 0.0789 0.4120 0.0021 0.0933
8.3 35000 -1.69 2.5897 1.6814 0.2991 0.2352 0.0219 0.0563 0.0159 0.0000 0.0000 0.0877 0.3339 0.0054 0.1328
8.3 35000 -1.19 2.3870 2.3399 0.2274 0.2558 0.0221 0.0570 0.0161 0.0000 0.0000 0.0949 0.2693 0.0095 0.1787
8.3 35000 -0.72 2.1829 3.0106 0.1786 0.2709 0.0223 0.0575 0.0162 0.0000 0.0000 0.1006 0.2171 0.0147 0.2330
8.3 35000 -0.29 1.9820 3.7033 0.1457 0.2822 0.0223 0.0577 0.0162 0.0000 0.0013 0.1054 0.1768 0.0201 0.2970
8.3 35000 0.12 1.7801 4.4593 0.1221 0.2911 0.0223 0.0578 0.0162 0.0000 0.0021 0.1097 0.1450 0.0232 0.3772
8.3 37500 -3.96 1.3247 0.0046 0.9164 0.0330 0.0170 0.0439 0.0125 0.0000 0.0000 0.0284 0.4241 0.0000 0.0027
8.3 37500 -3.68 1.8104 0.0184 0.9099 0.0573 0.0186 0.0481 0.0137 0.0000 0.0000 0.0392 0.4985 0.0000 0.0075
8.3 37500 -3.39 2.3498 0.0687 0.8429 0.0932 0.0199 0.0513 0.0146 0.0000 0.0000 0.0517 0.5581 0.0000 0.0193
8.3 37500 -3.05 2.8347 0.2493 0.7014 0.1408 0.0209 0.0537 0.0152 0.0000 0.0000 0.0655 0.5652 0.0000 0.0442
8.3 37500 -2.65 2.9728 0.7181 0.5264 0.1878 0.0215 0.0554 0.0157 0.0000 0.0000 0.0778 0.4886 0.0000 0.0808
8.3 37500 -2.18 2.7547 1.4569 0.3791 0.2245 0.0220 0.0565 0.0160 0.0000 0.0000 0.0873 0.3851 0.0028 0.1232
8.3 37500 -1.67 2.4678 2.2476 0.2797 0.2508 0.0222 0.0572 0.0162 0.0000 0.0000 0.0951 0.3023 0.0055 0.1729
8.3 37500 -1.17 2.2149 3.0084 0.2155 0.2693 0.0223 0.0576 0.0162 0.0000 0.0000 0.1012 0.2406 0.0090 0.2307
8.3 37500 -0.70 1.9819 3.7743 0.1726 0.2825 0.0224 0.0578 0.0163 0.0000 0.0014 0.1063 0.1935 0.0128 0.2994
8.3 37500 -0.25 1.7616 4.5941 0.1427 0.2923 0.0224 0.0579 0.0163 0.0000 0.0023 0.1107 0.1571 0.0153 0.3860
8.3 37500 0.17 1.5621 5.4550 0.1222 0.2992 0.0224 0.0579 0.0163 0.0000 0.0037 0.1146 0.1301 0.0188 0.4930
8.3 40000 -3.96 1.5694 0.0078 0.9947 0.0405 0.0184 0.0477 0.0135 0.0000 0.0000 0.0350 0.4720 0.0000 0.0044
8.3 40000 -3.68 2.1038 0.0306 0.9637 0.0687 0.0198 0.0512 0.0145 0.0000 0.0000 0.0469 0.5460 0.0000 0.0120
8.3 40000 -3.38 2.6785 0.1165 0.8635 0.1098 0.0209 0.0537 0.0152 0.0000 0.0000 0.0605 0.5971 0.0000 0.0297
8.3 40000 -3.04 3.0936 0.3986 0.6970 0.1595 0.0215 0.0555 0.0157 0.0000 0.0000 0.0743 0.5779 0.0000 0.0628
8.3 40000 -2.62 3.0366 1.0738 0.5032 0.2068 0.0220 0.0566 0.0160 0.0000 0.0000 0.0859 0.4691 0.0011 0.1084
8.3 40000 -2.14 2.6777 1.9690 0.3589 0.2411 0.0223 0.0573 0.0162 0.0000 0.0000 0.0945 0.3571 0.0032 0.1598
8.3 40000 -1.61 2.3221 2.8868 0.2644 0.2656 0.0224 0.0576 0.0163 0.0000 0.0000 0.1015 0.2738 0.0058 0.2231
8.3 40000 -1.10 2.0354 3.7529 0.2060 0.2817 0.0225 0.0578 0.0163 0.0000 0.0013 0.1070 0.2156 0.0090 0.2973
8.3 40000 -0.63 1.7928 4.6105 0.1683 0.2924 0.0225 0.0579 0.0163 0.0000 0.0024 0.1113 0.1739 0.0116 0.3857
8.3 40000 -0.16 1.5657 5.5647 0.1412 0.2999 0.0225 0.0580 0.0163 0.0000 0.0040 0.1152 0.1413 0.0141 0.5031
8.3 40000 0.27 1.3742 6.5438 0.1231 0.3036 0.0224 0.0579 0.0163 0.0000 0.0062 0.1180 0.1180 0.0173 0.6457
8.3 45000 -3.96 2.0587 0.0180 1.1391 0.0554 0.0206 0.0532 0.0151 0.0000 0.0000 0.0478 0.5613 0.0000 0.0099
8.3 45000 -3.68 2.6661 0.0686 1.0603 0.0900 0.0215 0.0553 0.0157 0.0000 0.0000 0.0610 0.6305 0.0000 0.0245
8.3 45000 -3.37 3.2549 0.2588 0.9054 0.1385 0.0220 0.0566 0.0161 0.0000 0.0000 0.0757 0.6582 0.0000 0.0566
8.3 45000 -3.02 3.4461 0.8091 0.6948 0.1909 0.0223 0.0574 0.0163 0.0000 0.0000 0.0886 0.5853 0.0000 0.1076
8.3 45000 -2.60 3.0566 1.8039 0.4910 0.2345 0.0225 0.0578 0.0164 0.0000 0.0000 0.0981 0.4424 0.0018 0.1678
8.3 45000 -2.10 2.5180 2.9419 0.3473 0.2658 0.0225 0.0579 0.0164 0.0000 0.0000 0.1053 0.3223 0.0037 0.2406
8.3 45000 -1.58 2.1167 3.9919 0.2630 0.2853 0.0226 0.0580 0.0164 0.0000 0.0016 0.1107 0.2459 0.0065 0.3294
8.3 45000 -1.07 1.8112 5.0046 0.2104 0.2966 0.0225 0.0580 0.0164 0.0000 0.0031 0.1147 0.1942 0.0100 0.4369
8.3 45000 -0.58 1.5595 6.0422 0.1755 0.3025 0.0225 0.0580 0.0163 0.0012 0.0053 0.1175 0.1570 0.0131 0.5700
8.3 45000 -0.12 1.3506 7.1139 0.1518 0.3038 0.0225 0.0579 0.0163 0.0018 0.0082 0.1190 0.1301 0.0166 0.7322
8.3 45000 0.31 1.1786 8.2214 0.1355 0.3011 0.0224 0.0577 0.0162 0.0025 0.0119 0.1192 0.1106 0.0223 0.9269
8.3 50000 -3.96 2.5229 0.0337 1.2700 0.0691 0.0222 0.0571 0.0162 0.0000 0.0000 0.0596 0.6408 0.0000 0.0181
8.3 50000 -3.68 3.1772 0.1255 1.1484 0.1085 0.0225 0.0580 0.0165 0.0000 0.0000 0.0733 0.7021 0.0000 0.0420
8.3 50000 -3.37 3.7000 0.4490 0.9517 0.1605 0.0227 0.0583 0.0165 0.0010 0.0000 0.0875 0.7021 0.0000 0.0891
8.3 50000 -3.02 3.6448 1.2654 0.7138 0.2131 0.0227 0.0583 0.0165 0.0012 0.0000 0.0992 0.5894 0.0000 0.1559
8.3 50000 -2.59 3.0316 2.5319 0.4994 0.2558 0.0227 0.0583 0.0165 0.0014 0.0000 0.1077 0.4271 0.0023 0.2357
8.3 50000 -2.08 2.4076 3.8393 0.3557 0.2840 0.0226 0.0582 0.0164 0.0016 0.0013 0.1137 0.3060 0.0049 0.3344
8.3 50000 -1.56 1.9882 5.0057 0.2746 0.2984 0.0226 0.0581 0.0164 0.0019 0.0031 0.1173 0.2339 0.0099 0.4532
8.3 50000 -1.04 1.6743 6.1528 0.2234 0.3041 0.0225 0.0579 0.0163 0.0024 0.0057 0.1194 0.1851 0.0156 0.5982
8.3 50000 -0.63 1.4665 7.1024 0.1945 0.3045 0.0224 0.0578 0.0163 0.0031 0.0085 0.1200 0.1562 0.0203 0.7385
8.3 50000 -0.16 1.2601 8.2811 0.1699 0.3006 0.0223 0.0575 0.0162 0.0043 0.0126 0.1194 0.1303 0.0273 0.9379
8.3 50000 0.35 1.0699 9.6767 0.1501 0.2908 0.0222 0.0571 0.0160 0.0064 0.0187 0.1167 0.1087 0.0399 1.2073
8.3 55000 -3.96 2.9519 0.0548 1.3918 0.0812 0.0233 0.0599 0.0170 0.0012 0.0000 0.0700 0.7113 0.0000 0.0288
8.3 55000 -3.68 3.6353 0.1998 1.2329 0.1243 0.0232 0.0598 0.0170 0.0018 0.0000 0.0838 0.7639 0.0000 0.0635
8.3 55000 -3.37 4.0630 0.6794 1.0018 0.1788 0.0231 0.0593 0.0168 0.0024 0.0000 0.0975 0.7374 0.0000 0.1268
8.3 55000 -3.01 3.7670 1.7816 0.7372 0.2325 0.0229 0.0588 0.0166 0.0028 0.0000 0.1085 0.5905 0.0012 0.2129
8.3 55000 -2.58 3.0112 3.2357 0.5184 0.2733 0.0228 0.0584 0.0165 0.0031 0.0000 0.1160 0.4200 0.0031 0.3136
8.3 55000 -2.07 2.3491 4.6511 0.3745 0.2972 0.0226 0.0581 0.0164 0.0035 0.0023 0.1202 0.3008 0.0080 0.4391
8.3 55000 -1.54 1.9140 5.9338 0.2921 0.3061 0.0225 0.0578 0.0163 0.0042 0.0051 0.1219 0.2299 0.0175 0.5917
8.3 55000 -1.02 1.5999 7.1611 0.2408 0.3061 0.0224 0.0575 0.0162 0.0054 0.0088 0.1218 0.1833 0.0276 0.7677
8.3 55000 -0.63 1.4047 8.1146 0.2129 0.3023 0.0223 0.0572 0.0161 0.0067 0.0124 0.1207 0.1569 0.0357 0.9233
8.3 55000 -0.06 1.1648 9.6106 0.1826 0.2909 0.0220 0.0567 0.0159 0.0097 0.0190 0.1172 0.1273 0.0527 1.1985
8.3 55000 0.37 1.0149 10.8144 0.1655 0.2778 0.0218 0.0561 0.0157 0.0131 0.0254 0.1128 0.1102 0.0717 1.4415
8.3 60000 -3.96 3.3510 0.0806 1.5084 0.0918 0.0241 0.0621 0.0176 0.0025 0.0000 0.0793 0.7756 0.0000 0.0416
8.3 60000 -3.68 4.0349 0.2869 1.3142 0.1375 0.0237 0.0610 0.0173 0.0036 0.0000 0.0928 0.8171 0.0000 0.0879
8.3 60000 -3.36 4.3553 0.9643 1.0461 0.1956 0.0233 0.0599 0.0170 0.0047 0.0000 0.1064 0.7636 0.0000 0.1710
8.3 60000 -3.01 3.8695 2.2636 0.7731 0.2477 0.0230 0.0590 0.0167 0.0055 0.0000 0.1164 0.5979 0.0017 0.2730
8.3 60000 -2.56 2.9843 3.9293 0.5390 0.2882 0.0227 0.0583 0.0165 0.0060 0.0013 0.1231 0.4153 0.0051 0.4026
8.3 60000 -2.06 2.3224 5.3945 0.3972 0.3066 0.0225 0.0578 0.0163 0.0068 0.0037 0.1252 0.3011 0.0144 0.5539
8.3 60000 -1.52 1.8741 6.7597 0.3119 0.3096 0.0223 0.0573 0.0162 0.0081 0.0076 0.1247 0.2304 0.0306 0.7371
8.3 60000 -1.00 1.5596 8.0274 0.2594 0.3045 0.0221 0.0568 0.0160 0.0102 0.0123 0.1227 0.1848 0.0482 0.9362
8.3 60000 -0.63 1.3757 8.9509 0.2317 0.2975 0.0219 0.0564 0.0159 0.0124 0.0164 0.1203 0.1601 0.0615 1.0967
8.3 60000 -0.04 1.1321 10.5036 0.1983 0.2808 0.0216 0.0555 0.0156 0.0176 0.0245 0.1145 0.1298 0.0896 1.3925
8.3 60000 0.40 0.9838 11.6949 0.1793 0.2643 0.0212 0.0545 0.0153 0.0234 0.0318 0.1086 0.1126 0.1223 1.6336
8.3 70000 -3.96 4.0186 0.1408 1.7194 0.1082 0.0253 0.0649 0.0184 0.0072 0.0000 0.0943 0.8822 0.0000 0.0711
8.3 70000 -3.68 4.7036 0.4861 1.4699 0.1579 0.0243 0.0624 0.0177 0.0101 0.0000 0.1074 0.9065 0.0000 0.1424
8.3 70000 -3.36 4.7926 1.5031 1.1533 0.2187 0.0234 0.0600 0.0170 0.0132 0.0000 0.1203 0.8125 0.0010 0.2615
8.3 70000 -3.01 4.0401 3.1559 0.8532 0.2715 0.0228 0.0584 0.0165 0.0153 0.0000 0.1295 0.6186 0.0037 0.4050
8.3 70000 -2.56 3.0383 5.0299 0.6016 0.3079 0.0223 0.0572 0.0161 0.0167 0.0027 0.1337 0.4285 0.0138 0.5873
8.3 70000 -2.06 2.3445 6.5812 0.4493 0.3165 0.0220 0.0563 0.0159 0.0185 0.0070 0.1315 0.3132 0.0404 0.7890
8.3 70000 -1.52 1.8808 7.9632 0.3567 0.3101 0.0216 0.0555 0.0156 0.0217 0.0127 0.1275 0.2416 0.0808 1.0104
8.3 70000 -1.00 1.5576 9.2007 0.2983 0.2975 0.0212 0.0545 0.0153 0.0266 0.0189 0.1225 0.1953 0.1170 1.2253
8.3 70000 -0.63 1.3705 10.0863 0.2668 0.2859 0.0209 0.0536 0.0151 0.0315 0.0239 0.1181 0.1700 0.1435 1.3894
8.3 70000 -0.04 1.1277 11.4809 0.2275 0.2632 0.0202 0.0519 0.0145 0.0424 0.0332 0.1096 0.1389 0.1994 1.6641
8.3 70000 0.40 0.9819 12.4286 0.2043 0.2435 0.0195 0.0501 0.0140 0.0538 0.0409 0.1023 0.1210 0.2646 1.8530
8.3 80000 -3.96 4.5736 0.2027 1.9180 0.1201 0.0260 0.0666 0.0189 0.0155 0.0000 0.1060 0.9723 0.0000 0.1033
8.3 80000 -3.68 5.2308 0.6890 1.6159 0.1725 0.0244 0.0626 0.0177 0.0212 0.0000 0.1186 0.9796 0.0000 0.1999
8.3 80000 -3.36 5.1220 2.0085 1.2588 0.2354 0.0230 0.0590 0.0167 0.0275 0.0000 0.1311 0.8556 0.0020 0.3568
8.3 80000 -3.01 4.1878 3.9241 0.9323 0.2888 0.0221 0.0566 0.0160 0.0318 0.0012 0.1397 0.6425 0.0082 0.5465
8.3 80000 -2.56 3.1161 5.9051 0.6613 0.3201 0.0215 0.0549 0.0155 0.0347 0.0046 0.1407 0.4466 0.0335 0.7819
8.3 80000 -2.06 2.4003 7.4189 0.4974 0.3201 0.0210 0.0537 0.0151 0.0381 0.0108 0.1346 0.3291 0.0918 1.0227
8.3 80000 -1.52 1.9230 8.6796 0.3966 0.3068 0.0205 0.0524 0.0147 0.0439 0.0177 0.1279 0.2556 0.1667 1.2519
8.3 80000 -1.00 1.5899 9.7945 0.3317 0.2898 0.0199 0.0509 0.0143 0.0526 0.0245 0.1211 0.2076 0.2209 1.4588
8.3 80000 -0.63 1.3986 10.5496 0.2959 0.2756 0.0193 0.0495 0.0139 0.0609 0.0298 0.1156 0.1812 0.2625 1.6091
8.3 80000 -0.04 1.1515 11.6026 0.2504 0.2498 0.0183 0.0468 0.0131 0.0786 0.0390 0.1057 0.1485 0.3572 1.8331
8.3 80000 0.40 1.0043 12.1534 0.2230 0.2289 0.0173 0.0443 0.0124 0.0959 0.0460 0.0976 0.1296 0.4577 1.9617
8.3 90000 -3.96 5.0194 0.2598 2.0966 0.1289 0.0263 0.0674 0.0191 0.0272 0.0000 0.1152 1.0467 0.0000 0.1353
8.3 90000 -3.68 5.6573 0.8711 1.7517 0.1830 0.0242 0.0619 0.0175 0.0366 0.0000 0.1274 1.0419 0.0000 0.2568
8.3 90000 -3.36 5.3874 2.4470 1.3570 0.2478 0.0223 0.0572 0.0162 0.0472 0.0000 0.1397 0.8946 0.0037 0.4521
8.3 90000 -3.01 4.3176 4.5607 1.0036 0.3015 0.0211 0.0539 0.0152 0.0548 0.0018 0.1475 0.6659 0.0163 0.6906
8.3 90000 -2.56 3.1937 6.5569 0.7128 0.3275 0.0202 0.0517 0.0146 0.0598 0.0069 0.1451 0.4645 0.0684 0.9775
8.3 90000 -2.06 2.4639 7.9149 0.5382 0.3206 0.0196 0.0501 0.0141 0.0653 0.0146 0.1357 0.3450 0.1740 1.2405
