#Constrained by relation between 12+log(O/H) and log(U)
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
7.1000000 	 -0.2600000 	 -2.2500000 	 5.5381000 	 0.7721000 	 1.7937000 	 0.1111000 	 0.6425000 	 0.9704000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.5376000 	 0.7721000 	 1.7937000 	 0.1111000 	 0.6425000 	 0.9704000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.5371000 	 0.7721000 	 1.7939000 	 0.1111000 	 0.6425000 	 0.9705000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.5202000 	 0.7736000 	 1.7975000 	 0.1113000 	 0.6434000 	 0.9711000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.5208000 	 0.7732000 	 1.7975000 	 0.1112000 	 0.6431000 	 0.9710000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.6427000 	 0.7685000 	 1.7901000 	 0.1108000 	 0.6406000 	 0.9698000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.6423000 	 0.7679000 	 1.7900000 	 0.1107000 	 0.6402000 	 0.9698000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.6452000 	 0.7665000 	 1.7899000 	 0.1106000 	 0.6392000 	 0.9696000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.5178000 	 0.7702000 	 1.7975000 	 0.1110000 	 0.6413000 	 0.9708000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.5744000 	 0.7692000 	 1.8007000 	 0.1110000 	 0.6413000 	 0.9732000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.6384000 	 0.7624000 	 1.7916000 	 0.1102000 	 0.6368000 	 0.9695000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.5266000 	 0.7631000 	 1.7975000 	 0.1103000 	 0.6369000 	 0.9702000
7.1000000 	 -0.2600000 	 -2.2500000 	 5.6327000 	 0.7559000 	 1.7915000 	 0.1097000 	 0.6328000 	 0.9690000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.3099000 	 1.1184000 	 1.9953000 	 0.1042000 	 0.6041000 	 0.7856000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.3174000 	 1.1180000 	 1.9949000 	 0.1042000 	 0.6040000 	 0.7856000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.2441000 	 1.1216000 	 2.0005000 	 0.1044000 	 0.6052000 	 0.7856000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.2363000 	 1.1219000 	 2.0009000 	 0.1045000 	 0.6053000 	 0.7856000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.2395000 	 1.1212000 	 2.0004000 	 0.1044000 	 0.6050000 	 0.7856000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.2531000 	 1.1203000 	 2.0002000 	 0.1044000 	 0.6047000 	 0.7857000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.2713000 	 1.1190000 	 1.9991000 	 0.1043000 	 0.6042000 	 0.7856000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.2748000 	 1.1181000 	 1.9990000 	 0.1042000 	 0.6039000 	 0.7856000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.2553000 	 1.1179000 	 2.0004000 	 0.1043000 	 0.6039000 	 0.7858000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.3755000 	 1.1104000 	 1.9924000 	 0.1038000 	 0.6012000 	 0.7858000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.2996000 	 1.1141000 	 1.9996000 	 0.1041000 	 0.6024000 	 0.7859000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.3331000 	 1.1099000 	 1.9974000 	 0.1039000 	 0.6009000 	 0.7860000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.3011000 	 1.1089000 	 2.0003000 	 0.1038000 	 0.6004000 	 0.7862000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.3663000 	 1.1029000 	 1.9978000 	 0.1035000 	 0.5982000 	 0.7863000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.2706000 	 1.1024000 	 2.0051000 	 0.1036000 	 0.5977000 	 0.7864000
7.1000000 	 -0.2600000 	 -2.0000000 	 4.4147000 	 1.0939000 	 2.0042000 	 0.1032000 	 0.5946000 	 0.7870000
7.1000000 	 0.2000000 	 -2.5000000 	 7.4551000 	 1.0396000 	 1.6402000 	 0.0934000 	 1.5519000 	 1.0458000
7.1000000 	 0.2000000 	 -2.2500000 	 5.4655000 	 1.8334000 	 1.8180000 	 0.1047000 	 1.7477000 	 0.9626000
7.1000000 	 0.2000000 	 -2.0000000 	 4.3173000 	 2.5044000 	 2.0317000 	 0.0987000 	 1.6452000 	 0.7847000
7.2000000 	 -1.4000000 	 -2.5000000 	 7.6261000 	 0.0468000 	 1.6209000 	 0.1246000 	 0.0518000 	 1.3329000
7.2000000 	 -1.4000000 	 -2.2500000 	 5.6052000 	 0.0859000 	 1.7851000 	 0.1412000 	 0.0589000 	 1.2223000
7.2000000 	 -1.4000000 	 -2.0000000 	 4.2730000 	 0.1253000 	 1.9905000 	 0.1329000 	 0.0548000 	 0.9887000
7.2000000 	 -1.2750000 	 -2.5000000 	 7.5906000 	 0.0605000 	 1.6250000 	 0.1248000 	 0.0692000 	 1.3349000
7.2000000 	 -1.2750000 	 -2.2500000 	 5.6062000 	 0.1112000 	 1.7873000 	 0.1411000 	 0.0785000 	 1.2227000
7.2000000 	 -1.2750000 	 -2.0000000 	 4.3118000 	 0.1618000 	 1.9873000 	 0.1325000 	 0.0729000 	 0.9888000
7.2000000 	 -1.1500000 	 -2.5000000 	 7.6081000 	 0.0780000 	 1.6224000 	 0.1244000 	 0.0921000 	 1.3326000
7.2000000 	 -1.1500000 	 -2.2500000 	 5.6094000 	 0.1440000 	 1.7875000 	 0.1410000 	 0.1046000 	 1.2224000
7.2000000 	 -1.1500000 	 -2.0000000 	 4.3402000 	 0.2097000 	 1.9864000 	 0.1323000 	 0.0971000 	 0.9888000
7.2000000 	 -1.0250000 	 -2.5000000 	 7.6392000 	 0.1006000 	 1.6186000 	 0.1240000 	 0.1224000 	 1.3301000
7.2000000 	 -1.0250000 	 -2.2500000 	 5.6099000 	 0.1870000 	 1.7882000 	 0.1408000 	 0.1392000 	 1.2222000
7.2000000 	 -1.0250000 	 -2.0000000 	 4.3496000 	 0.2726000 	 1.9866000 	 0.1321000 	 0.1294000 	 0.9888000
7.2000000 	 -0.9000000 	 -2.5000000 	 7.5777000 	 0.1307000 	 1.6228000 	 0.1240000 	 0.1632000 	 1.3310000
7.2000000 	 -0.9000000 	 -2.2500000 	 5.5993000 	 0.2433000 	 1.7882000 	 0.1405000 	 0.1853000 	 1.2220000
7.2000000 	 -0.9000000 	 -2.0000000 	 4.3031000 	 0.3563000 	 1.9920000 	 0.1321000 	 0.1728000 	 0.9888000
7.2000000 	 -0.7750000 	 -2.5000000 	 7.6425000 	 0.1692000 	 1.6195000 	 0.1234000 	 0.2166000 	 1.3286000
7.2000000 	 -0.7750000 	 -2.2500000 	 5.5803000 	 0.3169000 	 1.7890000 	 0.1401000 	 0.2464000 	 1.2214000
7.2000000 	 -0.7750000 	 -2.0000000 	 4.3448000 	 0.4632000 	 1.9891000 	 0.1315000 	 0.2300000 	 0.9887000
7.2000000 	 -0.6500000 	 -2.5000000 	 7.5542000 	 0.2209000 	 1.6249000 	 0.1234000 	 0.2887000 	 1.3295000
7.2000000 	 -0.6500000 	 -2.2500000 	 5.4397000 	 0.4161000 	 1.8000000 	 0.1403000 	 0.3293000 	 1.2229000
7.2000000 	 -0.6500000 	 -2.0000000 	 4.3224000 	 0.6042000 	 1.9930000 	 0.1312000 	 0.3068000 	 0.9888000
7.2000000 	 -0.5250000 	 -2.5000000 	 7.5760000 	 0.2873000 	 1.6247000 	 0.1228000 	 0.3832000 	 1.3278000
7.2000000 	 -0.5250000 	 -2.2500000 	 5.5165000 	 0.5392000 	 1.7962000 	 0.1391000 	 0.4361000 	 1.2203000
7.2000000 	 -0.5250000 	 -2.0000000 	 4.2448000 	 0.7886000 	 2.0021000 	 0.1310000 	 0.4099000 	 0.9884000
7.2000000 	 -0.4000000 	 -2.5000000 	 7.6375000 	 0.3726000 	 1.6231000 	 0.1218000 	 0.5073000 	 1.3248000
7.2000000 	 -0.4000000 	 -2.2500000 	 5.4493000 	 0.7022000 	 1.8039000 	 0.1385000 	 0.5798000 	 1.2201000
7.2000000 	 -0.4000000 	 -2.0000000 	 4.3519000 	 1.0144000 	 1.9986000 	 0.1298000 	 0.5436000 	 0.9884000
7.2000000 	 -0.2750000 	 -2.5000000 	 7.6038000 	 0.4854000 	 1.6293000 	 0.1212000 	 0.6738000 	 1.3255000
7.2000000 	 -0.2750000 	 -2.2500000 	 5.5457000 	 0.9051000 	 1.8049000 	 0.1374000 	 0.7675000 	 1.2201000
7.2000000 	 -0.2750000 	 -2.0000000 	 4.3629000 	 1.3075000 	 2.0112000 	 0.1293000 	 0.7235000 	 0.9880000
7.2000000 	 -0.1500000 	 -2.5000000 	 7.4535000 	 0.6309000 	 1.6369000 	 0.1204000 	 0.8925000 	 1.3234000
7.2000000 	 -0.1500000 	 -2.2500000 	 5.5576000 	 1.1598000 	 1.8084000 	 0.1357000 	 1.0126000 	 1.2162000
7.2000000 	 -0.1500000 	 -2.0000000 	 4.4524000 	 1.6481000 	 2.0105000 	 0.1276000 	 0.9537000 	 0.9877000
7.2000000 	 -0.0250000 	 -2.5000000 	 7.6159000 	 0.8053000 	 1.6310000 	 0.1182000 	 1.1702000 	 1.3161000
7.2000000 	 -0.0250000 	 -2.2500000 	 5.5373000 	 1.4689000 	 1.8136000 	 0.1338000 	 1.3315000 	 1.2134000
7.2000000 	 -0.0250000 	 -2.0000000 	 4.4224000 	 2.0589000 	 2.0207000 	 0.1260000 	 1.2569000 	 0.9871000
