#Cloudy 17.00 models results grids
# O/H: 7.1 - 8.9, log U: -4.0 - -1.5, T*: 30 - 140 kK
# SED: WM-Basic (Pauldrach et al 2001 (30-60 kK), Rauch (80-120 kK)) 
#plane-paralell geometry
#
12+log(O/H) Teff log(Usp) OII_3727 OIII_5007 SII_6717,31 SIII_9069 HeI_4471 HeI_5876 HeI_6678 HeII_4686 ArIV_4740 ArIII_7135 NII_6584	CIV_1549	CIII_1909
8.3 30000 -4.00 0.2149 0.0000 0.3212 0.0027 0.0010 0.0028 0.0000 0.0000 0.0000 0.0000 0.1216 0.0000 0.0000
8.3 30000 -3.75 0.3399 0.0000 0.3806 0.0052 0.0012 0.0031 0.0000 0.0000 0.0000 0.0000 0.1595 0.0000 0.0000
8.3 30000 -3.50 0.5352 0.0000 0.4490 0.0104 0.0013 0.0033 0.0000 0.0000 0.0000 0.0013 0.2083 0.0000 0.0000
8.3 30000 -3.25 0.7704 0.0000 0.4938 0.0195 0.0013 0.0034 0.0000 0.0000 0.0000 0.0017 0.2563 0.0000 0.0000
8.3 30000 -3.00 0.9771 0.0000 0.4900 0.0330 0.0013 0.0035 0.0010 0.0000 0.0000 0.0021 0.2931 0.0000 0.0000
8.3 30000 -2.75 1.1177 0.0000 0.4363 0.0498 0.0014 0.0037 0.0011 0.0000 0.0000 0.0024 0.3150 0.0000 0.0000
8.3 30000 -2.50 1.1892 0.0000 0.3527 0.0669 0.0015 0.0040 0.0012 0.0000 0.0000 0.0027 0.3234 0.0000 0.0000
8.3 30000 -2.25 1.2138 0.0017 0.2647 0.0818 0.0017 0.0044 0.0013 0.0000 0.0000 0.0032 0.3225 0.0000 0.0011
8.3 30000 -2.00 1.2068 0.0037 0.1886 0.0924 0.0020 0.0051 0.0015 0.0000 0.0000 0.0040 0.3143 0.0000 0.0030
8.3 30000 -1.75 1.1839 0.0079 0.1306 0.0985 0.0024 0.0062 0.0018 0.0000 0.0000 0.0051 0.3001 0.0000 0.0044
8.3 30000 -1.50 1.1527 0.0175 0.0893 0.1006 0.0030 0.0079 0.0023 0.0000 0.0000 0.0068 0.2793 0.0000 0.0066
8.3 32500 -4.00 0.4218 0.0000 0.5055 0.0069 0.0033 0.0088 0.0025 0.0000 0.0000 0.0025 0.2007 0.0000 0.0000
8.3 32500 -3.75 0.6265 0.0000 0.5705 0.0128 0.0039 0.0101 0.0029 0.0000 0.0000 0.0037 0.2525 0.0000 0.0000
8.3 32500 -3.50 0.9372 0.0000 0.6400 0.0241 0.0042 0.0109 0.0031 0.0000 0.0000 0.0053 0.3196 0.0000 0.0000
8.3 32500 -3.25 1.3242 0.0013 0.6747 0.0428 0.0043 0.0113 0.0032 0.0000 0.0000 0.0070 0.3904 0.0000 0.0000
8.3 32500 -3.00 1.7101 0.0031 0.6440 0.0689 0.0045 0.0117 0.0033 0.0000 0.0000 0.0087 0.4510 0.0000 0.0014
8.3 32500 -2.75 2.0346 0.0072 0.5543 0.0994 0.0047 0.0122 0.0035 0.0000 0.0000 0.0104 0.4943 0.0000 0.0048
8.3 32500 -2.50 2.2668 0.0163 0.4353 0.1290 0.0050 0.0130 0.0037 0.0000 0.0000 0.0124 0.5170 0.0000 0.0087
8.3 32500 -2.25 2.4082 0.0350 0.3199 0.1534 0.0055 0.0144 0.0041 0.0000 0.0000 0.0149 0.5194 0.0000 0.0142
8.3 32500 -2.00 2.4764 0.0725 0.2262 0.1712 0.0064 0.0165 0.0047 0.0000 0.0000 0.0183 0.5032 0.0000 0.0213
8.3 32500 -1.75 2.4900 0.1420 0.1578 0.1831 0.0075 0.0195 0.0056 0.0000 0.0000 0.0228 0.4705 0.0000 0.0301
8.3 32500 -1.50 2.4472 0.2610 0.1100 0.1901 0.0090 0.0235 0.0067 0.0000 0.0000 0.0284 0.4218 0.0000 0.0407
8.3 35000 -4.00 0.7904 0.0000 0.7136 0.0166 0.0086 0.0224 0.0064 0.0000 0.0000 0.0094 0.3054 0.0000 0.0000
8.3 35000 -3.75 1.1084 0.0015 0.7579 0.0290 0.0100 0.0259 0.0074 0.0000 0.0000 0.0136 0.3692 0.0000 0.0000
8.3 35000 -3.50 1.5233 0.0051 0.7776 0.0496 0.0110 0.0286 0.0081 0.0000 0.0000 0.0188 0.4405 0.0000 0.0026
8.3 35000 -3.25 1.9959 0.0152 0.7471 0.0792 0.0117 0.0303 0.0086 0.0000 0.0000 0.0243 0.5078 0.0000 0.0064
8.3 35000 -3.00 2.4634 0.0413 0.6592 0.1158 0.0121 0.0312 0.0089 0.0000 0.0000 0.0299 0.5565 0.0000 0.0137
8.3 35000 -2.75 2.8887 0.1022 0.5360 0.1553 0.0126 0.0325 0.0092 0.0000 0.0000 0.0360 0.5773 0.0000 0.0260
8.3 35000 -2.50 3.2065 0.2264 0.4066 0.1918 0.0132 0.0342 0.0097 0.0000 0.0000 0.0428 0.5641 0.0000 0.0441
8.3 35000 -2.25 3.3477 0.4476 0.2926 0.2213 0.0143 0.0369 0.0105 0.0000 0.0000 0.0504 0.5180 0.0000 0.0667
8.3 35000 -2.00 3.2957 0.7839 0.2051 0.2425 0.0157 0.0405 0.0115 0.0000 0.0000 0.0590 0.4487 0.0000 0.0918
8.3 35000 -1.75 3.0620 1.2363 0.1426 0.2563 0.0174 0.0449 0.0127 0.0000 0.0000 0.0685 0.3629 0.0000 0.1188
8.3 35000 -1.50 2.7050 1.7938 0.0999 0.2650 0.0191 0.0493 0.0139 0.0000 0.0000 0.0788 0.2703 0.0011 0.1504
8.3 37500 -4.00 1.1310 0.0024 0.8441 0.0288 0.0148 0.0384 0.0109 0.0000 0.0000 0.0219 0.3833 0.0000 0.0000
8.3 37500 -3.75 1.5371 0.0084 0.8496 0.0485 0.0165 0.0428 0.0122 0.0000 0.0000 0.0304 0.4513 0.0000 0.0040
8.3 37500 -3.50 2.0230 0.0286 0.8114 0.0781 0.0180 0.0465 0.0132 0.0000 0.0000 0.0408 0.5161 0.0000 0.0102
8.3 37500 -3.25 2.5189 0.0882 0.7190 0.1160 0.0191 0.0493 0.0140 0.0000 0.0000 0.0521 0.5561 0.0000 0.0230
8.3 37500 -3.00 2.9206 0.2389 0.5872 0.1575 0.0200 0.0514 0.0146 0.0000 0.0000 0.0635 0.5474 0.0000 0.0446
8.3 37500 -2.75 3.1223 0.5454 0.4474 0.1961 0.0206 0.0531 0.0150 0.0000 0.0000 0.0739 0.4867 0.0000 0.0746
8.3 37500 -2.50 3.0495 1.0406 0.3219 0.2275 0.0212 0.0544 0.0154 0.0000 0.0000 0.0829 0.3936 0.0000 0.1095
8.3 37500 -2.25 2.7481 1.6861 0.2241 0.2504 0.0215 0.0554 0.0157 0.0000 0.0000 0.0900 0.2964 0.0000 0.1471
8.3 37500 -2.00 2.3144 2.4054 0.1547 0.2657 0.0218 0.0561 0.0158 0.0000 0.0000 0.0954 0.2115 0.0010 0.1858
8.3 37500 -1.75 1.8603 3.1360 0.1086 0.2758 0.0219 0.0564 0.0159 0.0000 0.0000 0.0997 0.1466 0.0022 0.2271
8.3 37500 -1.50 1.4597 3.8579 0.0790 0.2826 0.0219 0.0565 0.0159 0.0000 0.0000 0.1036 0.1018 0.0038 0.2760
8.3 40000 -4.00 1.9295 0.0141 1.0928 0.0571 0.0209 0.0540 0.0153 0.0000 0.0000 0.0477 0.5402 0.0000 0.0093
8.3 40000 -3.75 2.4854 0.0490 1.0157 0.0890 0.0215 0.0555 0.0158 0.0000 0.0000 0.0596 0.6052 0.0000 0.0217
8.3 40000 -3.50 3.0537 0.1591 0.8864 0.1306 0.0219 0.0564 0.0160 0.0000 0.0000 0.0723 0.6409 0.0000 0.0465
8.3 40000 -3.25 3.4453 0.4484 0.7174 0.1759 0.0221 0.0568 0.0161 0.0000 0.0000 0.0841 0.6107 0.0000 0.0865
8.3 40000 -3.00 3.4705 1.0320 0.5420 0.2175 0.0222 0.0570 0.0161 0.0000 0.0000 0.0937 0.5101 0.0000 0.1385
8.3 40000 -2.75 3.0935 1.8880 0.3896 0.2497 0.0222 0.0571 0.0162 0.0000 0.0000 0.1007 0.3811 0.0000 0.1938
8.3 40000 -2.50 2.5154 2.8714 0.2738 0.2731 0.0222 0.0571 0.0162 0.0000 0.0000 0.1060 0.2668 0.0000 0.2516
8.3 40000 -2.25 1.9391 3.8613 0.1930 0.2899 0.0222 0.0571 0.0161 0.0000 0.0000 0.1109 0.1828 0.0018 0.3167
8.3 40000 -2.00 1.4600 4.7970 0.1391 0.3005 0.0222 0.0571 0.0161 0.0000 0.0000 0.1156 0.1262 0.0030 0.3937
8.3 40000 -1.75 1.1009 5.6853 0.1036 0.3044 0.0222 0.0571 0.0161 0.0000 0.0014 0.1200 0.0896 0.0047 0.4887
8.3 40000 -1.50 0.8446 6.5716 0.0805 0.3007 0.0221 0.0571 0.0161 0.0000 0.0027 0.1236 0.0662 0.0072 0.6110
8.3 45000 -4.00 2.5158 0.0257 1.2281 0.0780 0.0226 0.0583 0.0166 0.0000 0.0000 0.0625 0.6430 0.0000 0.0193
8.3 45000 -3.75 3.1522 0.0870 1.0992 0.1162 0.0228 0.0586 0.0167 0.0000 0.0000 0.0751 0.7032 0.0000 0.0420
8.3 45000 -3.50 3.7487 0.2738 0.9252 0.1628 0.0228 0.0586 0.0166 0.0000 0.0000 0.0878 0.7217 0.0000 0.0836
8.3 45000 -3.25 4.0482 0.7370 0.7271 0.2104 0.0227 0.0584 0.0166 0.0000 0.0000 0.0990 0.6598 0.0000 0.1449
8.3 45000 -3.00 3.8324 1.5791 0.5377 0.2507 0.0226 0.0581 0.0165 0.0000 0.0000 0.1073 0.5258 0.0000 0.2159
8.3 45000 -2.75 3.2317 2.6896 0.3852 0.2809 0.0226 0.0579 0.0164 0.0000 0.0000 0.1133 0.3808 0.0010 0.2909
8.3 45000 -2.50 2.5124 3.8795 0.2730 0.3026 0.0225 0.0578 0.0164 0.0000 0.0000 0.1179 0.2621 0.0020 0.3724
8.3 45000 -2.25 1.8695 5.0303 0.1953 0.3169 0.0225 0.0577 0.0163 0.0000 0.0014 0.1216 0.1783 0.0032 0.4676
8.3 45000 -2.00 1.3762 6.1206 0.1433 0.3234 0.0224 0.0576 0.0163 0.0000 0.0030 0.1240 0.1235 0.0051 0.5853
8.3 45000 -1.75 1.0259 7.1784 0.1089 0.3207 0.0224 0.0576 0.0163 0.0000 0.0056 0.1240 0.0886 0.0084 0.7338
8.3 45000 -1.50 0.7838 8.2504 0.0862 0.3080 0.0224 0.0576 0.0162 0.0000 0.0097 0.1208 0.0663 0.0133 0.9225
8.3 50000 -4.00 2.9969 0.0536 1.3802 0.0906 0.0239 0.0614 0.0174 0.0000 0.0000 0.0747 0.7238 0.0000 0.0318
8.3 50000 -3.75 3.6614 0.1761 1.2151 0.1321 0.0236 0.0607 0.0172 0.0000 0.0000 0.0872 0.7741 0.0000 0.0658
8.3 50000 -3.50 4.1529 0.5242 1.0055 0.1806 0.0233 0.0599 0.0170 0.0000 0.0000 0.0991 0.7639 0.0000 0.1230
8.3 50000 -3.25 4.1854 1.2790 0.7827 0.2282 0.0231 0.0592 0.0168 0.0000 0.0000 0.1092 0.6655 0.0000 0.2006
8.3 50000 -3.00 3.6845 2.4339 0.5808 0.2676 0.0229 0.0586 0.0166 0.0000 0.0000 0.1166 0.5115 0.0019 0.2892
8.3 50000 -2.75 2.9155 3.7600 0.4194 0.2967 0.0227 0.0582 0.0165 0.0000 0.0000 0.1219 0.3621 0.0038 0.3852
8.3 50000 -2.50 2.1652 5.0650 0.3010 0.3157 0.0226 0.0579 0.0164 0.0000 0.0016 0.1255 0.2473 0.0075 0.4938
8.3 50000 -2.25 1.5643 6.2852 0.2181 0.3239 0.0225 0.0577 0.0163 0.0000 0.0034 0.1269 0.1686 0.0143 0.6205
8.3 50000 -2.00 1.1349 7.4489 0.1619 0.3201 0.0224 0.0575 0.0162 0.0011 0.0067 0.1251 0.1177 0.0233 0.7719
8.3 50000 -1.75 0.8429 8.6054 0.1242 0.3041 0.0223 0.0574 0.0162 0.0014 0.0119 0.1193 0.0854 0.0320 0.9489
8.3 50000 -1.50 0.6456 9.7918 0.0990 0.2780 0.0223 0.0573 0.0162 0.0019 0.0188 0.1100 0.0646 0.0419 1.1457
8.3 55000 -4.00 3.6061 0.0697 1.4862 0.1097 0.0249 0.0641 0.0182 0.0000 0.0000 0.0889 0.8156 0.0000 0.0533
8.3 55000 -3.75 4.3447 0.2264 1.2803 0.1554 0.0243 0.0625 0.0178 0.0000 0.0000 0.1010 0.8537 0.0000 0.1052
8.3 55000 -3.50 4.8724 0.6653 1.0438 0.2073 0.0238 0.0612 0.0174 0.0000 0.0000 0.1128 0.8198 0.0000 0.1888
8.3 55000 -3.25 4.8198 1.6019 0.8029 0.2570 0.0234 0.0601 0.0171 0.0000 0.0000 0.1226 0.6883 0.0000 0.2973
8.3 55000 -3.00 4.1627 2.9872 0.5940 0.2975 0.0231 0.0593 0.0168 0.0000 0.0000 0.1300 0.5140 0.0015 0.4182
8.3 55000 -2.75 3.2444 4.5394 0.4308 0.3274 0.0229 0.0587 0.0166 0.0000 0.0000 0.1359 0.3579 0.0033 0.5503
8.3 55000 -2.50 2.3718 6.0352 0.3109 0.3461 0.0227 0.0584 0.0165 0.0000 0.0016 0.1402 0.2419 0.0071 0.6985
8.3 55000 -2.25 1.6888 7.4139 0.2265 0.3524 0.0226 0.0582 0.0165 0.0000 0.0035 0.1423 0.1639 0.0148 0.8719
8.3 55000 -2.00 1.2084 8.7205 0.1688 0.3453 0.0226 0.0581 0.0164 0.0000 0.0071 0.1410 0.1140 0.0266 1.0806
8.3 55000 -1.75 0.8871 10.0144 0.1298 0.3252 0.0225 0.0580 0.0164 0.0000 0.0127 0.1354 0.0826 0.0400 1.3288
8.3 55000 -1.50 0.6731 11.3397 0.1035 0.2955 0.0225 0.0580 0.0164 0.0000 0.0204 0.1258 0.0625 0.0539 1.6137
8.3 60000 -4.00 3.9257 0.1171 1.7028 0.1009 0.0252 0.0647 0.0184 0.0000 0.0000 0.0960 0.8670 0.0000 0.0668
8.3 60000 -3.75 4.6155 0.3690 1.4856 0.1455 0.0244 0.0626 0.0177 0.0000 0.0000 0.1077 0.8903 0.0000 0.1285
8.3 60000 -3.50 4.9566 1.0185 1.2282 0.1978 0.0237 0.0608 0.0172 0.0012 0.0000 0.1187 0.8307 0.0000 0.2243
8.3 60000 -3.25 4.6522 2.2339 0.9615 0.2495 0.0232 0.0594 0.0168 0.0014 0.0000 0.1281 0.6812 0.0000 0.3486
8.3 60000 -3.00 3.8333 3.8315 0.7216 0.2932 0.0228 0.0583 0.0165 0.0015 0.0000 0.1352 0.5023 0.0023 0.4917
8.3 60000 -2.75 2.8890 5.4779 0.5277 0.3246 0.0225 0.0576 0.0163 0.0016 0.0016 0.1399 0.3490 0.0057 0.6524
8.3 60000 -2.50 2.0711 7.0065 0.3817 0.3405 0.0223 0.0571 0.0161 0.0018 0.0037 0.1411 0.2374 0.0133 0.8348
8.3 60000 -2.25 1.4642 8.4133 0.2769 0.3390 0.0222 0.0567 0.0160 0.0020 0.0079 0.1374 0.1626 0.0277 1.0475
8.3 60000 -2.00 1.0472 9.7587 0.2044 0.3208 0.0221 0.0565 0.0159 0.0023 0.0145 0.1283 0.1144 0.0461 1.2929
8.3 60000 -1.75 0.7708 11.1095 0.1555 0.2902 0.0220 0.0563 0.0158 0.0028 0.0234 0.1150 0.0837 0.0635 1.5695
8.3 60000 -1.50 0.5884 12.4910 0.1225 0.2538 0.0218 0.0560 0.0157 0.0037 0.0339 0.1001 0.0639 0.0822 1.8628
8.3 80000 -4.00 5.1041 0.2332 2.0926 0.1283 0.0275 0.0705 0.0200 0.0016 0.0000 0.1184 1.0655 0.0000 0.1442
8.3 80000 -3.75 5.7988 0.7045 1.7807 0.1780 0.0259 0.0663 0.0188 0.0021 0.0000 0.1291 1.0700 0.0000 0.2580
8.3 80000 -3.50 5.9061 1.8067 1.4519 0.2344 0.0246 0.0630 0.0178 0.0025 0.0000 0.1398 0.9784 0.0016 0.4244
8.3 80000 -3.25 5.2225 3.6263 1.1343 0.2894 0.0237 0.0606 0.0171 0.0029 0.0000 0.1496 0.7923 0.0059 0.6387
8.3 80000 -3.00 4.0900 5.7748 0.8547 0.3331 0.0230 0.0589 0.0166 0.0031 0.0016 0.1568 0.5815 0.0192 0.8873
8.3 80000 -2.75 2.9686 7.8458 0.6258 0.3562 0.0226 0.0577 0.0162 0.0033 0.0043 0.1591 0.4038 0.0532 1.1553
8.3 80000 -2.50 2.0759 9.6992 0.4494 0.3526 0.0223 0.0569 0.0160 0.0035 0.0099 0.1534 0.2744 0.1104 1.4231
8.3 80000 -2.25 1.4424 11.3506 0.3206 0.3233 0.0220 0.0564 0.0158 0.0039 0.0191 0.1387 0.1872 0.1591 1.6562
8.3 80000 -2.00 1.0217 12.8889 0.2312 0.2783 0.0219 0.0561 0.0157 0.0046 0.0311 0.1185 0.1310 0.2040 1.8248
8.3 80000 -1.75 0.7498 14.3928 0.1715 0.2298 0.0218 0.0558 0.0156 0.0057 0.0445 0.0978 0.0953 0.2824 1.9095
8.3 80000 -1.50 0.5735 15.8752 0.1317 0.1857 0.0217 0.0556 0.0155 0.0074 0.0579 0.0797 0.0725 0.3906 1.9054
8.3 100000 -4.00 5.7743 0.3202 2.4154 0.1401 0.0272 0.0696 0.0197 0.0392 0.0000 0.1310 1.1884 0.0000 0.2040
8.3 100000 -3.75 6.4643 0.9648 2.0250 0.1911 0.0244 0.0623 0.0176 0.0505 0.0000 0.1410 1.1787 0.0010 0.3597
8.3 100000 -3.50 6.3696 2.4296 1.6275 0.2499 0.0220 0.0563 0.0159 0.0625 0.0000 0.1515 1.0584 0.0047 0.5889
8.3 100000 -3.25 5.3886 4.6351 1.2544 0.3067 0.0203 0.0519 0.0146 0.0725 0.0013 0.1607 0.8375 0.0184 0.8842
8.3 100000 -3.00 4.0997 6.9372 0.9322 0.3479 0.0192 0.0491 0.0138 0.0789 0.0040 0.1651 0.6060 0.0605 1.2205
8.3 100000 -2.75 2.9527 8.9183 0.6738 0.3616 0.0185 0.0472 0.0133 0.0831 0.0100 0.1605 0.4205 0.1552 1.5674
8.3 100000 -2.50 2.0691 10.4678 0.4785 0.3450 0.0179 0.0457 0.0128 0.0880 0.0196 0.1467 0.2870 0.2742 1.8733
8.3 100000 -2.25 1.4458 11.6077 0.3382 0.3056 0.0173 0.0442 0.0124 0.0959 0.0317 0.1273 0.1968 0.3808 2.0821
8.3 100000 -2.00 1.0322 12.3795 0.2422 0.2557 0.0165 0.0422 0.0118 0.1086 0.0448 0.1060 0.1385 0.4878 2.1576
8.3 100000 -1.75 0.7651 12.7791 0.1787 0.2066 0.0155 0.0396 0.0110 0.1278 0.0571 0.0861 0.1016 0.6095 2.1120
8.3 100000 -1.50 0.5932 12.6808 0.1373 0.1648 0.0141 0.0361 0.0100 0.1541 0.0664 0.0696 0.0783 0.7329 1.9768
8.3 120000 -4.00 5.9834 0.3420 2.5657 0.1430 0.0271 0.0694 0.0196 0.0548 0.0000 0.1354 1.2363 0.0000 0.2259
8.3 120000 -3.75 6.6768 1.0318 2.1425 0.1937 0.0238 0.0609 0.0172 0.0696 0.0000 0.1447 1.2215 0.0014 0.3959
8.3 120000 -3.50 6.5417 2.5962 1.7163 0.2528 0.0211 0.0538 0.0152 0.0858 0.0000 0.1550 1.0940 0.0066 0.6489
8.3 120000 -3.25 5.4880 4.9256 1.3168 0.3104 0.0190 0.0485 0.0137 0.1000 0.0016 0.1641 0.8620 0.0269 0.9807
8.3 120000 -3.00 4.1384 7.2871 0.9707 0.3509 0.0176 0.0449 0.0126 0.1098 0.0049 0.1677 0.6201 0.0912 1.3618
8.3 120000 -2.75 2.9626 9.1885 0.6948 0.3609 0.0167 0.0426 0.0120 0.1163 0.0124 0.1607 0.4286 0.2299 1.7418
8.3 120000 -2.50 2.0743 10.5180 0.4892 0.3392 0.0160 0.0408 0.0114 0.1232 0.0236 0.1439 0.2925 0.3959 2.0472
8.3 120000 -2.25 1.4529 11.3380 0.3436 0.2959 0.0152 0.0389 0.0109 0.1339 0.0364 0.1228 0.2009 0.5417 2.2075
8.3 120000 -2.00 1.0404 11.7106 0.2448 0.2441 0.0143 0.0365 0.0102 0.1504 0.0489 0.1010 0.1416 0.6734 2.2029
8.3 120000 -1.75 0.7735 11.5887 0.1799 0.1948 0.0130 0.0332 0.0092 0.1742 0.0589 0.0812 0.1042 0.7877 2.0712
8.3 120000 -1.50 0.6014 10.8832 0.1380 0.1539 0.0114 0.0290 0.0081 0.2047 0.0644 0.0651 0.0805 0.8729 1.8660
8.6 30000 -4.00 0.0107 0.0000 0.0532 0.0000 0.0000 0.0026 0.0000 0.0000 0.0000 0.0000 0.0382 0.0000 0.0000
8.6 30000 -3.75 0.0164 0.0000 0.0682 0.0017 0.0016 0.0044 0.0013 0.0000 0.0000 0.0000 0.0521 0.0000 0.0000
8.6 30000 -3.50 0.0488 0.0000 0.1599 0.0041 0.0014 0.0036 0.0010 0.0000 0.0000 0.0000 0.1172 0.0000 0.0000
8.6 30000 -3.25 0.0946 0.0000 0.2093 0.0091 0.0014 0.0037 0.0011 0.0000 0.0000 0.0000 0.1729 0.0000 0.0000
8.6 30000 -3.00 0.2027 0.0000 0.2805 0.0209 0.0014 0.0038 0.0011 0.0000 0.0000 0.0012 0.2716 0.0000 0.0000
8.6 30000 -2.75 0.3614 0.0000 0.3264 0.0406 0.0015 0.0039 0.0011 0.0000 0.0000 0.0017 0.3845 0.0000 0.0000
8.6 30000 -2.50 0.5047 0.0000 0.3126 0.0637 0.0016 0.0041 0.0012 0.0000 0.0000 0.0021 0.4669 0.0000 0.0000
8.6 30000 -2.25 0.6008 0.0012 0.2591 0.0849 0.0017 0.0045 0.0013 0.0000 0.0000 0.0025 0.5108 0.0000 0.0000
8.6 30000 -2.00 0.6546 0.0025 0.1966 0.1011 0.0020 0.0052 0.0015 0.0000 0.0000 0.0031 0.5256 0.0000 0.0000
8.6 30000 -1.75 0.6795 0.0052 0.1419 0.1114 0.0024 0.0062 0.0018 0.0000 0.0000 0.0040 0.5194 0.0000 0.0000
8.6 30000 -1.50 0.6910 0.0110 0.1003 0.1167 0.0030 0.0078 0.0023 0.0000 0.0000 0.0054 0.4978 0.0000 0.0000
8.6 32500 -3.75 0.0615 0.0000 0.2119 0.0054 0.0038 0.0102 0.0029 0.0000 0.0000 0.0000 0.1495 0.0000 0.0000
8.6 32500 -3.50 0.1076 0.0000 0.2597 0.0107 0.0043 0.0113 0.0032 0.0000 0.0000 0.0015 0.2049 0.0000 0.0000
8.6 32500 -3.25 0.2199 0.0000 0.3369 0.0235 0.0045 0.0118 0.0034 0.0000 0.0000 0.0030 0.3105 0.0000 0.0000
8.6 32500 -3.00 0.4671 0.0016 0.4296 0.0502 0.0046 0.0120 0.0034 0.0000 0.0000 0.0053 0.4863 0.0000 0.0000
8.6 32500 -2.75 0.8114 0.0046 0.4656 0.0891 0.0047 0.0124 0.0036 0.0000 0.0000 0.0075 0.6740 0.0000 0.0000
8.6 32500 -2.50 1.1263 0.0109 0.4195 0.1304 0.0050 0.0131 0.0038 0.0000 0.0000 0.0096 0.8068 0.0000 0.0000
8.6 32500 -2.25 1.3500 0.0235 0.3330 0.1660 0.0055 0.0143 0.0041 0.0000 0.0000 0.0118 0.8733 0.0000 0.0027
8.6 32500 -2.00 1.4919 0.0477 0.2466 0.1929 0.0062 0.0161 0.0046 0.0000 0.0000 0.0146 0.8872 0.0000 0.0042
8.6 32500 -1.75 1.5767 0.0908 0.1772 0.2118 0.0072 0.0189 0.0054 0.0000 0.0000 0.0181 0.8614 0.0000 0.0063
8.6 32500 -1.50 1.6201 0.1615 0.1265 0.2243 0.0087 0.0227 0.0065 0.0000 0.0000 0.0227 0.8021 0.0000 0.0089
8.6 35000 -4.00 0.0999 0.0000 0.3069 0.0082 0.0082 0.0217 0.0062 0.0000 0.0000 0.0030 0.2120 0.0000 0.0000
8.6 35000 -4.00 0.0999 0.0000 0.3069 0.0082 0.0082 0.0217 0.0062 0.0000 0.0000 0.0030 0.2120 0.0000 0.0000
8.6 35000 -3.75 0.1584 0.0000 0.3520 0.0148 0.0097 0.0257 0.0073 0.0000 0.0000 0.0045 0.2735 0.0000 0.0000
8.6 35000 -3.50 0.2676 0.0014 0.4073 0.0279 0.0110 0.0288 0.0082 0.0000 0.0000 0.0071 0.3665 0.0000 0.0000
8.6 35000 -3.25 0.5051 0.0062 0.4781 0.0550 0.0118 0.0309 0.0088 0.0000 0.0000 0.0122 0.5229 0.0000 0.0000
8.6 35000 -3.00 0.9075 0.0225 0.5242 0.0989 0.0122 0.0319 0.0091 0.0000 0.0000 0.0193 0.7201 0.0000 0.0000
8.6 35000 -2.75 1.3741 0.0632 0.4989 0.1521 0.0125 0.0327 0.0093 0.0000 0.0000 0.0264 0.8763 0.0000 0.0040
8.6 35000 -2.50 1.7873 0.1473 0.4178 0.2043 0.0131 0.0340 0.0097 0.0000 0.0000 0.0332 0.9490 0.0000 0.0082
8.6 35000 -2.25 2.0674 0.2929 0.3198 0.2476 0.0140 0.0363 0.0103 0.0000 0.0000 0.0401 0.9379 0.0000 0.0137
8.6 35000 -2.00 2.1902 0.5066 0.2322 0.2790 0.0152 0.0396 0.0113 0.0000 0.0000 0.0472 0.8619 0.0000 0.0199
8.6 35000 -1.75 2.1861 0.7832 0.1651 0.2996 0.0169 0.0439 0.0124 0.0000 0.0000 0.0551 0.7411 0.0000 0.0267
8.6 35000 -1.50 2.1009 1.1207 0.1174 0.3125 0.0186 0.0485 0.0137 0.0000 0.0000 0.0640 0.5909 0.0010 0.0355
8.6 37500 -4.00 0.1914 0.0000 0.4326 0.0163 0.0143 0.0377 0.0108 0.0000 0.0000 0.0084 0.3153 0.0000 0.0000
8.6 37500 -3.75 0.3007 0.0023 0.4786 0.0287 0.0163 0.0427 0.0122 0.0000 0.0000 0.0126 0.4031 0.0000 0.0000
8.6 37500 -3.50 0.4990 0.0097 0.5258 0.0523 0.0179 0.0468 0.0133 0.0000 0.0000 0.0194 0.5294 0.0000 0.0000
8.6 37500 -3.25 0.8595 0.0408 0.5600 0.0938 0.0192 0.0500 0.0142 0.0000 0.0000 0.0304 0.6957 0.0000 0.0000
8.6 37500 -3.00 1.3165 0.1350 0.5372 0.1485 0.0201 0.0522 0.0148 0.0000 0.0000 0.0437 0.8166 0.0000 0.0053
8.6 37500 -2.75 1.6793 0.3394 0.4534 0.2029 0.0208 0.0539 0.0153 0.0000 0.0000 0.0559 0.8160 0.0000 0.0119
8.6 37500 -2.50 1.8443 0.6699 0.3481 0.2472 0.0213 0.0553 0.0157 0.0000 0.0000 0.0657 0.7170 0.0000 0.0204
8.6 37500 -2.25 1.8198 1.0973 0.2517 0.2785 0.0218 0.0565 0.0160 0.0000 0.0000 0.0731 0.5747 0.0000 0.0302
8.6 37500 -2.00 1.6720 1.5826 0.1773 0.2988 0.0221 0.0574 0.0163 0.0000 0.0000 0.0784 0.4311 0.0010 0.0412
8.6 37500 -1.75 1.4621 2.1081 0.1257 0.3116 0.0223 0.0578 0.0164 0.0000 0.0000 0.0825 0.3096 0.0020 0.0538
8.6 37500 -1.50 1.2321 2.6817 0.0921 0.3204 0.0223 0.0581 0.0164 0.0000 0.0000 0.0862 0.2192 0.0033 0.0688
8.6 40000 -4.00 0.5449 0.0050 0.7562 0.0408 0.0209 0.0546 0.0156 0.0000 0.0000 0.0253 0.5998 0.0000 0.0000
8.6 40000 -3.75 0.8353 0.0195 0.7889 0.0686 0.0217 0.0566 0.0161 0.0000 0.0000 0.0348 0.7471 0.0000 0.0000
