#Constrained by relation between 12+log(O/H), log(U) and log(C/O)
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 NeIII_3869      	 OIII_4363       	 OIII_5007      
7.2000000 	 -1.1500000 	 -3.2500000 	 24.2453000 	 0.0000000 	 0.0038000 	 1.9947000 	 0.0362000 	 0.0322000 	 0.0642000 	 0.0153000 	 0.7441000
7.2000000 	 -1.1500000 	 -3.0000000 	 15.0528000 	 0.0000000 	 0.0148000 	 2.1403000 	 0.0684000 	 0.0522000 	 0.0735000 	 0.0254000 	 1.0312000
7.2000000 	 -1.1500000 	 -2.7500000 	 9.8502000 	 0.0000000 	 0.0443000 	 2.2561000 	 0.1051000 	 0.0763000 	 0.0763000 	 0.0346000 	 1.1897000
7.2000000 	 -1.1500000 	 -2.5000000 	 6.8128000 	 0.0030000 	 0.0984000 	 2.3889000 	 0.1378000 	 0.0968000 	 0.0705000 	 0.0407000 	 1.2081000
7.2000000 	 -1.1500000 	 -2.2500000 	 4.8871000 	 0.0094000 	 0.1653000 	 2.5583000 	 0.1553000 	 0.1021000 	 0.0592000 	 0.0419000 	 1.1017000
7.2000000 	 -1.1500000 	 -2.0000000 	 3.7891000 	 0.0216000 	 0.2111000 	 2.7680000 	 0.1480000 	 0.0877000 	 0.0456000 	 0.0374000 	 0.8996000
7.2000000 	 -1.1500000 	 -1.7500000 	 3.1645000 	 0.0348000 	 0.2084000 	 2.9693000 	 0.1162000 	 0.0619000 	 0.0322000 	 0.0283000 	 0.6495000
7.2000000 	 -1.1500000 	 -1.5000000 	 2.8079000 	 0.0412000 	 0.1669000 	 3.1080000 	 0.0758000 	 0.0378000 	 0.0210000 	 0.0183000 	 0.4159000
7.2000000 	 -1.1500000 	 -1.2500000 	 2.5278000 	 0.0385000 	 0.1156000 	 3.1365000 	 0.0437000 	 0.0217000 	 0.0131000 	 0.0106000 	 0.2436000
7.2000000 	 -1.1500000 	 -1.0000000 	 2.2489000 	 0.0303000 	 0.0730000 	 3.0314000 	 0.0248000 	 0.0125000 	 0.0080000 	 0.0059000 	 0.1364000
7.2000000 	 -1.1500000 	 -0.7500000 	 1.2140000 	 0.0281000 	 0.0513000 	 2.7607000 	 0.0653000 	 0.0100000 	 0.0052000 	 0.0109000 	 0.1454000
7.2000000 	 -1.1500000 	 -0.5000000 	 0.9766000 	 0.0229000 	 0.0353000 	 2.6452000 	 0.0647000 	 0.0084000 	 0.0051000 	 0.0103000 	 0.1264000
7.2000000 	 -1.0250000 	 -4.0000000 	 38.0499000 	 0.0000000 	 0.0000000 	 0.8995000 	 0.0000000 	 0.0065000 	 0.0318000 	 0.0000000 	 0.0509000
7.2000000 	 -1.0250000 	 -3.7500000 	 38.4288000 	 0.0000000 	 0.0000000 	 1.3197000 	 0.0027000 	 0.0127000 	 0.0414000 	 0.0021000 	 0.1475000
7.2000000 	 -1.0250000 	 -3.5000000 	 34.0000000 	 0.0000000 	 0.0000000 	 1.7119000 	 0.0135000 	 0.0240000 	 0.0524000 	 0.0066000 	 0.3890000
7.2000000 	 -1.0250000 	 -3.2500000 	 24.2355000 	 0.0000000 	 0.0050000 	 1.9932000 	 0.0361000 	 0.0428000 	 0.0641000 	 0.0152000 	 0.7431000
7.2000000 	 -1.0250000 	 -3.0000000 	 15.0767000 	 0.0000000 	 0.0197000 	 2.1403000 	 0.0683000 	 0.0696000 	 0.0735000 	 0.0254000 	 1.0309000
7.2000000 	 -1.0250000 	 -2.7500000 	 9.8439000 	 0.0000000 	 0.0581000 	 2.2566000 	 0.1050000 	 0.1017000 	 0.0763000 	 0.0346000 	 1.1895000
7.2000000 	 -1.0250000 	 -2.5000000 	 6.8091000 	 0.0039000 	 0.1293000 	 2.3902000 	 0.1375000 	 0.1287000 	 0.0705000 	 0.0407000 	 1.2078000
7.2000000 	 -1.0250000 	 -2.2500000 	 4.9038000 	 0.0125000 	 0.2175000 	 2.5589000 	 0.1551000 	 0.1360000 	 0.0592000 	 0.0419000 	 1.1012000
7.2000000 	 -1.0250000 	 -2.0000000 	 3.9432000 	 0.0280000 	 0.2776000 	 2.7661000 	 0.1476000 	 0.1169000 	 0.0456000 	 0.0373000 	 0.8985000
7.2000000 	 -1.0250000 	 -1.7500000 	 3.3086000 	 0.0454000 	 0.2744000 	 2.9697000 	 0.1159000 	 0.0827000 	 0.0322000 	 0.0283000 	 0.6492000
7.2000000 	 -1.0250000 	 -1.5000000 	 2.7538000 	 0.0539000 	 0.2196000 	 3.1113000 	 0.0758000 	 0.0506000 	 0.0210000 	 0.0183000 	 0.4161000
7.2000000 	 -1.0250000 	 -1.2500000 	 2.4434000 	 0.0506000 	 0.1521000 	 3.1389000 	 0.0438000 	 0.0290000 	 0.0130000 	 0.0106000 	 0.2438000
7.2000000 	 -1.0250000 	 -1.0000000 	 2.2829000 	 0.0400000 	 0.0959000 	 3.0304000 	 0.0248000 	 0.0167000 	 0.0080000 	 0.0059000 	 0.1364000
7.2000000 	 -1.0250000 	 -0.7500000 	 1.2355000 	 0.0374000 	 0.0681000 	 2.7555000 	 0.0664000 	 0.0135000 	 0.0052000 	 0.0110000 	 0.1470000
7.2000000 	 -1.0250000 	 -0.5000000 	 1.0760000 	 0.0305000 	 0.0469000 	 2.6397000 	 0.0652000 	 0.0113000 	 0.0052000 	 0.0104000 	 0.1273000
7.2000000 	 -0.9000000 	 -4.0000000 	 38.0394000 	 0.0000000 	 0.0000000 	 0.8988000 	 0.0000000 	 0.0087000 	 0.0318000 	 0.0000000 	 0.0508000
7.2000000 	 -0.9000000 	 -3.7500000 	 38.4114000 	 0.0000000 	 0.0000000 	 1.3201000 	 0.0027000 	 0.0169000 	 0.0414000 	 0.0021000 	 0.1476000
7.2000000 	 -0.9000000 	 -3.5000000 	 34.0502000 	 0.0000000 	 0.0000000 	 1.7098000 	 0.0134000 	 0.0319000 	 0.0523000 	 0.0066000 	 0.3879000
7.2000000 	 -0.9000000 	 -3.2500000 	 24.2433000 	 0.0000000 	 0.0066000 	 1.9955000 	 0.0361000 	 0.0571000 	 0.0642000 	 0.0153000 	 0.7440000
7.2000000 	 -0.9000000 	 -3.0000000 	 15.0687000 	 0.0000000 	 0.0259000 	 2.1401000 	 0.0683000 	 0.0927000 	 0.0735000 	 0.0253000 	 1.0304000
7.2000000 	 -0.9000000 	 -2.7500000 	 9.6800000 	 0.0000000 	 0.0765000 	 2.2626000 	 0.1052000 	 0.1358000 	 0.0763000 	 0.0347000 	 1.1926000
7.2000000 	 -0.9000000 	 -2.5000000 	 6.7926000 	 0.0052000 	 0.1703000 	 2.3922000 	 0.1374000 	 0.1716000 	 0.0705000 	 0.0407000 	 1.2082000
7.2000000 	 -0.9000000 	 -2.2500000 	 4.9025000 	 0.0163000 	 0.2867000 	 2.5610000 	 0.1549000 	 0.1812000 	 0.0592000 	 0.0419000 	 1.1014000
7.2000000 	 -0.9000000 	 -2.0000000 	 3.8060000 	 0.0366000 	 0.3668000 	 2.7736000 	 0.1477000 	 0.1564000 	 0.0456000 	 0.0373000 	 0.9000000
7.2000000 	 -0.9000000 	 -1.7500000 	 3.2624000 	 0.0592000 	 0.3619000 	 2.9705000 	 0.1158000 	 0.1107000 	 0.0322000 	 0.0282000 	 0.6490000
7.2000000 	 -0.9000000 	 -1.5000000 	 2.7474000 	 0.0706000 	 0.2896000 	 3.1127000 	 0.0757000 	 0.0680000 	 0.0210000 	 0.0183000 	 0.4160000
7.2000000 	 -0.9000000 	 -1.2500000 	 2.4554000 	 0.0664000 	 0.2002000 	 3.1404000 	 0.0437000 	 0.0390000 	 0.0130000 	 0.0106000 	 0.2438000
7.2000000 	 -0.9000000 	 -1.0000000 	 2.2991000 	 0.0528000 	 0.1263000 	 3.0322000 	 0.0248000 	 0.0223000 	 0.0080000 	 0.0059000 	 0.1364000
7.2000000 	 -0.9000000 	 -0.7500000 	 1.1868000 	 0.0496000 	 0.0899000 	 2.7597000 	 0.0653000 	 0.0178000 	 0.0052000 	 0.0109000 	 0.1454000
7.2000000 	 -0.9000000 	 -0.5000000 	 0.9406000 	 0.0406000 	 0.0623000 	 2.6396000 	 0.0653000 	 0.0151000 	 0.0051000 	 0.0104000 	 0.1275000
7.3000000 	 -1.1500000 	 -4.0000000 	 38.1273000 	 0.0000000 	 0.0000000 	 0.9108000 	 0.0000000 	 0.0062000 	 0.0403000 	 0.0000000 	 0.0648000
7.3000000 	 -1.1500000 	 -3.7500000 	 38.1958000 	 0.0000000 	 0.0000000 	 1.3192000 	 0.0046000 	 0.0118000 	 0.0518000 	 0.0026000 	 0.1842000
7.3000000 	 -1.1500000 	 -3.5000000 	 33.4055000 	 0.0000000 	 0.0000000 	 1.7267000 	 0.0170000 	 0.0226000 	 0.0659000 	 0.0084000 	 0.4950000
7.3000000 	 -1.1500000 	 -3.2500000 	 24.1260000 	 0.0000000 	 0.0047000 	 1.9977000 	 0.0448000 	 0.0400000 	 0.0804000 	 0.0190000 	 0.9320000
7.3000000 	 -1.1500000 	 -3.0000000 	 15.0917000 	 0.0000000 	 0.0183000 	 2.1429000 	 0.0846000 	 0.0648000 	 0.0921000 	 0.0315000 	 1.2907000
7.3000000 	 -1.1500000 	 -2.7500000 	 9.8650000 	 0.0000000 	 0.0543000 	 2.2634000 	 0.1304000 	 0.0949000 	 0.0957000 	 0.0431000 	 1.4927000
7.3000000 	 -1.1500000 	 -2.5000000 	 6.8061000 	 0.0036000 	 0.1212000 	 2.4002000 	 0.1713000 	 0.1203000 	 0.0886000 	 0.0508000 	 1.5185000
7.3000000 	 -1.1500000 	 -2.2500000 	 4.7207000 	 0.0117000 	 0.2046000 	 2.5752000 	 0.1940000 	 0.1275000 	 0.0745000 	 0.0526000 	 1.3885000
7.3000000 	 -1.1500000 	 -2.0000000 	 3.9856000 	 0.0265000 	 0.2615000 	 2.7846000 	 0.1849000 	 0.1097000 	 0.0575000 	 0.0469000 	 1.1340000
7.3000000 	 -1.1500000 	 -1.7500000 	 3.3684000 	 0.0426000 	 0.2580000 	 2.9810000 	 0.1451000 	 0.0774000 	 0.0407000 	 0.0355000 	 0.8179000
7.3000000 	 -1.1500000 	 -1.5000000 	 2.7920000 	 0.0508000 	 0.2075000 	 3.1281000 	 0.0953000 	 0.0477000 	 0.0265000 	 0.0231000 	 0.5257000
7.3000000 	 -1.1500000 	 -1.2500000 	 2.4396000 	 0.0477000 	 0.1440000 	 3.1540000 	 0.0553000 	 0.0274000 	 0.0165000 	 0.0134000 	 0.3084000
7.3000000 	 -1.1500000 	 -1.0000000 	 2.3538000 	 0.0378000 	 0.0910000 	 3.0391000 	 0.0314000 	 0.0158000 	 0.0101000 	 0.0075000 	 0.1728000
7.3000000 	 -1.1500000 	 -0.7500000 	 1.4388000 	 0.0338000 	 0.0622000 	 2.7965000 	 0.0671000 	 0.0115000 	 0.0062000 	 0.0114000 	 0.1597000
7.3000000 	 -1.1500000 	 -0.5000000 	 1.0029000 	 0.0287000 	 0.0447000 	 2.6304000 	 0.0822000 	 0.0108000 	 0.0066000 	 0.0131000 	 0.1616000
7.3000000 	 -1.0250000 	 -4.0000000 	 38.1183000 	 0.0000000 	 0.0000000 	 0.9109000 	 0.0000000 	 0.0082000 	 0.0403000 	 0.0000000 	 0.0648000
7.3000000 	 -1.0250000 	 -3.7500000 	 38.1824000 	 0.0000000 	 0.0000000 	 1.3193000 	 0.0046000 	 0.0158000 	 0.0518000 	 0.0026000 	 0.1842000
7.3000000 	 -1.0250000 	 -3.5000000 	 33.3961000 	 0.0000000 	 0.0000000 	 1.7269000 	 0.0170000 	 0.0302000 	 0.0659000 	 0.0084000 	 0.4950000
7.3000000 	 -1.0250000 	 -3.2500000 	 24.1250000 	 0.0000000 	 0.0062000 	 1.9979000 	 0.0448000 	 0.0533000 	 0.0804000 	 0.0190000 	 0.9317000
7.3000000 	 -1.0250000 	 -3.0000000 	 14.9977000 	 0.0000000 	 0.0241000 	 2.1466000 	 0.0848000 	 0.0865000 	 0.0921000 	 0.0316000 	 1.2929000
7.3000000 	 -1.0250000 	 -2.7500000 	 9.8045000 	 0.0000000 	 0.0714000 	 2.2661000 	 0.1304000 	 0.1265000 	 0.0957000 	 0.0431000 	 1.4940000
7.3000000 	 -1.0250000 	 -2.5000000 	 6.7947000 	 0.0048000 	 0.1595000 	 2.4017000 	 0.1712000 	 0.1603000 	 0.0886000 	 0.0508000 	 1.5188000
7.3000000 	 -1.0250000 	 -2.2500000 	 4.7352000 	 0.0153000 	 0.2694000 	 2.5765000 	 0.1936000 	 0.1698000 	 0.0745000 	 0.0525000 	 1.3882000
7.3000000 	 -1.0250000 	 -2.0000000 	 3.9407000 	 0.0345000 	 0.3445000 	 2.7850000 	 0.1846000 	 0.1464000 	 0.0575000 	 0.0468000 	 1.1335000
7.3000000 	 -1.0250000 	 -1.7500000 	 3.3127000 	 0.0557000 	 0.3406000 	 2.9852000 	 0.1450000 	 0.1039000 	 0.0407000 	 0.0355000 	 0.8186000
7.3000000 	 -1.0250000 	 -1.5000000 	 2.8296000 	 0.0663000 	 0.2730000 	 3.1267000 	 0.0951000 	 0.0639000 	 0.0266000 	 0.0230000 	 0.5253000
7.3000000 	 -1.0250000 	 -1.2500000 	 2.5166000 	 0.0626000 	 0.1895000 	 3.1550000 	 0.0553000 	 0.0368000 	 0.0165000 	 0.0134000 	 0.3085000
7.3000000 	 -1.0250000 	 -1.0000000 	 2.2893000 	 0.0499000 	 0.1198000 	 3.0404000 	 0.0314000 	 0.0211000 	 0.0101000 	 0.0075000 	 0.1728000
7.3000000 	 -1.0250000 	 -0.7500000 	 1.2043000 	 0.0463000 	 0.0849000 	 2.7543000 	 0.0789000 	 0.0168000 	 0.0066000 	 0.0132000 	 0.1793000
7.3000000 	 -1.0250000 	 -0.5000000 	 0.9668000 	 0.0383000 	 0.0593000 	 2.6301000 	 0.0824000 	 0.0145000 	 0.0065000 	 0.0131000 	 0.1617000
7.3000000 	 -0.9000000 	 -4.0000000 	 38.1036000 	 0.0000000 	 0.0000000 	 0.9108000 	 0.0000000 	 0.0110000 	 0.0403000 	 0.0000000 	 0.0647000
7.3000000 	 -0.9000000 	 -3.7500000 	 38.1663000 	 0.0000000 	 0.0000000 	 1.3195000 	 0.0045000 	 0.0210000 	 0.0518000 	 0.0026000 	 0.1842000
7.3000000 	 -0.9000000 	 -3.5000000 	 33.3843000 	 0.0000000 	 0.0011000 	 1.7270000 	 0.0170000 	 0.0402000 	 0.0659000 	 0.0084000 	 0.4948000
7.3000000 	 -0.9000000 	 -3.2500000 	 24.1190000 	 0.0000000 	 0.0082000 	 1.9981000 	 0.0447000 	 0.0711000 	 0.0804000 	 0.0190000 	 0.9315000
7.3000000 	 -0.9000000 	 -3.0000000 	 15.0940000 	 0.0000000 	 0.0317000 	 2.1435000 	 0.0845000 	 0.1151000 	 0.0920000 	 0.0315000 	 1.2900000
7.3000000 	 -0.9000000 	 -2.7500000 	 9.6894000 	 0.0000000 	 0.0939000 	 2.2705000 	 0.1305000 	 0.1688000 	 0.0958000 	 0.0432000 	 1.4963000
7.3000000 	 -0.9000000 	 -2.5000000 	 6.6793000 	 0.0064000 	 0.2096000 	 2.3983000 	 0.1706000 	 0.2133000 	 0.0885000 	 0.0507000 	 1.5157000
7.3000000 	 -0.9000000 	 -2.2500000 	 4.7780000 	 0.0199000 	 0.3545000 	 2.5766000 	 0.1930000 	 0.2261000 	 0.0745000 	 0.0524000 	 1.3869000
7.3000000 	 -0.9000000 	 -2.0000000 	 3.9151000 	 0.0449000 	 0.4549000 	 2.7914000 	 0.1844000 	 0.1959000 	 0.0575000 	 0.0468000 	 1.1347000
7.3000000 	 -0.9000000 	 -1.7500000 	 3.1967000 	 0.0729000 	 0.4504000 	 2.9925000 	 0.1450000 	 0.1395000 	 0.0407000 	 0.0355000 	 0.8198000
7.3000000 	 -0.9000000 	 -1.5000000 	 2.8423000 	 0.0869000 	 0.3601000 	 3.1288000 	 0.0950000 	 0.0859000 	 0.0266000 	 0.0230000 	 0.5253000
7.3000000 	 -0.9000000 	 -1.2500000 	 2.5285000 	 0.0822000 	 0.2496000 	 3.1561000 	 0.0553000 	 0.0495000 	 0.0165000 	 0.0134000 	 0.3086000
7.3000000 	 -0.9000000 	 -1.0000000 	 2.3913000 	 0.0657000 	 0.1577000 	 3.0400000 	 0.0314000 	 0.0284000 	 0.0101000 	 0.0075000 	 0.1730000
7.3000000 	 -0.9000000 	 -0.7500000 	 1.4290000 	 0.0596000 	 0.1088000 	 2.7962000 	 0.0667000 	 0.0206000 	 0.0062000 	 0.0113000 	 0.1593000
7.3000000 	 -0.9000000 	 -0.5000000 	 1.0146000 	 0.0507000 	 0.0782000 	 2.6344000 	 0.0812000 	 0.0191000 	 0.0065000 	 0.0130000 	 0.1601000
7.4000000 	 -1.1500000 	 -4.0000000 	 37.5577000 	 0.0000000 	 0.0000000 	 0.9028000 	 0.0011000 	 0.0075000 	 0.0499000 	 0.0000000 	 0.0798000
7.4000000 	 -1.1500000 	 -3.7500000 	 37.9424000 	 0.0000000 	 0.0000000 	 1.3176000 	 0.0055000 	 0.0145000 	 0.0646000 	 0.0032000 	 0.2286000
7.4000000 	 -1.1500000 	 -3.5000000 	 33.8906000 	 0.0000000 	 0.0000000 	 1.7082000 	 0.0204000 	 0.0276000 	 0.0818000 	 0.0101000 	 0.6027000
7.4000000 	 -1.1500000 	 -3.2500000 	 23.9923000 	 0.0000000 	 0.0057000 	 2.0013000 	 0.0553000 	 0.0495000 	 0.1006000 	 0.0236000 	 1.1654000
7.4000000 	 -1.1500000 	 -3.0000000 	 15.0197000 	 0.0000000 	 0.0224000 	 2.1508000 	 0.1046000 	 0.0803000 	 0.1153000 	 0.0392000 	 1.6174000
7.4000000 	 -1.1500000 	 -2.7500000 	 9.7907000 	 0.0000000 	 0.0665000 	 2.2759000 	 0.1615000 	 0.1177000 	 0.1200000 	 0.0537000 	 1.8743000
7.4000000 	 -1.1500000 	 -2.5000000 	 6.9284000 	 0.0045000 	 0.1486000 	 2.4096000 	 0.2121000 	 0.1492000 	 0.1112000 	 0.0633000 	 1.9051000
7.4000000 	 -1.1500000 	 -2.2500000 	 4.7819000 	 0.0143000 	 0.2521000 	 2.5913000 	 0.2408000 	 0.1584000 	 0.0938000 	 0.0656000 	 1.7464000
7.4000000 	 -1.1500000 	 -2.0000000 	 3.9529000 	 0.0322000 	 0.3232000 	 2.8017000 	 0.2301000 	 0.1368000 	 0.0726000 	 0.0586000 	 1.4274000
7.4000000 	 -1.1500000 	 -1.7500000 	 3.1762000 	 0.0523000 	 0.3208000 	 3.0090000 	 0.1819000 	 0.0974000 	 0.0514000 	 0.0446000 	 1.0343000
7.4000000 	 -1.1500000 	 -1.5000000 	 2.8702000 	 0.0624000 	 0.2577000 	 3.1471000 	 0.1197000 	 0.0601000 	 0.0336000 	 0.0290000 	 0.6642000
7.4000000 	 -1.1500000 	 -1.2500000 	 2.5084000 	 0.0590000 	 0.1792000 	 3.1708000 	 0.0698000 	 0.0347000 	 0.0208000 	 0.0170000 	 0.3904000
7.4000000 	 -1.1500000 	 -1.0000000 	 2.3011000 	 0.0471000 	 0.1136000 	 3.0484000 	 0.0398000 	 0.0200000 	 0.0128000 	 0.0096000 	 0.2191000
7.4000000 	 -1.1500000 	 -0.7500000 	 1.4685000 	 0.0421000 	 0.0781000 	 2.7824000 	 0.0824000 	 0.0148000 	 0.0079000 	 0.0141000 	 0.1999000
7.4000000 	 -1.1500000 	 -0.5000000 	 0.8661000 	 0.0361000 	 0.0565000 	 2.6194000 	 0.1036000 	 0.0138000 	 0.0083000 	 0.0166000 	 0.2049000
7.4000000 	 -1.0250000 	 -4.0000000 	 37.5467000 	 0.0000000 	 0.0000000 	 0.9029000 	 0.0011000 	 0.0100000 	 0.0499000 	 0.0000000 	 0.0798000
7.4000000 	 -1.0250000 	 -3.7500000 	 37.9304000 	 0.0000000 	 0.0000000 	 1.3177000 	 0.0055000 	 0.0194000 	 0.0646000 	 0.0032000 	 0.2286000
7.4000000 	 -1.0250000 	 -3.5000000 	 33.2208000 	 0.0000000 	 0.0010000 	 1.7311000 	 0.0211000 	 0.0374000 	 0.0825000 	 0.0104000 	 0.6199000
7.4000000 	 -1.0250000 	 -3.2500000 	 23.9888000 	 0.0000000 	 0.0076000 	 2.0015000 	 0.0553000 	 0.0660000 	 0.1005000 	 0.0236000 	 1.1652000
7.4000000 	 -1.0250000 	 -3.0000000 	 15.0039000 	 0.0000000 	 0.0295000 	 2.1516000 	 0.1045000 	 0.1070000 	 0.1153000 	 0.0392000 	 1.6175000
7.4000000 	 -1.0250000 	 -2.7500000 	 9.9753000 	 0.0000000 	 0.0870000 	 2.2702000 	 0.1607000 	 0.1564000 	 0.1198000 	 0.0535000 	 1.8682000
7.4000000 	 -1.0250000 	 -2.5000000 	 6.9432000 	 0.0059000 	 0.1956000 	 2.4108000 	 0.2116000 	 0.1986000 	 0.1112000 	 0.0632000 	 1.9044000
7.4000000 	 -1.0250000 	 -2.2500000 	 4.8040000 	 0.0187000 	 0.3320000 	 2.5923000 	 0.2403000 	 0.2110000 	 0.0938000 	 0.0655000 	 1.7456000
7.4000000 	 -1.0250000 	 -2.0000000 	 3.9009000 	 0.0420000 	 0.4264000 	 2.8063000 	 0.2299000 	 0.1830000 	 0.0726000 	 0.0586000 	 1.4286000
7.4000000 	 -1.0250000 	 -1.7500000 	 3.3003000 	 0.0682000 	 0.4232000 	 3.0108000 	 0.1815000 	 0.1307000 	 0.0514000 	 0.0446000 	 1.0343000
7.4000000 	 -1.0250000 	 -1.5000000 	 2.8053000 	 0.0817000 	 0.3401000 	 3.1511000 	 0.1195000 	 0.0809000 	 0.0336000 	 0.0290000 	 0.6646000
7.4000000 	 -1.0250000 	 -1.2500000 	 2.5515000 	 0.0773000 	 0.2359000 	 3.1697000 	 0.0696000 	 0.0467000 	 0.0209000 	 0.0169000 	 0.3901000
7.4000000 	 -1.0250000 	 -1.0000000 	 2.2999000 	 0.0621000 	 0.1497000 	 3.0496000 	 0.0398000 	 0.0269000 	 0.0128000 	 0.0096000 	 0.2191000
7.4000000 	 -1.0250000 	 -0.7500000 	 1.4703000 	 0.0559000 	 0.1035000 	 2.7827000 	 0.0820000 	 0.0197000 	 0.0079000 	 0.0140000 	 0.1994000
7.4000000 	 -1.0250000 	 -0.5000000 	 0.9129000 	 0.0481000 	 0.0750000 	 2.6189000 	 0.1036000 	 0.0185000 	 0.0083000 	 0.0166000 	 0.2051000
7.4000000 	 -0.9000000 	 -4.0000000 	 37.5313000 	 0.0000000 	 0.0000000 	 0.9029000 	 0.0011000 	 0.0134000 	 0.0499000 	 0.0000000 	 0.0797000
7.4000000 	 -0.9000000 	 -3.7500000 	 37.9096000 	 0.0000000 	 0.0000000 	 1.3179000 	 0.0055000 	 0.0258000 	 0.0646000 	 0.0032000 	 0.2286000
7.4000000 	 -0.9000000 	 -3.5000000 	 33.3488000 	 0.0000000 	 0.0013000 	 1.7264000 	 0.0209000 	 0.0497000 	 0.0823000 	 0.0103000 	 0.6159000
7.4000000 	 -0.9000000 	 -3.2500000 	 23.9816000 	 0.0000000 	 0.0100000 	 2.0017000 	 0.0551000 	 0.0879000 	 0.1005000 	 0.0235000 	 1.1644000
7.4000000 	 -0.9000000 	 -3.0000000 	 14.9868000 	 0.0000000 	 0.0388000 	 2.1527000 	 0.1044000 	 0.1426000 	 0.1153000 	 0.0392000 	 1.6175000
7.4000000 	 -0.9000000 	 -2.7500000 	 9.6620000 	 0.0012000 	 0.1150000 	 2.2822000 	 0.1615000 	 0.2093000 	 0.1201000 	 0.0537000 	 1.8779000
7.4000000 	 -0.9000000 	 -2.5000000 	 6.7831000 	 0.0078000 	 0.2579000 	 2.4186000 	 0.2116000 	 0.2649000 	 0.1113000 	 0.0633000 	 1.9082000
7.4000000 	 -0.9000000 	 -2.2500000 	 4.9207000 	 0.0242000 	 0.4372000 	 2.5960000 	 0.2397000 	 0.2812000 	 0.0938000 	 0.0654000 	 1.7460000
7.4000000 	 -0.9000000 	 -2.0000000 	 3.9539000 	 0.0547000 	 0.5615000 	 2.8083000 	 0.2291000 	 0.2446000 	 0.0726000 	 0.0585000 	 1.4278000
7.4000000 	 -0.9000000 	 -1.7500000 	 3.2778000 	 0.0892000 	 0.5585000 	 3.0154000 	 0.1812000 	 0.1756000 	 0.0514000 	 0.0445000 	 1.0345000
7.4000000 	 -0.9000000 	 -1.5000000 	 2.7666000 	 0.1070000 	 0.4491000 	 3.1558000 	 0.1194000 	 0.1089000 	 0.0336000 	 0.0290000 	 0.6649000
7.4000000 	 -0.9000000 	 -1.2500000 	 2.5259000 	 0.1016000 	 0.3114000 	 3.1745000 	 0.0696000 	 0.0629000 	 0.0209000 	 0.0169000 	 0.3904000
7.4000000 	 -0.9000000 	 -1.0000000 	 2.2517000 	 0.0819000 	 0.1976000 	 3.0516000 	 0.0397000 	 0.0361000 	 0.0128000 	 0.0096000 	 0.2191000
7.4000000 	 -0.9000000 	 -0.7500000 	 1.3461000 	 0.0746000 	 0.1377000 	 2.7800000 	 0.0826000 	 0.0265000 	 0.0078000 	 0.0142000 	 0.2003000
7.4000000 	 -0.9000000 	 -0.5000000 	 0.9851000 	 0.0640000 	 0.0992000 	 2.6196000 	 0.1029000 	 0.0246000 	 0.0083000 	 0.0165000 	 0.2042000
7.5000000 	 -1.1500000 	 -4.0000000 	 37.1576000 	 0.0000000 	 0.0000000 	 0.9040000 	 0.0013000 	 0.0093000 	 0.0622000 	 0.0011000 	 0.0995000
7.5000000 	 -1.1500000 	 -3.7500000 	 37.5969000 	 0.0000000 	 0.0000000 	 1.3174000 	 0.0067000 	 0.0180000 	 0.0805000 	 0.0039000 	 0.2839000
7.5000000 	 -1.1500000 	 -3.5000000 	 32.9321000 	 0.0000000 	 0.0000000 	 1.7165000 	 0.0254000 	 0.0342000 	 0.1023000 	 0.0126000 	 0.7596000
7.5000000 	 -1.1500000 	 -3.2500000 	 23.8152000 	 0.0000000 	 0.0070000 	 2.0055000 	 0.0677000 	 0.0610000 	 0.1255000 	 0.0291000 	 1.4541000
7.5000000 	 -1.1500000 	 -3.0000000 	 14.9472000 	 0.0000000 	 0.0273000 	 2.1598000 	 0.1286000 	 0.0990000 	 0.1441000 	 0.0486000 	 2.0237000
7.5000000 	 -1.1500000 	 -2.7500000 	 10.0092000 	 0.0000000 	 0.0808000 	 2.2872000 	 0.1987000 	 0.1453000 	 0.1502000 	 0.0666000 	 2.3473000
7.5000000 	 -1.1500000 	 -2.5000000 	 6.7663000 	 0.0055000 	 0.1824000 	 2.4313000 	 0.2623000 	 0.1848000 	 0.1397000 	 0.0789000 	 2.3971000
7.5000000 	 -1.1500000 	 -2.2500000 	 4.9325000 	 0.0174000 	 0.3101000 	 2.6116000 	 0.2981000 	 0.1964000 	 0.1180000 	 0.0818000 	 2.1965000
7.5000000 	 -1.1500000 	 -2.0000000 	 3.9637000 	 0.0393000 	 0.3996000 	 2.8296000 	 0.2864000 	 0.1708000 	 0.0916000 	 0.0734000 	 1.8019000
7.5000000 	 -1.1500000 	 -1.7500000 	 3.2638000 	 0.0639000 	 0.3976000 	 3.0358000 	 0.2270000 	 0.1223000 	 0.0650000 	 0.0560000 	 1.3060000
7.5000000 	 -1.1500000 	 -1.5000000 	 2.8113000 	 0.0765000 	 0.3202000 	 3.1732000 	 0.1500000 	 0.0759000 	 0.0426000 	 0.0365000 	 0.8400000
7.5000000 	 -1.1500000 	 -1.2500000 	 2.4495000 	 0.0729000 	 0.2236000 	 3.1945000 	 0.0880000 	 0.0441000 	 0.0264000 	 0.0214000 	 0.4945000
