#Constrained by relation between 12+log(O/H) and log(U)
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
7.1000000 	 -0.1500000 	 -2.2500000 	 0.2693000 	 0.1277000 	 2.1226000 	 3.7146000 	 0.0378000 	 0.6524000 	 0.4149000
7.1000000 	 -0.1500000 	 -2.0000000 	 0.1696000 	 0.2520000 	 2.2716000 	 3.8479000 	 0.0303000 	 0.5148000 	 0.3115000
7.1000000 	 -0.0250000 	 -2.5000000 	 0.4770000 	 0.0584000 	 2.0086000 	 3.5786000 	 0.0423000 	 0.9866000 	 0.5196000
7.1000000 	 -0.0250000 	 -2.2500000 	 0.2690000 	 0.1676000 	 2.6891000 	 3.7240000 	 0.0377000 	 0.8666000 	 0.4154000
7.1000000 	 -0.0250000 	 -2.0000000 	 0.1677000 	 0.3295000 	 2.8370000 	 3.8587000 	 0.0302000 	 0.6838000 	 0.3119000
7.1000000 	 0.1000000 	 -2.5000000 	 0.4672000 	 0.0766000 	 2.5693000 	 3.5871000 	 0.0421000 	 1.3099000 	 0.5199000
7.1000000 	 0.1000000 	 -2.2500000 	 0.2692000 	 0.2194000 	 3.3599000 	 3.7359000 	 0.0376000 	 1.1502000 	 0.4158000
7.1000000 	 0.1000000 	 -2.0000000 	 0.1692000 	 0.4284000 	 3.4857000 	 3.8721000 	 0.0302000 	 0.9077000 	 0.3123000
7.1000000 	 0.2250000 	 -2.5000000 	 0.4738000 	 0.1002000 	 3.2413000 	 3.5983000 	 0.0419000 	 1.7370000 	 0.5203000
7.1000000 	 0.2250000 	 -2.2500000 	 0.2664000 	 0.2853000 	 4.1240000 	 3.7512000 	 0.0374000 	 1.5244000 	 0.4164000
7.1000000 	 0.2250000 	 -2.0000000 	 0.1650000 	 0.5514000 	 4.1955000 	 3.8906000 	 0.0299000 	 1.2028000 	 0.3130000
7.1000000 	 0.3500000 	 -2.5000000 	 0.4725000 	 0.1305000 	 4.0242000 	 3.6124000 	 0.0416000 	 2.2992000 	 0.5208000
7.1000000 	 0.3500000 	 -2.2500000 	 0.2681000 	 0.3680000 	 4.9608000 	 3.7714000 	 0.0372000 	 2.0162000 	 0.4173000
7.1000000 	 0.3500000 	 -2.0000000 	 0.1684000 	 0.7020000 	 4.9406000 	 3.9157000 	 0.0298000 	 1.5894000 	 0.3137000
7.1000000 	 0.4750000 	 -2.5000000 	 0.4704000 	 0.1683000 	 4.9044000 	 3.6309000 	 0.0413000 	 3.0368000 	 0.5213000
7.1000000 	 0.4750000 	 -2.2500000 	 0.2642000 	 0.4697000 	 5.8388000 	 3.7969000 	 0.0368000 	 2.6605000 	 0.4183000
7.1000000 	 0.4750000 	 -2.0000000 	 0.1663000 	 0.8815000 	 5.6994000 	 3.9455000 	 0.0295000 	 2.0969000 	 0.3147000
7.1000000 	 0.6000000 	 -2.5000000 	 0.4695000 	 0.2152000 	 5.8403000 	 3.6544000 	 0.0408000 	 3.9976000 	 0.5221000
7.1000000 	 0.6000000 	 -2.2500000 	 0.2672000 	 0.5906000 	 6.7026000 	 3.8297000 	 0.0364000 	 3.4982000 	 0.4196000
7.1000000 	 0.6000000 	 -2.0000000 	 0.1684000 	 1.0866000 	 6.4073000 	 3.9842000 	 0.0292000 	 2.7574000 	 0.3160000
7.2000000 	 -1.4000000 	 -2.5000000 	 0.4637000 	 0.0027000 	 0.1210000 	 3.5622000 	 0.0537000 	 0.0527000 	 0.6530000
7.2000000 	 -1.4000000 	 -2.2500000 	 0.2624000 	 0.0096000 	 0.1739000 	 3.6986000 	 0.0479000 	 0.0464000 	 0.5212000
7.2000000 	 -1.4000000 	 -2.0000000 	 0.1626000 	 0.0190000 	 0.1953000 	 3.8293000 	 0.0384000 	 0.0365000 	 0.3913000
7.2000000 	 -1.2750000 	 -2.5000000 	 0.4637000 	 0.0036000 	 0.1605000 	 3.5625000 	 0.0536000 	 0.0703000 	 0.6530000
7.2000000 	 -1.2750000 	 -2.2500000 	 0.2626000 	 0.0127000 	 0.2305000 	 3.6993000 	 0.0479000 	 0.0618000 	 0.5212000
7.2000000 	 -1.2750000 	 -2.0000000 	 0.1626000 	 0.0252000 	 0.2586000 	 3.8298000 	 0.0384000 	 0.0487000 	 0.3913000
7.2000000 	 -1.1500000 	 -2.5000000 	 0.4632000 	 0.0048000 	 0.2129000 	 3.5632000 	 0.0536000 	 0.0937000 	 0.6531000
7.2000000 	 -1.1500000 	 -2.2500000 	 0.2622000 	 0.0169000 	 0.3053000 	 3.6999000 	 0.0479000 	 0.0825000 	 0.5213000
