#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -2.5 - -0.5
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -1.2
# Plane-parallel geometry, stop criterion: 2% free electrons, no grains
#
12+log(O/H) log(C/O) log(U) Lya_1216 NV_1239 CIV_1549 HeII_1640 OIII_1665 CIII_1909 OIII_5007
8.6000 -1.4000 -3.0000 29.7419 0.0000 0.9255 0.0085 0.0557 0.0457 6.5130
8.6000 -1.4000 -3.2500 29.1113 0.0000 0.8043 0.0037 0.0254 0.0282 4.0833
8.6000 -1.4000 -3.5000 28.3946 0.0000 0.6548 0.0000 0.0084 0.0156 1.8740
8.6000 -1.4000 -3.7500 27.4082 0.0000 0.5021 0.0000 0.0013 0.0073 0.6034
8.6000 -1.4000 -4.0000 26.2606 0.0000 0.3699 0.0000 0.0000 0.0030 0.1578
8.7000 -1.4000 -0.5000 37.1807 0.0566 1.6795 0.3102 0.2301 0.0127 11.5573
8.7000 -1.4000 -0.7500 33.1607 0.0944 1.6097 0.3915 0.2398 0.0215 11.3627
8.7000 -1.4000 -1.0000 30.6783 0.1352 1.5426 0.5638 0.3095 0.0412 12.4289
8.7000 -1.4000 -1.2500 29.6848 0.1326 1.4707 0.7115 0.4136 0.0761 13.7921
8.7000 -1.4000 -1.5000 29.5509 0.0772 1.3917 0.6519 0.4598 0.1149 14.6470
8.7000 -1.4000 -1.7500 29.6614 0.0262 1.3013 0.3750 0.3950 0.1301 14.5900
8.7000 -1.4000 -2.0000 29.6271 0.0098 1.2118 0.1511 0.2747 0.1182 13.5611
8.7000 -1.4000 -2.2500 29.3800 0.0059 1.1373 0.0589 0.1788 0.0963 12.0551
8.7000 -1.4000 -2.5000 29.0258 0.0036 1.0769 0.0250 0.1144 0.0736 10.4611
8.7000 -1.4000 -2.7500 28.5542 0.0000 1.0131 0.0128 0.0687 0.0526 8.6309
