#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -4.0 - -0.5
# SED: post-AGB stars from Rauch T* = 50,000 K
# Plane-parallel geometry, stop criterion: 2% free electrons
#
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 NV_1239         	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
8.3000 -1.4000 -2.2500 0.7068 0.0000 0.0000 0.0000 0.1088 0.0766 6.5932
8.3000 -1.4000 -2.0000 0.5058 0.0000 0.0000 0.0000 0.1547 0.0931 8.2845
8.3000 -1.4000 -1.7500 0.3809 0.0000 0.0011 0.0000 0.2113 0.1139 9.8764
8.3000 -1.4000 -1.5000 0.2988 0.0000 0.0035 0.0000 0.2802 0.1393 11.3884
8.3000 -1.4000 -1.2500 0.2433 0.0000 0.0069 0.0013 0.3619 0.1688 12.8345
8.3000 -1.4000 -1.0000 0.2031 0.0000 0.0128 0.0019 0.4557 0.2012 14.2083
8.3000 -1.4000 -0.7500 0.1744 0.0000 0.0229 0.0028 0.5595 0.2345 15.4955
8.3000 -1.4000 -0.5000 0.1516 0.0000 0.0378 0.0043 0.6720 0.2668 16.6905
8.3000 -1.4000 -4.0000 17.5930 0.0000 0.0000 0.0000 0.0000 0.0047 0.0213
8.4000 -1.4000 -3.7500 12.5374 0.0000 0.0000 0.0000 0.0000 0.0074 0.0726
8.4000 -1.4000 -3.5000 7.5545 0.0000 0.0000 0.0000 0.0012 0.0139 0.2336
8.4000 -1.4000 -3.2500 4.4602 0.0000 0.0000 0.0000 0.0055 0.0230 0.6731
8.4000 -1.4000 -3.0000 2.6934 0.0000 0.0000 0.0000 0.0150 0.0334 1.6176
8.4000 -1.4000 -2.7500 1.6661 0.0000 0.0000 0.0000 0.0311 0.0429 3.1062
8.4000 -1.4000 -2.5000 1.0624 0.0000 0.0000 0.0000 0.0523 0.0515 4.8742
8.4000 -1.4000 -2.2500 0.7102 0.0000 0.0000 0.0000 0.0787 0.0613 6.6655
8.4000 -1.4000 -2.0000 0.5046 0.0000 0.0000 0.0000 0.1115 0.0735 8.3723
8.4000 -1.4000 -1.7500 0.3749 0.0000 0.0000 0.0000 0.1527 0.0895 10.0028
8.4000 -1.4000 -1.5000 0.2915 0.0000 0.0016 0.0000 0.2033 0.1094 11.5675
8.4000 -1.4000 -1.2500 0.2342 0.0000 0.0049 0.0013 0.2642 0.1329 13.0784
8.4000 -1.4000 -1.0000 0.1944 0.0000 0.0091 0.0018 0.3355 0.1593 14.5326
8.4000 -1.4000 -0.7500 0.1658 0.0000 0.0161 0.0027 0.4161 0.1871 15.9044
8.4000 -1.4000 -0.5000 0.1437 0.0000 0.0263 0.0041 0.5049 0.2148 17.1916
