#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, S/O: -0.6 - 0.6, log U: -4.0 - -1.5
# SED: POPSTAR, Chabrier IMF, age = 1 Myr
# Plane-parallel geometry
#
12logOH 12logSH logU OII_3727 NeIII_3868 OIII_4363 OIII_5007 NII_5755 SIII_6312 NII_6584 SII_671731 OII_7325 SIII_9069
7.7000 6.7300 -4.0000 1.6508 0.0267 0.0000 0.0752 0.0015 0.0127 0.0759 1.3074 0.0357 0.1399
7.7000 6.5300 -4.0000 1.7113 0.0278 0.0000 0.0775 0.0016 0.0084 0.0775 0.8402 0.0375 0.0900
7.7000 6.3300 -4.0000 1.7491 0.0284 0.0000 0.0790 0.0017 0.0054 0.0785 0.5361 0.0387 0.0575
7.7000 6.1300 -4.0000 1.7728 0.0288 0.0000 0.0799 0.0017 0.0035 0.0791 0.3405 0.0395 0.0366
7.7000 5.9300 -4.0000 1.7878 0.0291 0.0000 0.0804 0.0017 0.0022 0.0795 0.2158 0.0400 0.0232
7.7000 5.7300 -4.0000 1.7971 0.0293 0.0000 0.0808 0.0017 0.0014 0.0798 0.1365 0.0404 0.0147
7.7000 5.5300 -4.0000 1.8031 0.0294 0.0000 0.0810 0.0017 0.0000 0.0799 0.0863 0.0404 0.0093
7.7000 6.7300 -3.7500 1.8230 0.0448 0.0026 0.2352 0.0017 0.0202 0.0753 1.0696 0.0426 0.2011
7.7000 6.5300 -3.7500 1.8947 0.0467 0.0028 0.2431 0.0018 0.0133 0.0770 0.6879 0.0451 0.1296
7.7000 6.3300 -3.7500 1.9395 0.0478 0.0029 0.2480 0.0018 0.0086 0.0780 0.4390 0.0465 0.0828
7.7000 6.1300 -3.7500 1.9675 0.0486 0.0030 0.2511 0.0019 0.0055 0.0787 0.2790 0.0476 0.0527
7.7000 5.9300 -3.7500 1.9851 0.0490 0.0030 0.2530 0.0019 0.0035 0.0791 0.1768 0.0482 0.0334
7.7000 5.7300 -3.7500 1.9948 0.0493 0.0031 0.2540 0.0019 0.0022 0.0793 0.1118 0.0486 0.0211
7.7000 5.5300 -3.7500 2.0031 0.0495 0.0031 0.2550 0.0019 0.0014 0.0795 0.0707 0.0487 0.0134
7.7000 6.7300 -3.5000 2.0725 0.0759 0.0078 0.6711 0.0019 0.0321 0.0815 1.0607 0.0492 0.3134
7.7000 6.5300 -3.5000 2.1765 0.0800 0.0084 0.7019 0.0020 0.0214 0.0837 0.6850 0.0529 0.2032
7.7000 6.3300 -3.5000 2.2440 0.0824 0.0088 0.7161 0.0021 0.0139 0.0852 0.4394 0.0551 0.1301
7.7000 6.1300 -3.5000 2.2846 0.0840 0.0091 0.7278 0.0021 0.0090 0.0860 0.2795 0.0567 0.0829
7.7000 5.9300 -3.5000 2.3099 0.0850 0.0092 0.7353 0.0021 0.0057 0.0866 0.1773 0.0576 0.0526
7.7000 5.7300 -3.5000 2.3258 0.0856 0.0094 0.7400 0.0021 0.0036 0.0869 0.1122 0.0581 0.0333
7.7000 5.5300 -3.5000 2.3359 0.0860 0.0094 0.7429 0.0022 0.0023 0.0871 0.0709 0.0585 0.0211
7.7000 6.7300 -3.2500 1.7666 0.1059 0.0168 1.3100 0.0016 0.0424 0.0632 0.8002 0.0445 0.3835
7.7000 6.5300 -3.2500 1.8534 0.1118 0.0184 1.3758 0.0017 0.0283 0.0647 0.5163 0.0477 0.2492
7.7000 6.3300 -3.2500 1.9312 0.1148 0.0189 1.3848 0.0017 0.0184 0.0668 0.3348 0.0503 0.1590
7.7000 6.1300 -3.2500 1.9642 0.1178 0.0198 1.4265 0.0018 0.0119 0.0672 0.2127 0.0516 0.1020
7.7000 5.9300 -3.2500 1.9623 0.1189 0.0204 1.4514 0.0018 0.0076 0.0666 0.1332 0.0519 0.0646
7.7000 5.7300 -3.2500 1.9842 0.1194 0.0204 1.4450 0.0018 0.0048 0.0673 0.0848 0.0526 0.0408
7.7000 5.5300 -3.2500 2.0039 0.1196 0.0203 1.4352 0.0018 0.0030 0.0680 0.0540 0.0532 0.0257
7.7000 6.7300 -3.0000 1.3046 0.1383 0.0297 2.0907 0.0012 0.0529 0.0426 0.5736 0.0349 0.4438
7.7000 6.5300 -3.0000 1.3552 0.1457 0.0325 2.1952 0.0012 0.0353 0.0432 0.3678 0.0370 0.2879
7.7000 6.3300 -3.0000 1.3993 0.1501 0.0341 2.2473 0.0012 0.0230 0.0441 0.2360 0.0387 0.1844
7.7000 6.1300 -3.0000 1.4249 0.1530 0.0352 2.2823 0.0013 0.0148 0.0446 0.1504 0.0396 0.1175
7.7000 5.9300 -3.0000 1.4418 0.1548 0.0359 2.3034 0.0013 0.0095 0.0449 0.0955 0.0404 0.0746
7.7000 5.7300 -3.0000 1.4525 0.1559 0.0363 2.3163 0.0013 0.0060 0.0451 0.0605 0.0408 0.0472
7.7000 5.5300 -3.0000 1.4597 0.1566 0.0365 2.3240 0.0013 0.0038 0.0452 0.0382 0.0410 0.0299
7.7000 6.7300 -2.7500 0.8657 0.1709 0.0448 2.8483 0.0000 0.0624 0.0262 0.3927 0.0245 0.4867
7.7000 6.5300 -2.7500 0.9131 0.1800 0.0487 2.9703 0.0000 0.0417 0.0271 0.2552 0.0263 0.3154
7.7000 6.3300 -2.7500 0.9422 0.1855 0.0512 3.0452 0.0000 0.0272 0.0277 0.1639 0.0274 0.2022
7.7000 6.1300 -2.7500 0.9501 0.1893 0.0530 3.1053 0.0000 0.0175 0.0277 0.1036 0.0279 0.1290
7.7000 5.9300 -2.7500 0.9512 0.1918 0.0543 3.1480 0.0000 0.0112 0.0275 0.0653 0.0281 0.0820
7.7000 5.7300 -2.7500 0.9646 0.1930 0.0547 3.1568 0.0000 0.0071 0.0279 0.0415 0.0286 0.0519
7.7000 5.5300 -2.7500 0.9632 0.1941 0.0553 3.1781 0.0000 0.0045 0.0277 0.0262 0.0286 0.0328
7.7000 6.7300 -2.5000 0.5585 0.2041 0.0610 3.5183 0.0000 0.0700 0.0158 0.2644 0.0167 0.5079
7.7000 6.5300 -2.5000 0.5782 0.2150 0.0666 3.6824 0.0000 0.0468 0.0161 0.1697 0.0176 0.3294
7.7000 6.3300 -2.5000 0.5946 0.2217 0.0701 3.7792 0.0000 0.0305 0.0163 0.1088 0.0182 0.2113
7.7000 6.1300 -2.5000 0.6028 0.2260 0.0723 3.8428 0.0000 0.0197 0.0165 0.0691 0.0186 0.1347
7.7000 5.9300 -2.5000 0.6020 0.2290 0.0740 3.8917 0.0000 0.0126 0.0163 0.0435 0.0187 0.0856
7.7000 5.7300 -2.5000 0.6181 0.2301 0.0745 3.8980 0.0000 0.0080 0.0168 0.0280 0.0193 0.0541
7.7000 5.5300 -2.5000 0.6204 0.2312 0.0751 3.9135 0.0000 0.0051 0.0168 0.0177 0.0193 0.0342
7.7000 6.7300 -2.2500 0.3616 0.2377 0.0787 4.1211 0.0000 0.0742 0.0096 0.1765 0.0113 0.5026
7.7000 6.5300 -2.2500 0.3760 0.2498 0.0854 4.3001 0.0000 0.0495 0.0099 0.1139 0.0120 0.3257
7.7000 6.3300 -2.2500 0.3823 0.2575 0.0898 4.4147 0.0000 0.0323 0.0099 0.0724 0.0123 0.2088
7.7000 6.1300 -2.2500 0.3896 0.2623 0.0926 4.4831 0.0000 0.0208 0.0101 0.0462 0.0126 0.1331
7.7000 5.9300 -2.2500 0.3908 0.2655 0.0945 4.5311 0.0000 0.0133 0.0100 0.0292 0.0128 0.0845
7.7000 5.7300 -2.2500 0.3973 0.2671 0.0954 4.5506 0.0000 0.0084 0.0102 0.0186 0.0129 0.0535
7.7000 5.5300 -2.2500 0.3997 0.2683 0.0961 4.5671 0.0000 0.0054 0.0103 0.0118 0.0130 0.0338
7.7000 6.7300 -2.0000 0.2436 0.2723 0.0980 4.6863 0.0000 0.0745 0.0061 0.1202 0.0079 0.4718
7.7000 6.5300 -2.0000 0.2492 0.2851 0.1058 4.8738 0.0000 0.0494 0.0062 0.0765 0.0083 0.3048
7.7000 6.3300 -2.0000 0.2554 0.2934 0.1109 4.9931 0.0000 0.0321 0.0063 0.0491 0.0086 0.1952
7.7000 6.1300 -2.0000 0.2587 0.2985 0.1142 5.0670 0.0000 0.0207 0.0063 0.0311 0.0087 0.1243
7.7000 5.9300 -2.0000 0.2620 0.3016 0.1161 5.1109 0.0000 0.0132 0.0064 0.0199 0.0088 0.0789
7.7000 5.7300 -2.0000 0.2632 0.3037 0.1174 5.1408 0.0000 0.0084 0.0064 0.0125 0.0089 0.0499
7.7000 5.5300 -2.0000 0.2646 0.3049 0.1182 5.1578 0.0000 0.0053 0.0064 0.0079 0.0090 0.0316
7.7000 6.7300 -1.7500 0.1669 0.3075 0.1195 5.2294 0.0000 0.0704 0.0039 0.0825 0.0048 0.4189
7.7000 6.5300 -1.7500 0.1715 0.3209 0.1282 5.4244 0.0000 0.0465 0.0040 0.0528 0.0051 0.2703
7.7000 6.3300 -1.7500 0.1743 0.3295 0.1338 5.5470 0.0000 0.0302 0.0040 0.0336 0.0052 0.1729
7.7000 6.1300 -1.7500 0.1760 0.3348 0.1374 5.6236 0.0000 0.0194 0.0040 0.0213 0.0053 0.1100
7.7000 5.9300 -1.7500 0.1772 0.3381 0.1396 5.6710 0.0000 0.0124 0.0040 0.0135 0.0053 0.0698
7.7000 5.7300 -1.7500 0.1779 0.3402 0.1411 5.7013 0.0000 0.0078 0.0041 0.0086 0.0055 0.0442
7.7000 5.5300 -1.7500 0.1784 0.3415 0.1420 5.7202 0.0000 0.0050 0.0041 0.0054 0.0055 0.0279
7.7000 6.7300 -1.5000 0.1198 0.3441 0.1435 5.7735 0.0000 0.0635 0.0026 0.0594 0.0017 0.3565
7.7000 6.5300 -1.5000 0.1246 0.3571 0.1525 5.9580 0.0000 0.0417 0.0027 0.0387 0.0028 0.2296
7.7000 6.3300 -1.5000 0.1260 0.3656 0.1585 6.0784 0.0000 0.0270 0.0027 0.0245 0.0028 0.1466
7.7000 6.1300 -1.5000 0.1273 0.3707 0.1622 6.1516 0.0000 0.0173 0.0028 0.0156 0.0040 0.0932
7.7000 5.9300 -1.5000 0.1277 0.3740 0.1645 6.1983 0.0000 0.0110 0.0028 0.0098 0.0040 0.0591
7.7000 5.7300 -1.5000 0.1282 0.3761 0.1660 6.2271 0.0000 0.0070 0.0028 0.0062 0.0040 0.0374
7.7000 5.5300 -1.5000 0.1285 0.3774 0.1670 6.2452 0.0000 0.0044 0.0028 0.0039 0.0040 0.0236
7.8000 6.8300 -4.0000 1.8886 0.0297 0.0000 0.0860 0.0017 0.0144 0.0899 1.5606 0.0392 0.1655
7.8000 6.6300 -4.0000 1.9870 0.0314 0.0000 0.0897 0.0019 0.0096 0.0927 1.0113 0.0423 0.1075
7.8000 6.4300 -4.0000 2.0471 0.0324 0.0000 0.0920 0.0019 0.0063 0.0943 0.6479 0.0440 0.0690
7.8000 6.2300 -4.0000 2.0847 0.0330 0.0000 0.0934 0.0020 0.0040 0.0954 0.4126 0.0452 0.0440
7.8000 6.0300 -4.0000 2.1083 0.0334 0.0000 0.0943 0.0020 0.0026 0.0960 0.2618 0.0460 0.0279
7.8000 5.8300 -4.0000 2.1232 0.0337 0.0000 0.0948 0.0020 0.0016 0.0964 0.1659 0.0465 0.0177
7.8000 5.6300 -4.0000 2.1325 0.0339 0.0000 0.0952 0.0020 0.0010 0.0966 0.1049 0.0468 0.0112
7.8000 6.8300 -3.7500 2.0775 0.0498 0.0028 0.2675 0.0019 0.0227 0.0892 1.2767 0.0467 0.2377
7.8000 6.6300 -3.7500 2.1907 0.0527 0.0030 0.2799 0.0020 0.0152 0.0920 0.8271 0.0504 0.1544
7.8000 6.4300 -3.7500 2.2630 0.0545 0.0032 0.2879 0.0021 0.0099 0.0938 0.5305 0.0528 0.0992
7.8000 6.2300 -3.7500 2.3074 0.0557 0.0033 0.2927 0.0022 0.0064 0.0949 0.3380 0.0543 0.0633
7.8000 6.0300 -3.7500 2.3353 0.0564 0.0034 0.2957 0.0022 0.0041 0.0955 0.2145 0.0551 0.0402
7.8000 5.8300 -3.7500 2.3528 0.0568 0.0034 0.2976 0.0022 0.0026 0.0959 0.1359 0.0559 0.0255
7.8000 5.6300 -3.7500 2.3638 0.0571 0.0034 0.2988 0.0022 0.0017 0.0962 0.0860 0.0561 0.0161
7.8000 6.8300 -3.5000 2.3137 0.0839 0.0082 0.7749 0.0021 0.0357 0.0955 1.2490 0.0524 0.3713
7.8000 6.6300 -3.5000 2.4862 0.0899 0.0091 0.8129 0.0022 0.0242 0.0997 0.8191 0.0578 0.2427
7.8000 6.4300 -3.5000 2.6010 0.0935 0.0095 0.8271 0.0024 0.0159 0.1028 0.5314 0.0616 0.1560
7.8000 6.2300 -3.5000 2.6677 0.0958 0.0098 0.8408 0.0024 0.0103 0.1044 0.3399 0.0638 0.0997
7.8000 6.0300 -3.5000 2.6969 0.0979 0.0104 0.8713 0.0025 0.0067 0.1044 0.2141 0.0651 0.0637
7.8000 5.8300 -3.5000 2.7204 0.0989 0.0105 0.8801 0.0025 0.0042 0.1048 0.1356 0.0659 0.0404
7.8000 5.6300 -3.5000 2.7372 0.0995 0.0106 0.8842 0.0025 0.0027 0.1052 0.0858 0.0666 0.0256
7.8000 6.8300 -3.2500 1.9876 0.1162 0.0171 1.4671 0.0017 0.0465 0.0753 0.9531 0.0474 0.4514
7.8000 6.6300 -3.2500 2.1427 0.1247 0.0190 1.5430 0.0019 0.0316 0.0789 0.6265 0.0527 0.2950
7.8000 6.4300 -3.2500 2.2280 0.1302 0.0204 1.6031 0.0020 0.0209 0.0805 0.4027 0.0559 0.1904
7.8000 6.2300 -3.2500 2.2685 0.1339 0.0215 1.6560 0.0020 0.0136 0.0808 0.2552 0.0575 0.1221
7.8000 6.0300 -3.2500 2.3380 0.1360 0.0217 1.6506 0.0021 0.0087 0.0831 0.1649 0.0595 0.0775
7.8000 5.8300 -3.2500 2.3622 0.1378 0.0221 1.6746 0.0021 0.0056 0.0835 0.1046 0.0604 0.0494
7.8000 5.6300 -3.2500 2.3328 0.1387 0.0228 1.7159 0.0021 0.0035 0.0818 0.0649 0.0599 0.0313
7.8000 6.8300 -3.0000 1.4491 0.1514 0.0301 2.3509 0.0013 0.0577 0.0502 0.6742 0.0367 0.5211
7.8000 6.6300 -3.0000 1.5679 0.1626 0.0336 2.4825 0.0014 0.0393 0.0528 0.4442 0.0409 0.3411
7.8000 6.4300 -3.0000 1.6353 0.1699 0.0361 2.5758 0.0014 0.0260 0.0541 0.2866 0.0433 0.2204
7.8000 6.2300 -3.0000 1.6533 0.1741 0.0378 2.6438 0.0015 0.0169 0.0539 0.1810 0.0443 0.1408
7.8000 6.0300 -3.0000 1.6917 0.1768 0.0386 2.6656 0.0015 0.0108 0.0549 0.1159 0.0456 0.0895
7.8000 5.8300 -3.0000 1.7056 0.1785 0.0393 2.6891 0.0015 0.0069 0.0551 0.0734 0.0462 0.0568
7.8000 5.6300 -3.0000 1.7027 0.1799 0.0399 2.7178 0.0015 0.0044 0.0548 0.0461 0.0462 0.0360
7.8000 6.8300 -2.7500 0.9916 0.1865 0.0446 3.1633 0.0000 0.0676 0.0319 0.4704 0.0267 0.5697
7.8000 6.6300 -2.7500 1.0417 0.2003 0.0502 3.3718 0.0000 0.0461 0.0325 0.3039 0.0287 0.3734
7.8000 6.4300 -2.7500 1.0757 0.2091 0.0540 3.5029 0.0000 0.0305 0.0330 0.1949 0.0301 0.2411
7.8000 6.2300 -2.7500 1.1075 0.2146 0.0563 3.5756 0.0000 0.0198 0.0336 0.1249 0.0314 0.1542
7.8000 6.0300 -2.7500 1.1388 0.2178 0.0575 3.6072 0.0010 0.0127 0.0345 0.0802 0.0323 0.0980
7.8000 5.8300 -2.7500 1.1480 0.2199 0.0584 3.6384 0.0010 0.0081 0.0347 0.0508 0.0328 0.0621
7.8000 5.6300 -2.7500 1.1549 0.2213 0.0590 3.6574 0.0010 0.0051 0.0348 0.0322 0.0331 0.0393
7.8000 6.8300 -2.5000 0.6377 0.2220 0.0605 3.9059 0.0000 0.0755 0.0191 0.3149 0.0181 0.5938
7.8000 6.6300 -2.5000 0.6802 0.2379 0.0678 4.1407 0.0000 0.0514 0.0199 0.2061 0.0198 0.3887
7.8000 6.4300 -2.5000 0.6992 0.2482 0.0727 4.2971 0.0000 0.0340 0.0202 0.1319 0.0206 0.2508
7.8000 6.2300 -2.5000 0.7145 0.2548 0.0759 4.3945 0.0000 0.0220 0.0204 0.0842 0.0213 0.1605
7.8000 6.0300 -2.5000 0.7223 0.2588 0.0779 4.4548 0.0000 0.0142 0.0205 0.0534 0.0215 0.1021
7.8000 5.8300 -2.5000 0.7239 0.2615 0.0793 4.4981 0.0000 0.0090 0.0204 0.0337 0.0218 0.0648
7.8000 5.6300 -2.5000 0.7248 0.2632 0.0802 4.5252 0.0000 0.0057 0.0204 0.0213 0.0218 0.0410
7.8000 6.8300 -2.2500 0.4186 0.2581 0.0778 4.5672 0.0000 0.0801 0.0118 0.2119 0.0124 0.5879
7.8000 6.6300 -2.2500 0.4321 0.2760 0.0869 4.8444 0.0000 0.0543 0.0118 0.1354 0.0132 0.3844
7.8000 6.4300 -2.2500 0.4572 0.2870 0.0925 5.0000 0.0000 0.0358 0.0125 0.0888 0.0142 0.2477
7.8000 6.2300 -2.2500 0.4560 0.2946 0.0967 5.1211 0.0000 0.0232 0.0123 0.0556 0.0142 0.1585
7.8000 6.0300 -2.2500 0.4698 0.2988 0.0989 5.1780 0.0000 0.0149 0.0126 0.0359 0.0146 0.1008
7.8000 5.8300 -2.2500 0.4659 0.3020 0.1008 5.2317 0.0000 0.0095 0.0124 0.0225 0.0146 0.0639
7.8000 5.6300 -2.2500 0.4739 0.3036 0.1015 5.2493 0.0000 0.0060 0.0127 0.0144 0.0150 0.0405
7.8000 6.8300 -2.0000 0.2754 0.2953 0.0970 5.1974 0.0000 0.0803 0.0072 0.1409 0.0086 0.5514
7.8000 6.6300 -2.0000 0.2901 0.3142 0.1073 5.4799 0.0000 0.0542 0.0075 0.0918 0.0092 0.3599
7.8000 6.4300 -2.0000 0.2979 0.3263 0.1141 5.6595 0.0000 0.0357 0.0076 0.0588 0.0095 0.2317
7.8000 6.2300 -2.0000 0.3027 0.3341 0.1186 5.7737 0.0000 0.0231 0.0077 0.0374 0.0099 0.1481
7.8000 6.0300 -2.0000 0.3051 0.3390 0.1215 5.8464 0.0000 0.0148 0.0077 0.0237 0.0100 0.0942
7.8000 5.8300 -2.0000 0.3070 0.3420 0.1232 5.8908 0.0000 0.0094 0.0077 0.0150 0.0100 0.0597
7.8000 5.6300 -2.0000 0.3081 0.3440 0.1244 5.9192 0.0000 0.0060 0.0077 0.0095 0.0100 0.0378
7.8000 6.8300 -1.7500 0.1923 0.3341 0.1185 5.8094 0.0000 0.0765 0.0047 0.0981 0.0055 0.4920
7.8000 6.6300 -1.7500 0.2004 0.3536 0.1299 6.0956 0.0000 0.0513 0.0049 0.0635 0.0057 0.3202
7.8000 6.4300 -1.7500 0.2047 0.3660 0.1374 6.2778 0.0000 0.0336 0.0049 0.0405 0.0059 0.2058
7.8000 6.2300 -1.7500 0.2084 0.3738 0.1422 6.3917 0.0000 0.0217 0.0050 0.0258 0.0060 0.1313
7.8000 6.0300 -1.7500 0.2099 0.3788 0.1453 6.4639 0.0000 0.0139 0.0050 0.0164 0.0062 0.0834
7.8000 5.8300 -1.7500 0.2122 0.3819 0.1472 6.5083 0.0000 0.0088 0.0050 0.0104 0.0072 0.0529
7.8000 5.6300 -1.7500 0.2125 0.3839 0.1485 6.5383 0.0000 0.0056 0.0050 0.0065 0.0073 0.0335
7.8000 6.8300 -1.5000 0.1384 0.3752 0.1430 6.4308 0.0000 0.0696 0.0032 0.0707 0.0040 0.4206
7.8000 6.6300 -1.5000 0.1479 0.3939 0.1548 6.6988 0.0000 0.0463 0.0034 0.0473 0.0044 0.2729
7.8000 6.4300 -1.5000 0.1483 0.4064 0.1628 6.8814 0.0000 0.0302 0.0034 0.0295 0.0044 0.1748
7.8000 6.2300 -1.5000 0.1499 0.4140 0.1679 6.9922 0.0000 0.0194 0.0034 0.0188 0.0044 0.1114
7.8000 6.0300 -1.5000 0.1512 0.4189 0.1711 7.0615 0.0000 0.0124 0.0034 0.0119 0.0046 0.0707
7.8000 5.8300 -1.5000 0.1519 0.4219 0.1731 7.1054 0.0000 0.0079 0.0034 0.0075 0.0046 0.0448
7.8000 5.6300 -1.5000 0.1525 0.4239 0.1744 7.1333 0.0000 0.0050 0.0034 0.0048 0.0046 0.0283
7.9000 6.9300 -4.0000 2.0838 0.0317 0.0000 0.0947 0.0019 0.0155 0.1043 1.8345 0.0410 0.1914
7.9000 6.7300 -4.0000 2.2345 0.0343 0.0000 0.1010 0.0020 0.0106 0.1087 1.1965 0.0454 0.1260
7.9000 6.5300 -4.0000 2.3293 0.0358 0.0000 0.1046 0.0021 0.0070 0.1114 0.7713 0.0482 0.0814
7.9000 6.3300 -4.0000 2.3888 0.0368 0.0000 0.1068 0.0022 0.0046 0.1131 0.4931 0.0500 0.0521
7.9000 6.1300 -4.0000 2.4262 0.0374 0.0010 0.1082 0.0023 0.0029 0.1141 0.3136 0.0511 0.0331
7.9000 5.9300 -4.0000 2.4525 0.0379 0.0010 0.1092 0.0023 0.0019 0.1149 0.1991 0.0519 0.0211
7.9000 5.7300 -4.0000 2.4674 0.0381 0.0010 0.1098 0.0023 0.0012 0.1153 0.1260 0.0524 0.0133
7.9000 6.9300 -3.7500 2.2844 0.0532 0.0028 0.2941 0.0021 0.0245 0.1036 1.5002 0.0486 0.2750
7.9000 6.7300 -3.7500 2.4586 0.0577 0.0032 0.3142 0.0022 0.0168 0.1081 0.9801 0.0539 0.1811
7.9000 6.5300 -3.7500 2.5689 0.0604 0.0034 0.3262 0.0024 0.0111 0.1109 0.6321 0.0575 0.1171
7.9000 6.3300 -3.7500 2.6384 0.0621 0.0035 0.3337 0.0024 0.0072 0.1126 0.4041 0.0597 0.0750
7.9000 6.1300 -3.7500 2.6822 0.0632 0.0036 0.3384 0.0025 0.0046 0.1137 0.2571 0.0611 0.0477
7.9000 5.9300 -3.7500 2.7116 0.0640 0.0037 0.3416 0.0025 0.0030 0.1145 0.1632 0.0620 0.0303
7.9000 5.7300 -3.7500 2.7289 0.0644 0.0037 0.3435 0.0025 0.0019 0.1149 0.1032 0.0627 0.0192
7.9000 6.9300 -3.5000 2.4787 0.0876 0.0078 0.8361 0.0022 0.0374 0.1100 1.4510 0.0522 0.4262
7.9000 6.7300 -3.5000 2.7499 0.0972 0.0091 0.9039 0.0024 0.0263 0.1172 0.9687 0.0603 0.2841
7.9000 6.5300 -3.5000 2.9071 0.1027 0.0099 0.9400 0.0026 0.0176 0.1209 0.6286 0.0654 0.1841
7.9000 6.3300 -3.5000 3.0116 0.1063 0.0104 0.9629 0.0027 0.0115 0.1235 0.4043 0.0688 0.1182
7.9000 6.1300 -3.5000 3.0729 0.1088 0.0108 0.9862 0.0028 0.0074 0.1248 0.2572 0.0709 0.0756
7.9000 5.9300 -3.5000 3.1144 0.1103 0.0110 0.9956 0.0028 0.0048 0.1258 0.1634 0.0722 0.0480
7.9000 5.7300 -3.5000 3.1453 0.1111 0.0111 0.9957 0.0028 0.0030 0.1267 0.1038 0.0732 0.0304
7.9000 6.9300 -3.2500 2.1553 0.1219 0.0160 1.5695 0.0019 0.0486 0.0882 1.1173 0.0479 0.5182
7.9000 6.7300 -3.2500 2.3659 0.1346 0.0188 1.7089 0.0021 0.0341 0.0928 0.7382 0.0548 0.3445
7.9000 6.5300 -3.2500 2.4924 0.1430 0.0208 1.8099 0.0022 0.0230 0.0952 0.4770 0.0592 0.2247
7.9000 6.3300 -3.2500 2.6069 0.1477 0.0217 1.8308 0.0023 0.0150 0.0984 0.3096 0.0628 0.1437
7.9000 6.1300 -3.2500 2.6573 0.1510 0.0225 1.8685 0.0024 0.0097 0.0993 0.1970 0.0646 0.0917
7.9000 5.9300 -3.2500 2.6843 0.1531 0.0231 1.8966 0.0024 0.0062 0.0997 0.1247 0.0656 0.0583
7.9000 5.7300 -3.2500 2.7170 0.1543 0.0232 1.8986 0.0024 0.0039 0.1007 0.0794 0.0667 0.0369
7.9000 6.9300 -3.0000 1.5973 0.1585 0.0279 2.5032 0.0014 0.0599 0.0600 0.7958 0.0378 0.5967
7.9000 6.7300 -3.0000 1.7467 0.1749 0.0328 2.7246 0.0015 0.0420 0.0629 0.5255 0.0429 0.3965
7.9000 6.5300 -3.0000 1.8247 0.1854 0.0363 2.8788 0.0016 0.0283 0.0640 0.3381 0.0459 0.2582
7.9000 6.3300 -3.0000 1.9024 0.1920 0.0383 2.9522 0.0017 0.0185 0.0659 0.2185 0.0486 0.1658
7.9000 6.1300 -3.0000 1.9427 0.1962 0.0396 3.0055 0.0017 0.0120 0.0667 0.1393 0.0500 0.1058
7.9000 5.9300 -3.0000 1.9476 0.1991 0.0408 3.0595 0.0017 0.0077 0.0663 0.0878 0.0504 0.0673
7.9000 5.7300 -3.0000 1.9822 0.2007 0.0412 3.0650 0.0017 0.0049 0.0673 0.0561 0.0514 0.0426
7.9000 6.9300 -2.7500 1.0755 0.1953 0.0417 3.4050 0.0000 0.0701 0.0373 0.5456 0.0270 0.6529
7.9000 6.7300 -2.7500 1.1988 0.2150 0.0485 3.6748 0.0010 0.0491 0.0401 0.3663 0.0312 0.4330
7.9000 6.5300 -2.7500 1.2262 0.2278 0.0537 3.8880 0.0011 0.0330 0.0399 0.2327 0.0326 0.2819
7.9000 6.3300 -2.7500 1.2774 0.2359 0.0567 3.9959 0.0011 0.0216 0.0411 0.1503 0.0344 0.1812
7.9000 6.1300 -2.7500 1.3040 0.2410 0.0587 4.0675 0.0011 0.0140 0.0416 0.0959 0.0354 0.1156
7.9000 5.9300 -2.7500 1.3177 0.2442 0.0600 4.1153 0.0012 0.0089 0.0419 0.0608 0.0359 0.0735
7.9000 5.7300 -2.7500 1.3059 0.2465 0.0612 4.1650 0.0011 0.0057 0.0412 0.0380 0.0358 0.0466
7.9000 6.9300 -2.5000 0.7027 0.2322 0.0564 4.1949 0.0000 0.0782 0.0226 0.3675 0.0188 0.6798
7.9000 6.7300 -2.5000 0.7523 0.2550 0.0658 4.5505 0.0000 0.0546 0.0234 0.2405 0.0207 0.4509
7.9000 6.5300 -2.5000 0.7958 0.2697 0.0720 4.7682 0.0000 0.0366 0.0243 0.1567 0.0223 0.2931
7.9000 6.3300 -2.5000 0.8197 0.2791 0.0762 4.9091 0.0000 0.0240 0.0247 0.1006 0.0232 0.1884
7.9000 6.1300 -2.5000 0.8273 0.2851 0.0790 5.0054 0.0000 0.0155 0.0247 0.0637 0.0237 0.1202
7.9000 5.9300 -2.5000 0.8351 0.2889 0.0807 5.0635 0.0000 0.0099 0.0248 0.0403 0.0240 0.0764
7.9000 5.7300 -2.5000 0.8417 0.2913 0.0818 5.0991 0.0000 0.0063 0.0249 0.0255 0.0242 0.0484
7.9000 6.9300 -2.2500 0.4607 0.2699 0.0726 4.9065 0.0000 0.0829 0.0138 0.2459 0.0130 0.6732
7.9000 6.7300 -2.2500 0.5015 0.2959 0.0840 5.3059 0.0000 0.0578 0.0147 0.1634 0.0145 0.4469
7.9000 6.5300 -2.2500 0.5219 0.3114 0.0914 5.5412 0.0000 0.0386 0.0150 0.1054 0.0154 0.2895
7.9000 6.3300 -2.2500 0.5229 0.3219 0.0967 5.7110 0.0000 0.0252 0.0148 0.0663 0.0156 0.1859
7.9000 6.1300 -2.2500 0.5305 0.3285 0.0999 5.8112 0.0000 0.0163 0.0149 0.0422 0.0159 0.1186
7.9000 5.9300 -2.2500 0.5355 0.3327 0.1021 5.8761 0.0000 0.0104 0.0150 0.0267 0.0160 0.0753
