#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log C/O: -1.4 - 0.6, log U: -2.5 - -0.5 (O/H vs. C/O empirically constrained)
# SED: double composite AGN power law, a(UV) = -1.5, a(ox) = -0.8, no grains
# Plane-parallel geometry, stop criterion: 98% free electrons
#
12+log(O/H)     	 log(C/O)        	 log(U)          	 Lya_1216        	 CIV_1549        	 HeII_1640       	 OIII_1665       	 CIII_1909       	 OIII_5007      
7.3000000 	 -1.0250000 	 -2.5000000 	 45.9092000 	 0.1587000 	 2.1615000 	 0.1147000 	 0.1206000 	 1.2499000
7.3000000 	 -1.0250000 	 -2.2500000 	 46.9316000 	 0.2686000 	 2.1038000 	 0.1290000 	 0.1229000 	 1.1042000
7.3000000 	 -1.0250000 	 -2.0000000 	 47.1093000 	 0.3698000 	 1.9894000 	 0.1515000 	 0.1114000 	 1.0131000
7.3000000 	 -1.0250000 	 -1.7500000 	 45.9299000 	 0.4413000 	 1.8532000 	 0.2062000 	 0.0910000 	 1.0219000
7.3000000 	 -1.0250000 	 -1.5000000 	 42.9109000 	 0.4909000 	 1.7023000 	 0.3823000 	 0.0716000 	 1.2782000
7.3000000 	 -1.0250000 	 -1.2500000 	 38.3032000 	 0.6693000 	 1.5941000 	 0.6392000 	 0.0706000 	 1.7431000
7.3000000 	 -1.0250000 	 -1.0000000 	 34.8440000 	 1.1935000 	 1.5613000 	 0.7464000 	 0.0816000 	 2.0398000
7.3000000 	 -1.0250000 	 -0.7500000 	 32.2669000 	 2.0366000 	 1.5878000 	 0.8838000 	 0.0824000 	 2.4533000
7.3000000 	 -1.0250000 	 -0.5000000 	 30.2384000 	 2.9552000 	 1.6706000 	 1.0964000 	 0.0682000 	 3.0067000
7.3000000 	 -0.9000000 	 -4.0000000 	 70.7437000 	 0.0000000 	 0.5209000 	 0.0000000 	 0.0120000 	 0.0655000
7.3000000 	 -0.9000000 	 -3.7500000 	 72.3516000 	 0.0000000 	 0.8370000 	 0.0049000 	 0.0237000 	 0.2040000
7.3000000 	 -0.9000000 	 -3.5000000 	 74.3088000 	 0.0014000 	 1.2738000 	 0.0176000 	 0.0444000 	 0.5399000
7.3000000 	 -0.9000000 	 -3.2500000 	 39.8011000 	 0.0095000 	 1.7310000 	 0.0449000 	 0.0703000 	 1.0649000
7.3000000 	 -0.9000000 	 -3.0000000 	 41.7447000 	 0.0344000 	 2.0230000 	 0.0755000 	 0.1047000 	 1.3546000
7.3000000 	 -0.9000000 	 -2.7500000 	 43.8154000 	 0.0974000 	 2.1655000 	 0.0995000 	 0.1392000 	 1.3781000
7.3000000 	 -0.9000000 	 -2.5000000 	 45.7490000 	 0.2120000 	 2.1751000 	 0.1150000 	 0.1614000 	 1.2502000
7.3000000 	 -0.9000000 	 -2.2500000 	 46.9005000 	 0.3569000 	 2.1040000 	 0.1288000 	 0.1641000 	 1.1044000
7.3000000 	 -0.9000000 	 -2.0000000 	 47.0679000 	 0.4948000 	 1.9908000 	 0.1512000 	 0.1497000 	 1.0131000
7.3000000 	 -0.9000000 	 -1.7500000 	 45.9057000 	 0.5948000 	 1.8563000 	 0.2048000 	 0.1230000 	 1.0198000
7.3000000 	 -0.9000000 	 -1.5000000 	 42.8987000 	 0.6638000 	 1.7066000 	 0.3783000 	 0.0969000 	 1.2706000
7.3000000 	 -0.9000000 	 -1.2500000 	 38.2816000 	 0.8918000 	 1.5984000 	 0.6338000 	 0.0939000 	 1.7327000
7.3000000 	 -0.9000000 	 -1.0000000 	 34.7986000 	 1.5647000 	 1.5667000 	 0.7362000 	 0.1071000 	 2.0213000
7.3000000 	 -0.9000000 	 -0.7500000 	 32.2210000 	 2.6392000 	 1.5958000 	 0.8605000 	 0.1069000 	 2.4115000
7.3000000 	 -0.9000000 	 -0.5000000 	 30.1826000 	 3.8008000 	 1.6816000 	 1.0553000 	 0.0878000 	 2.9363000
7.5000000 	 -1.1500000 	 -4.0000000 	 69.8535000 	 0.0000000 	 0.5202000 	 0.0013000 	 0.0102000 	 0.1021000
7.5000000 	 -1.1500000 	 -3.7500000 	 71.4473000 	 0.0000000 	 0.8363000 	 0.0074000 	 0.0203000 	 0.3183000
7.5000000 	 -1.1500000 	 -3.5000000 	 73.3514000 	 0.0012000 	 1.2739000 	 0.0267000 	 0.0381000 	 0.8427000
7.5000000 	 -1.1500000 	 -3.2500000 	 38.9008000 	 0.0080000 	 1.7344000 	 0.0677000 	 0.0600000 	 1.6584000
7.5000000 	 -1.1500000 	 -3.0000000 	 40.9359000 	 0.0291000 	 2.0300000 	 0.1141000 	 0.0895000 	 2.1176000
